name,conservation-area,organisation,documentation-url,geometry,entry-date,start-date,end-date,slug
Hatford Conservation Area,F5__26,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.515956 51.649688,-1.515926 51.649620,-1.515668 51.649658,-1.514730 51.649881,-1.513028 51.650369,-1.511810 51.650525,-1.511833 51.651053,-1.511607 51.651134,-1.511657 51.651496,-1.512311 51.651340,-1.512348 51.651397,-1.513013 51.651295,-1.513184 51.651756,-1.513249 51.651848,-1.513887 51.651623,-1.514213 51.652347,-1.514848 51.652270,-1.514782 51.651963,-1.515085 51.651126,-1.514991 51.650815,-1.515956 51.649688)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--26
Hinton Waldrist Conservation Area,F5__27,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.458042 51.690666,-1.458292 51.690718,-1.458357 51.690819,-1.458580 51.690901,-1.459399 51.691011,-1.461097 51.690461,-1.461135 51.690411,-1.461716 51.690208,-1.461952 51.690173,-1.462485 51.689761,-1.461439 51.689154,-1.461209 51.689113,-1.460730 51.689339,-1.460558 51.689249,-1.460303 51.689178,-1.459864 51.689105,-1.458736 51.689024,-1.458371 51.689072,-1.458220 51.688824,-1.458101 51.688406,-1.457977 51.688173,-1.457214 51.688394,-1.457294 51.688514,-1.456742 51.688667,-1.457071 51.689137,-1.455398 51.689576,-1.455204 51.689341,-1.454182 51.689718,-1.454854 51.690435,-1.456283 51.690089,-1.457204 51.689814,-1.457314 51.690011,-1.457321 51.690082,-1.457491 51.690237,-1.457802 51.690624,-1.458042 51.690666)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--27
Idstone Conservation Area,F5__28,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.630604 51.557635,-1.630649 51.557600,-1.630687 51.557627,-1.630797 51.557841,-1.631299 51.558309,-1.631685 51.558133,-1.631801 51.558045,-1.632530 51.557752,-1.633004 51.558106,-1.633506 51.557940,-1.633902 51.557660,-1.633546 51.557461,-1.633606 51.557106,-1.633611 51.556989,-1.633579 51.556922,-1.633344 51.556845,-1.633149 51.556865,-1.632903 51.556838,-1.632773 51.556790,-1.632651 51.556692,-1.632626 51.556496,-1.632766 51.556215,-1.632756 51.556107,-1.632707 51.556035,-1.632569 51.555913,-1.632032 51.555614,-1.631366 51.555388,-1.630144 51.555837,-1.629097 51.556313,-1.627342 51.555587,-1.627112 51.555762,-1.627310 51.555905,-1.628476 51.556397,-1.628508 51.556454,-1.627762 51.557665,-1.628107 51.557735,-1.628896 51.556746,-1.629095 51.556798,-1.629474 51.556975,-1.629978 51.557333,-1.630105 51.557426,-1.629979 51.557493,-1.630237 51.557716,-1.630420 51.557765,-1.630604 51.557635)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--28
Kingston Bagpuize Conservation Area,F5__29,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.410295 51.677374,-1.410086 51.677381,-1.410012 51.677474,-1.409778 51.677584,-1.409489 51.677557,-1.406355 51.677015,-1.405840 51.678295,-1.407107 51.678757,-1.409050 51.679313,-1.409315 51.679414,-1.409405 51.680107,-1.409654 51.680108,-1.410229 51.680510,-1.410491 51.680749,-1.410572 51.680943,-1.410639 51.681383,-1.412062 51.681332,-1.412350 51.681522,-1.412671 51.681447,-1.412338 51.680588,-1.413487 51.680479,-1.413582 51.680117,-1.413749 51.679947,-1.413479 51.679917,-1.413170 51.679734,-1.413184 51.679624,-1.413153 51.679443,-1.412991 51.678992,-1.413069 51.678595,-1.412903 51.678348,-1.412900 51.678193,-1.413395 51.676995,-1.413744 51.676052,-1.414359 51.676234,-1.414601 51.675825,-1.413941 51.675705,-1.413918 51.675745,-1.413017 51.675562,-1.413180 51.675931,-1.413240 51.676421,-1.412732 51.676352,-1.412621 51.676738,-1.410295 51.677374)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--29
Kingston Lisle Conservation Area,F5__30,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.529432 51.586998,-1.529279 51.586994,-1.529216 51.587099,-1.528750 51.587448,-1.528669 51.587539,-1.528110 51.587522,-1.528009 51.587803,-1.528120 51.587962,-1.528178 51.587994,-1.528419 51.588022,-1.528511 51.588263,-1.528715 51.588534,-1.528410 51.589251,-1.528430 51.589333,-1.528576 51.589393,-1.528902 51.589444,-1.528769 51.589813,-1.528661 51.590258,-1.529011 51.590299,-1.529252 51.589745,-1.529264 51.589473,-1.529189 51.589199,-1.529246 51.589045,-1.529659 51.589099,-1.529827 51.588722,-1.529909 51.588359,-1.530105 51.587935,-1.531421 51.588113,-1.531474 51.587695,-1.531455 51.587448,-1.531497 51.587198,-1.531696 51.587211,-1.531774 51.587127,-1.531767 51.587058,-1.531833 51.586947,-1.533019 51.587187,-1.533309 51.586792,-1.532733 51.586597,-1.532606 51.586653,-1.531780 51.586408,-1.531909 51.586207,-1.530963 51.586207,-1.530722 51.586367,-1.530431 51.586474,-1.529726 51.586871,-1.529432 51.586998)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--30
Letcombe Bassett and Regis Conservation Area,F5__31,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.461401 51.562111,-1.460168 51.562400,-1.460711 51.562922,-1.461103 51.563370,-1.461055 51.563436,-1.460451 51.563594,-1.460437 51.563529,-1.459761 51.563636,-1.459885 51.563906,-1.459966 51.563988,-1.460397 51.564157,-1.460302 51.564452,-1.460284 51.564630,-1.460370 51.564975,-1.460356 51.565167,-1.460287 51.565257,-1.459523 51.565858,-1.458984 51.566356,-1.458449 51.566704,-1.457592 51.567503,-1.456880 51.568633,-1.456688 51.569262,-1.456446 51.570945,-1.454123 51.572096,-1.454101 51.572486,-1.454063 51.572507,-1.452524 51.572749,-1.451961 51.572874,-1.451227 51.573087,-1.450876 51.573150,-1.450768 51.573134,-1.450656 51.572981,-1.450150 51.571964,-1.449674 51.571437,-1.450246 51.571262,-1.449946 51.570836,-1.449296 51.571013,-1.448958 51.570468,-1.448596 51.569746,-1.448481 51.569453,-1.448403 51.569048,-1.448334 51.568912,-1.447205 51.569210,-1.447670 51.569856,-1.448227 51.570786,-1.448540 51.571086,-1.448870 51.571499,-1.448934 51.571660,-1.448962 51.571655,-1.449014 51.571904,-1.449124 51.571965,-1.449387 51.571980,-1.449618 51.572284,-1.449602 51.572476,-1.449661 51.572723,-1.449642 51.572740,-1.449774 51.573095,-1.449855 51.573542,-1.449809 51.573810,-1.449730 51.573944,-1.449760 51.574044,-1.449700 51.574067,-1.449721 51.574147,-1.449802 51.574277,-1.449985 51.574422,-1.450085 51.574632,-1.450548 51.575011,-1.450710 51.575105,-1.450872 51.575264,-1.450639 51.575641,-1.450586 51.576039,-1.450369 51.576487,-1.450701 51.576765,-1.450684 51.577231,-1.451194 51.578168,-1.451652 51.578057,-1.452342 51.578053,-1.452841 51.578949,-1.451008 51.579676,-1.451155 51.580084,-1.451111 51.580156,-1.451175 51.580320,-1.451182 51.580613,-1.451236 51.580723,-1.451799 51.580636,-1.452597 51.580270,-1.453756 51.579603,-1.454177 51.579282,-1.456037 51.578051,-1.456674 51.577490,-1.456684 51.577389,-1.455567 51.577061,-1.454581 51.576671,-1.454597 51.576597,-1.454935 51.575838,-1.455463 51.575244,-1.455415 51.575244,-1.455524 51.575108,-1.455581 51.574977,-1.455603 51.574793,-1.455788 51.574380,-1.456041 51.574069,-1.456099 51.574064,-1.456536 51.573610,-1.456608 51.573576,-1.456634 51.573538,-1.456600 51.573529,-1.457001 51.573109,-1.457641 51.572270,-1.457916 51.571793,-1.458212 51.570279,-1.458353 51.569303,-1.458571 51.568627,-1.458865 51.568055,-1.459177 51.567576,-1.459990 51.566787,-1.460702 51.565894,-1.460859 51.565827,-1.461377 51.565413,-1.461614 51.565260,-1.461723 51.565318,-1.462906 51.564691,-1.464057 51.564232,-1.464880 51.564093,-1.465793 51.563658,-1.466228 51.564064,-1.466508 51.563979,-1.466529 51.563952,-1.466508 51.563910,-1.467295 51.563619,-1.468540 51.563896,-1.468673 51.563557,-1.467674 51.563323,-1.467854 51.562996,-1.467371 51.562882,-1.467404 51.562665,-1.465610 51.562630,-1.465608 51.562657,-1.465010 51.562851,-1.464866 51.562678,-1.464088 51.562899,-1.464049 51.562776,-1.463972 51.562668,-1.463676 51.562381,-1.463550 51.562298,-1.463706 51.562230,-1.463234 51.561804,-1.462564 51.561983,-1.462533 51.561863,-1.462407 51.561725,-1.461998 51.561774,-1.461803 51.561878,-1.461419 51.561980,-1.461342 51.562026,-1.461401 51.562111)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--31
Little Coxwell Conservation Area,F5__32,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.592452 51.639799,-1.592939 51.640459,-1.593127 51.640611,-1.593655 51.639858,-1.593833 51.640144,-1.594419 51.639990,-1.594229 51.639702,-1.595219 51.639499,-1.595858 51.639427,-1.595938 51.639516,-1.596279 51.639447,-1.596259 51.639358,-1.596410 51.639333,-1.596365 51.639223,-1.597352 51.639038,-1.597452 51.639318,-1.598308 51.639124,-1.598427 51.639354,-1.598574 51.639531,-1.598648 51.639559,-1.599413 51.639316,-1.599708 51.639043,-1.599824 51.638863,-1.599484 51.638784,-1.598466 51.638379,-1.598354 51.638314,-1.597470 51.637554,-1.596307 51.637966,-1.595477 51.637927,-1.594914 51.637723,-1.594573 51.637689,-1.594311 51.637700,-1.593964 51.637819,-1.593892 51.637886,-1.594093 51.638035,-1.594280 51.638267,-1.592818 51.638518,-1.592893 51.638729,-1.592935 51.638978,-1.592882 51.639010,-1.592651 51.639072,-1.592244 51.639011,-1.591897 51.639021,-1.590789 51.639167,-1.590848 51.639442,-1.591391 51.639372,-1.591420 51.639459,-1.591795 51.639369,-1.591915 51.639580,-1.592069 51.639540,-1.592257 51.639775,-1.592355 51.639751,-1.592384 51.639799,-1.592452 51.639799)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--32
Littleworth Conservation Area,F5__33,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.547197 51.670909,-1.546753 51.670146,-1.546283 51.670304,-1.545833 51.669850,-1.545764 51.669812,-1.545641 51.669801,-1.545294 51.669865,-1.545643 51.670279,-1.545710 51.670259,-1.546119 51.670764,-1.545885 51.670825,-1.546131 51.671169,-1.546317 51.671119,-1.546373 51.671192,-1.546540 51.671308,-1.546597 51.671311,-1.546740 51.671480,-1.546455 51.671560,-1.546544 51.671713,-1.546863 51.671645,-1.547250 51.672018,-1.547231 51.672048,-1.547112 51.672071,-1.547147 51.672267,-1.547254 51.672598,-1.547445 51.673010,-1.548296 51.672820,-1.548767 51.673370,-1.549147 51.673280,-1.549388 51.673193,-1.548914 51.672733,-1.549401 51.672584,-1.549385 51.672564,-1.550036 51.672385,-1.549976 51.672298,-1.550342 51.672204,-1.550378 51.672268,-1.550641 51.672059,-1.550566 51.671809,-1.550519 51.671422,-1.550268 51.671489,-1.550221 51.671401,-1.549774 51.671492,-1.549640 51.671357,-1.549597 51.671372,-1.549414 51.671140,-1.548798 51.671333,-1.548967 51.671513,-1.548866 51.671554,-1.549043 51.671914,-1.548969 51.672059,-1.548443 51.672043,-1.547830 51.671901,-1.547501 51.671744,-1.546897 51.671007,-1.547197 51.670909)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--33
Longworth Conservation Area,F5__34,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.438614 51.693734,-1.438680 51.693429,-1.438673 51.693285,-1.439178 51.693148,-1.438794 51.692126,-1.438638 51.691973,-1.440114 51.691976,-1.440537 51.692313,-1.440701 51.692629,-1.441667 51.692722,-1.443649 51.692737,-1.443616 51.692899,-1.445142 51.692832,-1.445293 51.693167,-1.447387 51.692840,-1.446987 51.692263,-1.447068 51.692252,-1.447119 51.692213,-1.447113 51.692171,-1.447725 51.692047,-1.447505 51.691672,-1.446176 51.691782,-1.443820 51.692111,-1.443663 51.691904,-1.443619 51.691642,-1.442686 51.691806,-1.441956 51.691879,-1.441902 51.691916,-1.441882 51.692043,-1.441836 51.692097,-1.441487 51.692194,-1.440720 51.690316,-1.439677 51.688350,-1.439240 51.688325,-1.439171 51.688523,-1.439915 51.690072,-1.439959 51.690308,-1.439244 51.690350,-1.439218 51.690665,-1.439307 51.690977,-1.439338 51.691238,-1.437202 51.690930,-1.436899 51.691307,-1.436780 51.691394,-1.436806 51.691502,-1.436987 51.691814,-1.437304 51.692154,-1.437542 51.692523,-1.437419 51.692899,-1.437619 51.693350,-1.437590 51.693355,-1.437685 51.693566,-1.437753 51.693838,-1.438211 51.694133,-1.438605 51.693785,-1.438614 51.693734)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--34
Marcham Conservation Area,F5__35,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.348946 51.668300,-1.348507 51.667658,-1.348128 51.667395,-1.348231 51.667267,-1.348222 51.667228,-1.347917 51.666975,-1.347879 51.666919,-1.347867 51.666767,-1.347820 51.666697,-1.347513 51.666511,-1.347436 51.666318,-1.346711 51.666551,-1.346297 51.666259,-1.344751 51.666445,-1.344059 51.665904,-1.343446 51.666046,-1.342353 51.666166,-1.342841 51.667273,-1.343150 51.668081,-1.343190 51.668277,-1.343314 51.668287,-1.343681 51.668233,-1.343730 51.668366,-1.343816 51.668456,-1.344020 51.668856,-1.343642 51.668940,-1.344150 51.670025,-1.344854 51.670012,-1.344807 51.669941,-1.344998 51.669893,-1.344627 51.669141,-1.344561 51.668948,-1.344748 51.668921,-1.344648 51.668595,-1.345597 51.668522,-1.346546 51.668516,-1.346523 51.668545,-1.346598 51.668850,-1.346548 51.668923,-1.346642 51.669017,-1.346802 51.669054,-1.346874 51.669121,-1.347501 51.669201,-1.347844 51.669289,-1.348152 51.669324,-1.347751 51.668519,-1.348156 51.668466,-1.348946 51.668300)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--35
Milton Conservation Area,F5__36,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.306546 51.631390,-1.306624 51.631134,-1.306688 51.630419,-1.307921 51.630215,-1.307959 51.630127,-1.307908 51.630049,-1.307591 51.629827,-1.307174 51.629661,-1.307022 51.629545,-1.306959 51.629410,-1.306577 51.629418,-1.305056 51.629279,-1.303404 51.629195,-1.303205 51.628083,-1.303151 51.627247,-1.303063 51.626777,-1.302999 51.626749,-1.302793 51.626817,-1.302482 51.626840,-1.301284 51.626803,-1.301410 51.626565,-1.301531 51.626214,-1.301785 51.625822,-1.301890 51.625476,-1.302179 51.625257,-1.302391 51.624975,-1.302472 51.624711,-1.302233 51.624681,-1.302307 51.624531,-1.302136 51.624501,-1.301652 51.624515,-1.301684 51.624863,-1.301205 51.624864,-1.301209 51.624910,-1.300075 51.624917,-1.300125 51.625200,-1.299725 51.625240,-1.299739 51.625428,-1.298553 51.625450,-1.298578 51.625010,-1.297955 51.625017,-1.296970 51.624760,-1.296376 51.624791,-1.296227 51.624872,-1.296161 51.624865,-1.295955 51.624958,-1.295874 51.624959,-1.295731 51.625492,-1.296757 51.625619,-1.296879 51.626375,-1.296968 51.626668,-1.296664 51.626780,-1.296881 51.627695,-1.297126 51.627621,-1.297444 51.627648,-1.297512 51.627514,-1.297361 51.627464,-1.297468 51.627216,-1.297750 51.627273,-1.298534 51.627511,-1.298435 51.627681,-1.298661 51.627727,-1.298592 51.627939,-1.298396 51.627899,-1.298370 51.627941,-1.298297 51.627927,-1.298269 51.627981,-1.298264 51.628161,-1.297805 51.628128,-1.297797 51.628490,-1.297939 51.628537,-1.298259 51.628564,-1.297999 51.628908,-1.297861 51.629427,-1.297304 51.629461,-1.297311 51.629580,-1.297399 51.629577,-1.297391 51.630004,-1.297075 51.630012,-1.297046 51.629733,-1.296613 51.629745,-1.296629 51.630108,-1.297558 51.630109,-1.297941 51.630140,-1.299744 51.630567,-1.299913 51.630740,-1.300151 51.630769,-1.301896 51.631213,-1.302476 51.631227,-1.303058 51.631167,-1.303880 51.631141,-1.304663 51.631153,-1.305476 51.631217,-1.306546 51.631390),(-1.298857 51.626581,-1.298856 51.626586,-1.298854 51.626581,-1.298857 51.626581)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--36
North Hinksey Conservation Area,F5__37,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.285551 51.745071,-1.284449 51.744498,-1.282163 51.743152,-1.281730 51.743070,-1.280887 51.743496,-1.279686 51.743441,-1.279555 51.743470,-1.279483 51.743594,-1.279734 51.743736,-1.279867 51.743766,-1.279974 51.743923,-1.279873 51.743954,-1.279816 51.744007,-1.279830 51.744041,-1.279938 51.744070,-1.279773 51.744129,-1.279492 51.744299,-1.280584 51.744645,-1.281240 51.744907,-1.281394 51.745019,-1.281464 51.745033,-1.281540 51.745168,-1.281544 51.745321,-1.281207 51.745466,-1.281449 51.745638,-1.282288 51.745936,-1.282849 51.745981,-1.283625 51.746098,-1.284460 51.746452,-1.284920 51.746767,-1.285285 51.746532,-1.285229 51.746398,-1.285417 51.746200,-1.284814 51.746099,-1.284575 51.745936,-1.285250 51.745715,-1.285069 51.745425,-1.285571 51.745297,-1.285617 51.745103,-1.285551 51.745071)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--37
Pusey Conservation Area,F5__38,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.481119 51.665013,-1.481111 51.664846,-1.479836 51.664758,-1.479721 51.665295,-1.479640 51.665525,-1.479225 51.665496,-1.479048 51.666029,-1.478887 51.666099,-1.478697 51.666278,-1.478639 51.666371,-1.478620 51.666507,-1.478628 51.666554,-1.478919 51.666942,-1.479091 51.667067,-1.479062 51.667487,-1.479091 51.667491,-1.479124 51.667773,-1.479259 51.668040,-1.479466 51.668257,-1.479673 51.668351,-1.480134 51.668458,-1.481371 51.668626,-1.481099 51.670026,-1.481516 51.670061,-1.481477 51.670965,-1.482294 51.670994,-1.482601 51.670807,-1.483882 51.669872,-1.484227 51.669675,-1.485063 51.669037,-1.485262 51.668850,-1.485352 51.668712,-1.485367 51.668634,-1.485394 51.668191,-1.485375 51.668096,-1.485484 51.667945,-1.486165 51.667551,-1.486470 51.667256,-1.486898 51.667386,-1.487078 51.667181,-1.486519 51.667025,-1.486334 51.667256,-1.485258 51.667327,-1.485116 51.667136,-1.484598 51.666782,-1.483793 51.666352,-1.483131 51.666071,-1.482551 51.665947,-1.481090 51.665783,-1.481190 51.665229,-1.481119 51.665013)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--38
Shellingford Conservation Area,F5__39,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.539233 51.639674,-1.539874 51.640125,-1.539491 51.640400,-1.540333 51.641006,-1.541039 51.641408,-1.541634 51.641374,-1.541780 51.641434,-1.541938 51.641444,-1.542230 51.641597,-1.542680 51.641751,-1.543039 51.641383,-1.543269 51.641311,-1.543198 51.641231,-1.543767 51.640959,-1.542440 51.640045,-1.542692 51.639845,-1.542229 51.639626,-1.541508 51.639379,-1.540873 51.638926,-1.540212 51.639200,-1.539781 51.638732,-1.539539 51.638751,-1.538657 51.639001,-1.539002 51.639471,-1.539233 51.639674)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--39
Shrivenham Conservation Area,F5__40,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.651556 51.600976,-1.651593 51.601122,-1.651685 51.601112,-1.653053 51.600742,-1.653157 51.600858,-1.653529 51.600727,-1.653697 51.600833,-1.653857 51.601007,-1.654498 51.600818,-1.655144 51.600727,-1.655106 51.600695,-1.655663 51.600521,-1.657061 51.600318,-1.656787 51.600088,-1.657734 51.599719,-1.658925 51.599381,-1.659846 51.599072,-1.658970 51.598336,-1.658654 51.598010,-1.659282 51.597673,-1.659046 51.597518,-1.657769 51.597596,-1.657062 51.597812,-1.656878 51.597574,-1.655162 51.598096,-1.655006 51.597999,-1.654748 51.597898,-1.653981 51.597851,-1.652348 51.598302,-1.652796 51.598706,-1.652027 51.598842,-1.652137 51.599036,-1.650658 51.599294,-1.650507 51.599070,-1.650144 51.599188,-1.649626 51.598303,-1.648394 51.598445,-1.649296 51.599458,-1.649208 51.599485,-1.649132 51.599620,-1.649158 51.599739,-1.650616 51.599627,-1.650841 51.600010,-1.651210 51.600885,-1.651282 51.600963,-1.651543 51.600926,-1.651556 51.600976)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--40
Sparsholt Conservation Area,F5__41,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.504271 51.581554,-1.502999 51.581477,-1.502542 51.581577,-1.501137 51.581745,-1.499656 51.581828,-1.496669 51.581411,-1.496738 51.582708,-1.496670 51.582784,-1.496758 51.583348,-1.496770 51.583901,-1.496465 51.585178,-1.496461 51.585330,-1.496585 51.586595,-1.496921 51.586462,-1.497241 51.586382,-1.497614 51.586951,-1.497801 51.587074,-1.497768 51.587295,-1.497774 51.587564,-1.497818 51.587686,-1.497862 51.588096,-1.498049 51.589158,-1.498092 51.589159,-1.498135 51.589485,-1.498211 51.589488,-1.498400 51.589888,-1.498489 51.590660,-1.499691 51.590586,-1.499411 51.589640,-1.499557 51.589257,-1.500191 51.589241,-1.500999 51.588001,-1.501713 51.588167,-1.501675 51.588147,-1.502096 51.588269,-1.502070 51.588320,-1.502626 51.588470,-1.502741 51.588289,-1.502877 51.587970,-1.502507 51.587878,-1.502626 51.587606,-1.502628 51.587529,-1.501701 51.587287,-1.501764 51.587144,-1.501799 51.587150,-1.502056 51.586862,-1.502291 51.586420,-1.503137 51.586481,-1.503104 51.586063,-1.502753 51.586040,-1.503432 51.584552,-1.503527 51.584587,-1.503702 51.584470,-1.503707 51.584412,-1.503919 51.584272,-1.504109 51.584095,-1.504839 51.582946,-1.505664 51.582865,-1.505364 51.581681,-1.504271 51.581554)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--41
Stanford in the Vale Conservation Area,F5__42,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.505641 51.641527,-1.505782 51.641704,-1.506121 51.641616,-1.506294 51.641803,-1.506586 51.642215,-1.506213 51.642328,-1.506354 51.642829,-1.505772 51.643320,-1.505325 51.643914,-1.504942 51.644239,-1.505797 51.644619,-1.506049 51.644401,-1.506194 51.644168,-1.506930 51.644110,-1.507595 51.643906,-1.508096 51.643678,-1.508918 51.643368,-1.509233 51.643127,-1.508885 51.642811,-1.509547 51.642539,-1.509378 51.642389,-1.509756 51.642270,-1.509459 51.641720,-1.509214 51.641388,-1.508654 51.640424,-1.508525 51.640259,-1.508872 51.640150,-1.508145 51.639096,-1.507998 51.638512,-1.507938 51.638135,-1.507319 51.638162,-1.507283 51.637975,-1.506281 51.637404,-1.505701 51.637196,-1.505311 51.637393,-1.505067 51.637204,-1.504031 51.637640,-1.504097 51.637697,-1.503577 51.637981,-1.503781 51.638107,-1.503552 51.638239,-1.503966 51.638480,-1.504554 51.638530,-1.504950 51.639004,-1.505086 51.639272,-1.505527 51.639847,-1.505724 51.640004,-1.505332 51.640164,-1.505437 51.640305,-1.505391 51.640360,-1.505019 51.640453,-1.505374 51.640893,-1.504990 51.641016,-1.505422 51.641544,-1.505611 51.641492,-1.505641 51.641527)),((-1.510468 51.635229,-1.509976 51.634961,-1.509856 51.635053,-1.509300 51.635343,-1.508997 51.635087,-1.507182 51.635766,-1.506000 51.636121,-1.506078 51.636197,-1.505587 51.636401,-1.505903 51.636520,-1.505743 51.636605,-1.506109 51.636797,-1.506525 51.636453,-1.506815 51.636344,-1.506931 51.636404,-1.507111 51.636589,-1.507831 51.636338,-1.507663 51.636146,-1.508101 51.635990,-1.508338 51.636315,-1.509897 51.635716,-1.509784 51.635570,-1.510468 51.635229)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--42
Steventon Conservation Area,F5__43,local-authority-eng:VAL,,"MULTIPOLYGON (((-1.322351 51.625004,-1.321831 51.624858,-1.320373 51.624842,-1.320236 51.624679,-1.325349 51.623139,-1.325640 51.623024,-1.326088 51.623369,-1.326940 51.622928,-1.326859 51.622865,-1.328027 51.622109,-1.328315 51.621815,-1.328646 51.621395,-1.329639 51.621385,-1.331056 51.620300,-1.332120 51.619405,-1.331821 51.619316,-1.331579 51.619183,-1.331291 51.619094,-1.331382 51.618836,-1.331371 51.618751,-1.331123 51.618552,-1.330865 51.618420,-1.330755 51.618397,-1.330133 51.618593,-1.329686 51.618663,-1.329592 51.618594,-1.329488 51.618453,-1.329440 51.618417,-1.329405 51.618430,-1.329193 51.618285,-1.328919 51.618421,-1.328621 51.618219,-1.328449 51.618387,-1.327365 51.617956,-1.326809 51.618407,-1.327054 51.618564,-1.327859 51.618975,-1.327656 51.619130,-1.328282 51.619640,-1.328562 51.619981,-1.327953 51.620306,-1.328237 51.620445,-1.327159 51.621245,-1.326343 51.621741,-1.326608 51.621895,-1.326064 51.622224,-1.325758 51.622043,-1.324851 51.622533,-1.325222 51.622787,-1.325211 51.622896,-1.324843 51.623080,-1.324386 51.623236,-1.324095 51.622897,-1.323573 51.623047,-1.321841 51.623434,-1.321330 51.623599,-1.321430 51.623733,-1.321000 51.623884,-1.320924 51.623803,-1.320674 51.623887,-1.320275 51.623967,-1.320285 51.623988,-1.318947 51.624259,-1.318865 51.624309,-1.317891 51.624592,-1.316702 51.624830,-1.316300 51.624902,-1.316180 51.624431,-1.314915 51.624835,-1.315281 51.625416,-1.315361 51.625633,-1.315857 51.626537,-1.317249 51.627179,-1.317099 51.627356,-1.317046 51.627342,-1.316783 51.627697,-1.318098 51.628091,-1.319437 51.628389,-1.321287 51.626265,-1.321657 51.625800,-1.321943 51.625533,-1.321850 51.625503,-1.322351 51.625004)),((-1.321929 51.622045,-1.321752 51.621697,-1.321888 51.621560,-1.321230 51.621574,-1.318140 51.621512,-1.318679 51.622047,-1.318872 51.622312,-1.319896 51.622039,-1.320207 51.622487,-1.321929 51.622045)))",2020-09-05,,,/conservation-area/local-authority-eng/VAL/F5--43
