conservation-area,documentation-url,end-date,entry-date,geometry,name,organisation,start-date,slug
north_east_derbyshire_ned_conservation_areas.fid--7fc8c980_17665b1ddd2_-1a68,,,2020-12-15,"MULTIPOLYGON (((-1.535963 53.280718,-1.535247 53.280690,-1.535043 53.280550,-1.534529 53.280044,-1.534911 53.280022,-1.535580 53.279921,-1.536011 53.279806,-1.536550 53.279606,-1.536459 53.279533,-1.535881 53.279290,-1.536402 53.279037,-1.537067 53.278852,-1.537160 53.278950,-1.537404 53.279412,-1.537553 53.279388,-1.537668 53.279496,-1.538755 53.278987,-1.539671 53.278637,-1.539776 53.278969,-1.540190 53.279328,-1.541605 53.278079,-1.542707 53.278502,-1.542068 53.279238,-1.542853 53.279869,-1.542931 53.279987,-1.542588 53.280044,-1.542438 53.280109,-1.542042 53.280646,-1.541842 53.280783,-1.541622 53.280865,-1.541495 53.280898,-1.540626 53.280881,-1.540618 53.280856,-1.540307 53.280781,-1.539691 53.280694,-1.539449 53.280787,-1.539121 53.281077,-1.538931 53.281122,-1.537838 53.280925,-1.536299 53.280800,-1.536066 53.280844,-1.535940 53.280790,-1.535963 53.280718)))",,local-authority-eng:NED,,conservation-area/local-authority-eng/NED/north-east-derbyshire-ned-conservation-areas-fid--7fc8c980-17665b1ddd2--1a68
north_east_derbyshire_ned_conservation_areas.fid--7fc8c980_17665b1ddd2_-1a67,,,2020-12-15,"MULTIPOLYGON (((-1.537537 53.299974,-1.537799 53.301014,-1.537956 53.302175,-1.537883 53.302687,-1.536827 53.302767,-1.535792 53.302779,-1.535711 53.303033,-1.535634 53.303034,-1.535009 53.302832,-1.533557 53.302173,-1.533488 53.302186,-1.533312 53.302268,-1.532871 53.302746,-1.532777 53.302801,-1.532530 53.302892,-1.532363 53.302894,-1.532279 53.302975,-1.532122 53.302963,-1.531910 53.303074,-1.531616 53.303131,-1.531620 53.303201,-1.531537 53.303276,-1.531542 53.303316,-1.531769 53.303385,-1.531719 53.303571,-1.531787 53.303690,-1.531935 53.303794,-1.532116 53.303828,-1.532095 53.303854,-1.531445 53.303991,-1.531429 53.304039,-1.531497 53.304115,-1.531487 53.304187,-1.531136 53.304492,-1.531171 53.304923,-1.531128 53.305016,-1.530532 53.305085,-1.530478 53.305148,-1.530354 53.305138,-1.530304 53.305186,-1.530702 53.305458,-1.530781 53.305607,-1.530234 53.305657,-1.529533 53.305354,-1.529342 53.305243,-1.529286 53.305262,-1.529188 53.305373,-1.528915 53.305440,-1.528753 53.305443,-1.528760 53.305704,-1.528420 53.305710,-1.528304 53.305529,-1.528067 53.305275,-1.527726 53.305347,-1.527304 53.305262,-1.527404 53.305205,-1.527367 53.305084,-1.527599 53.305021,-1.527604 53.304980,-1.527675 53.304921,-1.527951 53.304900,-1.527885 53.304839,-1.527781 53.304820,-1.527628 53.304724,-1.527355 53.304647,-1.527629 53.304440,-1.527951 53.304325,-1.527855 53.304156,-1.527834 53.304049,-1.527862 53.303939,-1.528004 53.303675,-1.528002 53.303618,-1.527963 53.303595,-1.528044 53.303530,-1.527988 53.303440,-1.527788 53.303256,-1.527376 53.303072,-1.527134 53.303005,-1.527063 53.302931,-1.527268 53.302854,-1.527257 53.302754,-1.527454 53.302590,-1.527669 53.302482,-1.528010 53.302370,-1.528128 53.302257,-1.528298 53.301972,-1.528256 53.301935,-1.528311 53.301880,-1.528340 53.301668,-1.528342 53.301472,-1.528311 53.301439,-1.528420 53.301370,-1.528435 53.301327,-1.529513 53.301151,-1.530069 53.301003,-1.530852 53.300728,-1.531705 53.300540,-1.532297 53.300522,-1.532916 53.300457,-1.533419 53.300444,-1.533428 53.300421,-1.533883 53.300426,-1.534611 53.300514,-1.535262 53.300534,-1.535499 53.300475,-1.536117 53.300160,-1.536793 53.299880,-1.537525 53.299895,-1.537537 53.299974)))",,local-authority-eng:NED,,conservation-area/local-authority-eng/NED/north-east-derbyshire-ned-conservation-areas-fid--7fc8c980-17665b1ddd2--1a67
north_east_derbyshire_ned_conservation_areas.fid--7fc8c980_17665b1ddd2_-1a66,,,2020-12-15,"MULTIPOLYGON (((-1.521558 53.295712,-1.521711 53.296002,-1.521865 53.296484,-1.521868 53.296589,-1.520739 53.296610,-1.520742 53.296732,-1.520868 53.296969,-1.520173 53.297329,-1.520235 53.298010,-1.518762 53.298005,-1.518720 53.297833,-1.518354 53.297689,-1.518223 53.297574,-1.518060 53.297514,-1.518215 53.297391,-1.518250 53.296969,-1.519166 53.296756,-1.519756 53.296682,-1.519072 53.295598,-1.518808 53.295637,-1.518703 53.295508,-1.518619 53.295333,-1.517862 53.295594,-1.517638 53.295358,-1.516350 53.295752,-1.516083 53.295777,-1.515892 53.295518,-1.515835 53.295289,-1.515864 53.295230,-1.515544 53.294987,-1.515875 53.294906,-1.515923 53.294942,-1.516077 53.294887,-1.516200 53.294986,-1.516418 53.294984,-1.516621 53.294951,-1.516594 53.294891,-1.517016 53.294797,-1.517041 53.294827,-1.517917 53.294627,-1.518020 53.294737,-1.518328 53.294632,-1.518843 53.294575,-1.520239 53.294304,-1.520331 53.294541,-1.520439 53.294708,-1.520710 53.294647,-1.520807 53.294815,-1.523636 53.294257,-1.524208 53.294249,-1.525061 53.294330,-1.525135 53.294266,-1.524673 53.293531,-1.525631 53.293375,-1.525739 53.293615,-1.526563 53.293378,-1.526435 53.293765,-1.526773 53.293853,-1.526665 53.294251,-1.526974 53.294328,-1.526900 53.294602,-1.526926 53.294669,-1.526836 53.294899,-1.526796 53.294935,-1.525322 53.294502,-1.524815 53.294413,-1.523972 53.294338,-1.523927 53.294759,-1.523747 53.294743,-1.523353 53.294776,-1.523311 53.294898,-1.523151 53.294983,-1.523266 53.295263,-1.522435 53.295505,-1.521558 53.295712)))",,local-authority-eng:NED,,conservation-area/local-authority-eng/NED/north-east-derbyshire-ned-conservation-areas-fid--7fc8c980-17665b1ddd2--1a66
north_east_derbyshire_ned_conservation_areas.fid--7fc8c980_17665b1ddd2_-1a65,,,2020-12-15,"MULTIPOLYGON (((-1.516719 53.291912,-1.516115 53.291979,-1.515469 53.292008,-1.515406 53.292021,-1.515222 53.292151,-1.513797 53.292171,-1.513713 53.291178,-1.514259 53.291322,-1.514584 53.290717,-1.514976 53.290612,-1.515043 53.290649,-1.515375 53.290517,-1.515937 53.290429,-1.515984 53.290566,-1.516154 53.290522,-1.516451 53.290721,-1.516479 53.290819,-1.516463 53.291054,-1.516485 53.291146,-1.516056 53.291211,-1.516561 53.291534,-1.516732 53.291678,-1.516800 53.291777,-1.516818 53.291904,-1.516719 53.291912)))",,local-authority-eng:NED,,conservation-area/local-authority-eng/NED/north-east-derbyshire-ned-conservation-areas-fid--7fc8c980-17665b1ddd2--1a65
north_east_derbyshire_ned_conservation_areas.fid--7fc8c980_17665b1ddd2_-1a64,,,2020-12-15,"MULTIPOLYGON (((-1.393462 53.135502,-1.393962 53.135428,-1.394075 53.135717,-1.394641 53.136799,-1.394627 53.136842,-1.394085 53.137000,-1.393900 53.137021,-1.393493 53.137162,-1.393389 53.137011,-1.393057 53.137095,-1.393179 53.137246,-1.392692 53.137138,-1.392489 53.137204,-1.392302 53.137143,-1.392268 53.137184,-1.392335 53.137397,-1.391556 53.137524,-1.391500 53.137470,-1.391199 53.137583,-1.390807 53.137228,-1.390645 53.137013,-1.390260 53.137070,-1.390242 53.136858,-1.390283 53.136768,-1.390363 53.136746,-1.389998 53.136212,-1.390766 53.136108,-1.390687 53.136001,-1.391408 53.135784,-1.391766 53.136282,-1.391918 53.136301,-1.392202 53.136277,-1.392136 53.135945,-1.391961 53.135624,-1.391879 53.135288,-1.391830 53.135292,-1.391794 53.135165,-1.391711 53.135149,-1.391456 53.134843,-1.391588 53.134742,-1.391418 53.134656,-1.391405 53.134421,-1.391448 53.134365,-1.391441 53.134321,-1.392166 53.134139,-1.392192 53.134507,-1.392205 53.134566,-1.392235 53.134566,-1.392100 53.134690,-1.392023 53.134888,-1.393100 53.134709,-1.393462 53.135502)))",,local-authority-eng:NED,,conservation-area/local-authority-eng/NED/north-east-derbyshire-ned-conservation-areas-fid--7fc8c980-17665b1ddd2--1a64
north_east_derbyshire_ned_conservation_areas.fid--7fc8c980_17665b1ddd2_-1a63,,,2020-12-15,"MULTIPOLYGON (((-1.500453 53.243078,-1.500024 53.243123,-1.500186 53.243571,-1.499135 53.243680,-1.499252 53.243536,-1.498451 53.243547,-1.498458 53.243741,-1.497617 53.243793,-1.497573 53.243584,-1.497268 53.243608,-1.497232 53.243499,-1.496391 53.243592,-1.496274 53.243318,-1.495273 53.243340,-1.495212 53.243343,-1.495231 53.243629,-1.494267 53.243842,-1.493457 53.242533,-1.491918 53.242595,-1.491768 53.242231,-1.491874 53.242214,-1.491900 53.242256,-1.492142 53.242227,-1.492055 53.241999,-1.492717 53.241851,-1.493295 53.241641,-1.493679 53.241877,-1.494204 53.241709,-1.493939 53.241348,-1.494068 53.241405,-1.494523 53.241999,-1.495674 53.242222,-1.495975 53.242344,-1.496661 53.242247,-1.497162 53.242257,-1.497789 53.242186,-1.498354 53.242205,-1.498358 53.242135,-1.498482 53.242119,-1.498293 53.241670,-1.498445 53.241676,-1.498583 53.241874,-1.499595 53.241662,-1.500453 53.243078)))",,local-authority-eng:NED,,conservation-area/local-authority-eng/NED/north-east-derbyshire-ned-conservation-areas-fid--7fc8c980-17665b1ddd2--1a63
north_east_derbyshire_ned_conservation_areas.fid--7fc8c980_17665b1ddd2_-1a62,,,2020-12-15,"MULTIPOLYGON (((-1.441561 53.304044,-1.442815 53.304122,-1.442891 53.304213,-1.443101 53.304237,-1.442979 53.304576,-1.443067 53.304597,-1.442947 53.304688,-1.442852 53.304848,-1.442111 53.305213,-1.442112 53.305237,-1.442075 53.305112,-1.441798 53.305121,-1.441349 53.305233,-1.441094 53.305244,-1.440619 53.304960,-1.440336 53.305020,-1.439568 53.305053,-1.439508 53.304860,-1.439536 53.304593,-1.439517 53.304420,-1.439438 53.304299,-1.440106 53.304140,-1.440648 53.304136,-1.440875 53.304169,-1.441385 53.304349,-1.441561 53.304044)))",,local-authority-eng:NED,,conservation-area/local-authority-eng/NED/north-east-derbyshire-ned-conservation-areas-fid--7fc8c980-17665b1ddd2--1a62
north_east_derbyshire_ned_conservation_areas.fid--7fc8c980_17665b1ddd2_-1a61,,,2020-12-15,"MULTIPOLYGON (((-1.404742 53.294926,-1.404757 53.295009,-1.404800 53.295002,-1.404836 53.295063,-1.404943 53.295050,-1.405013 53.295187,-1.405450 53.295222,-1.405442 53.295499,-1.404954 53.295524,-1.404984 53.295655,-1.404946 53.295657,-1.404949 53.295732,-1.404576 53.295733,-1.403833 53.295651,-1.404042 53.295464,-1.404104 53.295277,-1.403726 53.295310,-1.403663 53.295057,-1.403702 53.295055,-1.403559 53.294737,-1.403421 53.294739,-1.403140 53.294056,-1.403039 53.294052,-1.402948 53.293595,-1.402820 53.293580,-1.402810 53.293380,-1.402783 53.293381,-1.402690 53.293175,-1.402778 53.293172,-1.402602 53.292867,-1.402986 53.292817,-1.402963 53.292724,-1.403004 53.292661,-1.402938 53.292493,-1.403557 53.292389,-1.403878 53.292562,-1.403767 53.292706,-1.403751 53.292786,-1.404219 53.292715,-1.404284 53.292781,-1.404388 53.292980,-1.403963 53.293088,-1.404237 53.293340,-1.404420 53.293864,-1.404519 53.294505,-1.404476 53.294689,-1.404324 53.294852,-1.404742 53.294926)))",,local-authority-eng:NED,,conservation-area/local-authority-eng/NED/north-east-derbyshire-ned-conservation-areas-fid--7fc8c980-17665b1ddd2--1a61
north_east_derbyshire_ned_conservation_areas.fid--7fc8c980_17665b1ddd2_-1a60,,,2020-12-15,"MULTIPOLYGON (((-1.416193 53.120988,-1.416064 53.120997,-1.415888 53.120795,-1.414687 53.121242,-1.414027 53.120507,-1.414055 53.120495,-1.413710 53.120056,-1.413347 53.120156,-1.413280 53.120062,-1.412119 53.120379,-1.412066 53.120297,-1.412218 53.120108,-1.412017 53.120103,-1.411802 53.119735,-1.411730 53.119733,-1.411423 53.119358,-1.412488 53.119011,-1.414326 53.118315,-1.414491 53.118333,-1.414363 53.118605,-1.414326 53.118916,-1.414337 53.119234,-1.414441 53.119550,-1.415093 53.119436,-1.415896 53.119350,-1.416349 53.119682,-1.415799 53.119831,-1.416193 53.120988)))",,local-authority-eng:NED,,conservation-area/local-authority-eng/NED/north-east-derbyshire-ned-conservation-areas-fid--7fc8c980-17665b1ddd2--1a60
north_east_derbyshire_ned_conservation_areas.fid--7fc8c980_17665b1ddd2_-1a5f,,,2020-12-15,"MULTIPOLYGON (((-1.533683 53.283395,-1.533887 53.283441,-1.533885 53.283515,-1.533776 53.283610,-1.533982 53.283724,-1.534019 53.283713,-1.534029 53.283654,-1.533991 53.283585,-1.534082 53.283538,-1.534161 53.283445,-1.534532 53.283509,-1.534838 53.283491,-1.535023 53.283576,-1.535456 53.283681,-1.536079 53.284285,-1.536337 53.284495,-1.536505 53.284558,-1.537227 53.284529,-1.538169 53.284545,-1.538155 53.284688,-1.538217 53.284709,-1.539350 53.285059,-1.540399 53.285262,-1.540945 53.285451,-1.540941 53.285514,-1.540996 53.285578,-1.541268 53.285796,-1.541619 53.285903,-1.542092 53.285995,-1.542086 53.286163,-1.541997 53.286280,-1.541852 53.286645,-1.541856 53.286772,-1.541904 53.286845,-1.542357 53.287113,-1.542780 53.287309,-1.544677 53.287949,-1.544293 53.288265,-1.544008 53.288316,-1.543908 53.288289,-1.543501 53.288320,-1.542725 53.288277,-1.540857 53.288046,-1.540333 53.288019,-1.540100 53.288070,-1.540078 53.288150,-1.540096 53.288300,-1.539605 53.288319,-1.539594 53.288247,-1.539200 53.288286,-1.539180 53.288242,-1.539040 53.288257,-1.539014 53.288186,-1.538572 53.288246,-1.537817 53.288205,-1.536950 53.288264,-1.536341 53.288382,-1.536187 53.288382,-1.536218 53.288483,-1.535803 53.288592,-1.535828 53.288685,-1.536022 53.288812,-1.535849 53.288895,-1.535661 53.288795,-1.535489 53.288838,-1.535428 53.288801,-1.534364 53.288855,-1.534162 53.288925,-1.533890 53.289155,-1.533617 53.289331,-1.533018 53.289615,-1.533103 53.289655,-1.532547 53.289896,-1.532419 53.289922,-1.531928 53.289375,-1.531865 53.289396,-1.531800 53.289324,-1.531894 53.289294,-1.531858 53.289248,-1.532007 53.289202,-1.531980 53.289176,-1.532130 53.289154,-1.532037 53.289024,-1.532335 53.288965,-1.532481 53.288849,-1.532832 53.288727,-1.532450 53.288542,-1.532352 53.288429,-1.532336 53.288263,-1.532190 53.288256,-1.532234 53.288149,-1.532160 53.287879,-1.532160 53.287768,-1.532210 53.287629,-1.532320 53.287531,-1.532356 53.287375,-1.531286 53.286257,-1.531166 53.286086,-1.531354 53.286091,-1.530716 53.284039,-1.530986 53.284056,-1.531039 53.283528,-1.531032 53.283418,-1.530987 53.283328,-1.531003 53.283264,-1.531174 53.283150,-1.531203 53.283192,-1.531308 53.283206,-1.531482 53.283139,-1.531525 53.283105,-1.531532 53.283028,-1.531674 53.282877,-1.531851 53.282764,-1.531991 53.282759,-1.532105 53.282809,-1.532202 53.282898,-1.532020 53.283000,-1.532400 53.283179,-1.532992 53.283287,-1.533027 53.283338,-1.533547 53.283348,-1.533683 53.283395)))",,local-authority-eng:NED,,conservation-area/local-authority-eng/NED/north-east-derbyshire-ned-conservation-areas-fid--7fc8c980-17665b1ddd2--1a5f
north_east_derbyshire_ned_conservation_areas.fid--7fc8c980_17665b1ddd2_-1a5e,,,2020-12-15,"MULTIPOLYGON (((-1.481355 53.164701,-1.481246 53.164862,-1.481134 53.164930,-1.481009 53.165210,-1.481091 53.165356,-1.480494 53.165610,-1.480404 53.165592,-1.479787 53.165904,-1.479996 53.166065,-1.479851 53.166132,-1.479893 53.166171,-1.479551 53.166329,-1.479096 53.165909,-1.478769 53.166067,-1.478501 53.166045,-1.478571 53.165709,-1.478116 53.165634,-1.477493 53.165456,-1.477611 53.165325,-1.477523 53.165273,-1.477923 53.164878,-1.478132 53.164897,-1.478250 53.164786,-1.478383 53.164744,-1.478490 53.164589,-1.478421 53.164525,-1.479214 53.164321,-1.478989 53.164229,-1.479162 53.164078,-1.479338 53.163987,-1.479375 53.163944,-1.479363 53.163891,-1.478757 53.163569,-1.479017 53.163369,-1.478508 53.163168,-1.478950 53.162718,-1.479441 53.162904,-1.479541 53.162677,-1.479439 53.162623,-1.479892 53.162423,-1.479563 53.162131,-1.479939 53.161922,-1.480339 53.162145,-1.480236 53.162224,-1.480430 53.162461,-1.480609 53.162376,-1.480956 53.162593,-1.481160 53.162657,-1.481207 53.162605,-1.481280 53.162625,-1.482057 53.162901,-1.482141 53.162830,-1.482396 53.162932,-1.482685 53.162695,-1.482933 53.162825,-1.482730 53.162976,-1.482800 53.163006,-1.482702 53.163086,-1.482400 53.163045,-1.482227 53.163068,-1.482148 53.163134,-1.481965 53.163124,-1.481929 53.163204,-1.481559 53.163611,-1.483257 53.164079,-1.483745 53.164024,-1.483914 53.164286,-1.484371 53.164210,-1.484363 53.164151,-1.484398 53.164085,-1.484512 53.163965,-1.484759 53.163975,-1.484828 53.164028,-1.484809 53.164190,-1.484741 53.164251,-1.484738 53.164431,-1.484022 53.164697,-1.483559 53.164807,-1.483438 53.164830,-1.483433 53.164607,-1.481646 53.164377,-1.481574 53.164421,-1.481355 53.164701)))",,local-authority-eng:NED,,conservation-area/local-authority-eng/NED/north-east-derbyshire-ned-conservation-areas-fid--7fc8c980-17665b1ddd2--1a5e
north_east_derbyshire_ned_conservation_areas.fid--7fc8c980_17665b1ddd2_-1a5d,,,2020-12-15,"MULTIPOLYGON (((-1.344128 53.213720,-1.344256 53.213795,-1.344346 53.213742,-1.344391 53.213766,-1.345140 53.213685,-1.345827 53.213929,-1.345955 53.214194,-1.346452 53.214096,-1.347175 53.213857,-1.347520 53.214199,-1.347793 53.214121,-1.347987 53.214353,-1.345969 53.215000,-1.345017 53.215208,-1.344927 53.215280,-1.344939 53.215360,-1.345055 53.215528,-1.345901 53.216368,-1.346340 53.216904,-1.347074 53.217682,-1.347656 53.218633,-1.348130 53.219273,-1.348789 53.220007,-1.349752 53.220927,-1.350077 53.221579,-1.350192 53.221883,-1.350301 53.221961,-1.350385 53.222145,-1.347503 53.222713,-1.347225 53.222665,-1.346517 53.222429,-1.345600 53.222891,-1.345444 53.222940,-1.341555 53.223648,-1.339731 53.223938,-1.338880 53.224017,-1.333368 53.224169,-1.331706 53.224250,-1.331539 53.224154,-1.331478 53.224045,-1.331448 53.223891,-1.331440 53.223190,-1.331347 53.222311,-1.331302 53.222155,-1.330832 53.221371,-1.330248 53.220578,-1.329365 53.219245,-1.328301 53.217509,-1.328121 53.217153,-1.328104 53.216991,-1.328252 53.216231,-1.328285 53.215892,-1.328161 53.215883,-1.328091 53.215739,-1.328294 53.215064,-1.328779 53.214343,-1.328755 53.214332,-1.329581 53.213185,-1.329642 53.213197,-1.329828 53.212850,-1.330557 53.211749,-1.330558 53.211529,-1.330598 53.211441,-1.331079 53.211481,-1.331189 53.211824,-1.331793 53.212136,-1.332358 53.212357,-1.333530 53.212736,-1.333586 53.212613,-1.334990 53.212803,-1.335126 53.212816,-1.335144 53.212767,-1.336910 53.212981,-1.336959 53.212903,-1.338702 53.212986,-1.338796 53.213343,-1.339552 53.213320,-1.340305 53.213276,-1.340735 53.212407,-1.341261 53.212498,-1.340997 53.213081,-1.341837 53.213165,-1.342425 53.213694,-1.343013 53.214148,-1.343974 53.213622,-1.344128 53.213720)))",,local-authority-eng:NED,,conservation-area/local-authority-eng/NED/north-east-derbyshire-ned-conservation-areas-fid--7fc8c980-17665b1ddd2--1a5d
north_east_derbyshire_ned_conservation_areas.fid--7fc8c980_17665b1ddd2_-1a5c,,,2020-12-15,"MULTIPOLYGON (((-1.355046 53.312994,-1.355090 53.313364,-1.354988 53.313700,-1.354457 53.313614,-1.354419 53.313725,-1.353705 53.313673,-1.353704 53.313719,-1.351700 53.313736,-1.351021 53.313559,-1.350685 53.313519,-1.350251 53.313538,-1.350179 53.313487,-1.350008 53.313491,-1.350118 53.313998,-1.350268 53.314422,-1.350001 53.314659,-1.349314 53.314452,-1.348981 53.314394,-1.348447 53.314361,-1.348436 53.314097,-1.348491 53.313881,-1.348981 53.313258,-1.348520 53.313089,-1.348292 53.313037,-1.347175 53.312555,-1.347151 53.312528,-1.347177 53.312391,-1.347237 53.312329,-1.347297 53.312139,-1.347302 53.312105,-1.347260 53.312080,-1.347142 53.312077,-1.346985 53.312253,-1.346806 53.312248,-1.346825 53.312060,-1.346451 53.312055,-1.346363 53.311969,-1.346171 53.311950,-1.346109 53.311907,-1.346117 53.311766,-1.345803 53.311756,-1.345622 53.311542,-1.345302 53.311647,-1.345061 53.311650,-1.344460 53.310930,-1.343837 53.311193,-1.343879 53.311258,-1.343887 53.311353,-1.343926 53.311388,-1.343920 53.311462,-1.343558 53.311608,-1.343307 53.311654,-1.343000 53.311564,-1.343106 53.311500,-1.343128 53.311454,-1.343093 53.311372,-1.343016 53.311332,-1.342119 53.311218,-1.342083 53.311161,-1.342099 53.311070,-1.342199 53.310884,-1.342310 53.310765,-1.342612 53.310609,-1.343083 53.310453,-1.343065 53.310365,-1.342875 53.310227,-1.342044 53.310428,-1.341547 53.310515,-1.340914 53.310718,-1.340647 53.310750,-1.339148 53.310738,-1.338887 53.310694,-1.338464 53.310568,-1.338060 53.310441,-1.337988 53.310392,-1.337774 53.310425,-1.337689 53.310058,-1.337642 53.309983,-1.337411 53.309807,-1.337117 53.309673,-1.336786 53.309642,-1.335750 53.309889,-1.335555 53.309881,-1.335463 53.309817,-1.335170 53.309308,-1.334815 53.308558,-1.334929 53.308455,-1.335167 53.308345,-1.336114 53.307984,-1.336284 53.307720,-1.336521 53.307513,-1.337590 53.306849,-1.337572 53.306558,-1.337527 53.306501,-1.337339 53.306448,-1.336350 53.306415,-1.336286 53.306426,-1.336326 53.306612,-1.336175 53.306697,-1.335163 53.306817,-1.335126 53.306543,-1.335115 53.305954,-1.334882 53.305886,-1.334632 53.305753,-1.334477 53.305562,-1.333874 53.305196,-1.332945 53.304405,-1.332928 53.303710,-1.333081 53.303048,-1.333373 53.301388,-1.333374 53.301333,-1.333332 53.301295,-1.333144 53.301306,-1.333167 53.301232,-1.333285 53.301208,-1.333529 53.301041,-1.333983 53.300627,-1.335064 53.300051,-1.335069 53.300005,-1.335787 53.300016,-1.335628 53.299537,-1.335062 53.299342,-1.334853 53.298724,-1.335539 53.298670,-1.336019 53.299079,-1.336944 53.298761,-1.336671 53.299318,-1.336657 53.299406,-1.336530 53.299531,-1.336994 53.299939,-1.337117 53.299893,-1.337347 53.300140,-1.337454 53.300378,-1.337822 53.301713,-1.337970 53.301706,-1.338011 53.300897,-1.338175 53.300907,-1.338185 53.300807,-1.338178 53.300085,-1.338237 53.298740,-1.338035 53.298739,-1.338004 53.298699,-1.338183 53.297001,-1.338744 53.294907,-1.338906 53.294531,-1.338994 53.294544,-1.339537 53.293313,-1.339600 53.293325,-1.339664 53.293214,-1.340055 53.293251,-1.341239 53.293264,-1.341462 53.293241,-1.342249 53.293061,-1.342590 53.293551,-1.343233 53.293416,-1.343762 53.293422,-1.343710 53.293643,-1.343797 53.293746,-1.344027 53.293852,-1.344232 53.293896,-1.344512 53.293907,-1.344916 53.294030,-1.345550 53.294652,-1.350287 53.295150,-1.350611 53.295099,-1.350748 53.295476,-1.351274 53.296307,-1.351578 53.296726,-1.352506 53.298433,-1.353121 53.299920,-1.353336 53.300362,-1.354078 53.301362,-1.354319 53.302474,-1.354489 53.302871,-1.354940 53.303424,-1.355159 53.303754,-1.355162 53.303939,-1.353770 53.305575,-1.353497 53.305774,-1.354378 53.305536,-1.354574 53.305728,-1.354961 53.306266,-1.355293 53.306134,-1.355635 53.307224,-1.354709 53.307403,-1.355193 53.307931,-1.355386 53.307896,-1.355811 53.308401,-1.355579 53.308477,-1.356078 53.308956,-1.356812 53.308594,-1.357008 53.308529,-1.357067 53.308514,-1.357191 53.308706,-1.357893 53.308491,-1.358212 53.308754,-1.358285 53.308750,-1.358518 53.308930,-1.358567 53.308923,-1.358630 53.308977,-1.358473 53.309198,-1.358422 53.309228,-1.358268 53.309188,-1.358028 53.309298,-1.357963 53.309247,-1.357051 53.309668,-1.356775 53.309597,-1.356519 53.309708,-1.356567 53.309760,-1.356521 53.309803,-1.356420 53.309747,-1.356346 53.309808,-1.356308 53.309788,-1.356273 53.309811,-1.356119 53.309945,-1.356054 53.309938,-1.356109 53.310056,-1.355999 53.310128,-1.355904 53.310129,-1.355854 53.310313,-1.355874 53.310411,-1.356194 53.310305,-1.356354 53.310512,-1.356097 53.310571,-1.355990 53.310747,-1.356088 53.310990,-1.355759 53.311157,-1.355860 53.311229,-1.355587 53.311344,-1.355751 53.311552,-1.355247 53.311716,-1.354793 53.311029,-1.354369 53.311115,-1.354395 53.311130,-1.354321 53.311159,-1.354668 53.311585,-1.354370 53.311664,-1.354427 53.311732,-1.353962 53.311864,-1.354188 53.312092,-1.354630 53.312636,-1.355046 53.312994)))",,local-authority-eng:NED,,conservation-area/local-authority-eng/NED/north-east-derbyshire-ned-conservation-areas-fid--7fc8c980-17665b1ddd2--1a5c
