geography,name,reference,organisation,documentation-url,geometry,entry-date,start-date,end-date,slug
conservation-area:COA00000416,Paddington Cemetery COA00000416,COA00000416,local-authority-eng:BEN,,"MULTIPOLYGON (((-0.204757 51.541558,-0.205250 51.541215,-0.204816 51.541031,-0.205117 51.540706,-0.205798 51.540733,-0.206248 51.540699,-0.208038 51.540072,-0.207109 51.538695,-0.204971 51.536768,-0.203854 51.537257,-0.203457 51.537393,-0.202631 51.537797,-0.204018 51.540674,-0.203963 51.540836,-0.203801 51.541059,-0.203590 51.541067,-0.204190 51.541506,-0.204412 51.541361,-0.204757 51.541558)))",2020-09-04,,,/conservation-area/local-authority-eng/BEN/COA00000416
conservation-area:COA00000417,Barn Hill COA00000417,COA00000417,local-authority-eng:BEN,,"MULTIPOLYGON (((-0.274979 51.568662,-0.275004 51.568712,-0.275107 51.568744,-0.275155 51.568824,-0.275268 51.569369,-0.275275 51.569686,-0.275323 51.569875,-0.275431 51.570028,-0.275637 51.570210,-0.276200 51.570487,-0.275819 51.570834,-0.276745 51.570810,-0.276877 51.570846,-0.276929 51.570917,-0.276952 51.571213,-0.276990 51.571226,-0.277348 51.571308,-0.278044 51.571276,-0.278375 51.571779,-0.279162 51.571584,-0.279699 51.571511,-0.280117 51.571499,-0.280981 51.571566,-0.282072 51.571808,-0.281999 51.572017,-0.282402 51.572193,-0.282627 51.572405,-0.282759 51.572607,-0.283296 51.572479,-0.283484 51.572378,-0.283903 51.572411,-0.283915 51.572356,-0.285206 51.572442,-0.285292 51.572051,-0.285034 51.572056,-0.285099 51.571633,-0.284895 51.571631,-0.284986 51.571242,-0.285218 51.571046,-0.285639 51.570897,-0.287178 51.570682,-0.286831 51.570349,-0.286367 51.569738,-0.285761 51.569637,-0.285372 51.569052,-0.285506 51.569017,-0.285119 51.568654,-0.284941 51.568725,-0.284530 51.568490,-0.284610 51.568415,-0.283676 51.568103,-0.283805 51.567919,-0.283262 51.567788,-0.283500 51.567483,-0.282991 51.567216,-0.283127 51.567056,-0.282192 51.566511,-0.282095 51.566501,-0.282040 51.566661,-0.281007 51.566491,-0.280163 51.566269,-0.279842 51.566155,-0.278873 51.565955,-0.278998 51.565602,-0.276668 51.565406,-0.276472 51.565438,-0.276485 51.565598,-0.276426 51.565599,-0.276096 51.565920,-0.275851 51.566383,-0.275609 51.566999,-0.275265 51.567517,-0.275113 51.567658,-0.274979 51.568662)))",2020-09-04,,,/conservation-area/local-authority-eng/BEN/COA00000417
conservation-area:COA00000432,Denmark Street COA00000432,COA00000432,local-authority-eng:CMD,,"MULTIPOLYGON (((-0.127431 51.515612,-0.128456 51.515583,-0.128964 51.516607,-0.130236 51.516448,-0.130366 51.516405,-0.130368 51.516184,-0.130277 51.515828,-0.129650 51.514217,-0.128759 51.514518,-0.128553 51.514263,-0.127718 51.514942,-0.127580 51.515155,-0.127431 51.515612)))",2020-09-04,,,/conservation-area/local-authority-eng/CMD/COA00000432
conservation-area:COA00000414,Queens Park COA00000414,COA00000414,local-authority-eng:BEN,,"MULTIPOLYGON (((-0.205541 51.534494,-0.205947 51.535310,-0.205677 51.535365,-0.206953 51.536927,-0.207060 51.536930,-0.207756 51.537746,-0.207716 51.537759,-0.208938 51.539154,-0.209020 51.539128,-0.209291 51.539448,-0.209452 51.539403,-0.209587 51.539577,-0.209800 51.539700,-0.209832 51.539679,-0.209916 51.539727,-0.209891 51.539747,-0.210010 51.539832,-0.210148 51.539724,-0.210711 51.539994,-0.212370 51.538658,-0.213484 51.537860,-0.214937 51.536916,-0.216822 51.535822,-0.218002 51.535237,-0.219062 51.534776,-0.218554 51.534282,-0.218643 51.534245,-0.218285 51.533777,-0.218158 51.533545,-0.217725 51.532943,-0.218046 51.532870,-0.217557 51.532211,-0.217241 51.532278,-0.217139 51.532174,-0.216962 51.531876,-0.214604 51.532385,-0.214633 51.532436,-0.208411 51.533643,-0.205669 51.534132,-0.205792 51.534459,-0.205541 51.534494)))",2020-09-04,,,/conservation-area/local-authority-eng/BEN/COA00000414
conservation-area:COA00000415,Sudbury Court COA00000415,COA00000415,local-authority-eng:BEN,,"MULTIPOLYGON (((-0.312910 51.563121,-0.313117 51.563575,-0.314375 51.563351,-0.314560 51.563761,-0.314691 51.563836,-0.314641 51.564087,-0.314323 51.564585,-0.314250 51.564894,-0.313948 51.565052,-0.313851 51.565254,-0.313743 51.565389,-0.313714 51.565822,-0.313599 51.565822,-0.313593 51.566212,-0.313530 51.566309,-0.313499 51.566494,-0.313537 51.566495,-0.313521 51.566716,-0.313839 51.566724,-0.313973 51.566832,-0.314138 51.567160,-0.314102 51.567181,-0.313872 51.567593,-0.313621 51.567719,-0.313777 51.567834,-0.313863 51.568138,-0.313632 51.568531,-0.313419 51.568640,-0.313080 51.570154,-0.313250 51.570296,-0.313325 51.570591,-0.313049 51.570996,-0.312800 51.571114,-0.312774 51.571232,-0.313348 51.571335,-0.314010 51.571356,-0.314176 51.571210,-0.315759 51.570910,-0.316561 51.570703,-0.317098 51.570519,-0.317266 51.570517,-0.317307 51.570611,-0.318487 51.570452,-0.319547 51.569976,-0.320694 51.569295,-0.321229 51.569029,-0.321287 51.569018,-0.321445 51.569074,-0.321739 51.569017,-0.321551 51.568646,-0.321369 51.568104,-0.321355 51.567285,-0.321315 51.567204,-0.321004 51.567047,-0.320994 51.566903,-0.321222 51.566600,-0.320468 51.566617,-0.320349 51.565253,-0.321113 51.565040,-0.321068 51.564496,-0.320277 51.564325,-0.320209 51.563927,-0.320036 51.563486,-0.319872 51.563230,-0.319595 51.562924,-0.320236 51.562672,-0.319908 51.562328,-0.319812 51.562183,-0.319372 51.561979,-0.319180 51.561925,-0.318381 51.562034,-0.317098 51.562225,-0.315584 51.562590,-0.314593 51.562790,-0.313949 51.562868,-0.313182 51.562876,-0.313173 51.563041,-0.312910 51.563121)))",2020-09-04,,,/conservation-area/local-authority-eng/BEN/COA00000415
conservation-area:COA00000442,Highgate Village COA00000442,COA00000442,local-authority-eng:CMD,,"MULTIPOLYGON (((-0.141389 51.566412,-0.141480 51.567146,-0.141864 51.568194,-0.142121 51.568619,-0.142506 51.568918,-0.142375 51.569250,-0.143694 51.569832,-0.144465 51.570097,-0.145647 51.570295,-0.148753 51.570944,-0.149122 51.571048,-0.149928 51.571362,-0.149912 51.571388,-0.149964 51.571472,-0.150173 51.571550,-0.151374 51.571592,-0.154940 51.571887,-0.154996 51.571863,-0.155091 51.571901,-0.157101 51.572072,-0.157584 51.572079,-0.157657 51.572041,-0.157762 51.572048,-0.157780 51.572109,-0.157822 51.572125,-0.158876 51.572209,-0.160025 51.572666,-0.160497 51.572776,-0.160743 51.572773,-0.160943 51.572750,-0.160900 51.572681,-0.160736 51.572623,-0.160697 51.572580,-0.160686 51.572502,-0.160738 51.572351,-0.161224 51.572008,-0.161228 51.571766,-0.161334 51.571347,-0.161522 51.571255,-0.161651 51.570872,-0.161741 51.570736,-0.161971 51.570606,-0.161310 51.570440,-0.158594 51.570473,-0.158547 51.570462,-0.158302 51.570239,-0.158197 51.570056,-0.158182 51.569860,-0.158354 51.569326,-0.158423 51.568988,-0.158530 51.568988,-0.158764 51.568802,-0.159380 51.568647,-0.159726 51.568455,-0.160319 51.568220,-0.159662 51.567726,-0.158225 51.566733,-0.157716 51.566458,-0.157313 51.566170,-0.156863 51.565914,-0.155896 51.565225,-0.155855 51.565152,-0.155858 51.565071,-0.156076 51.564688,-0.156059 51.564400,-0.156020 51.564273,-0.155747 51.563909,-0.155428 51.563589,-0.155291 51.563398,-0.155165 51.563307,-0.154827 51.563149,-0.155052 51.562960,-0.155193 51.562766,-0.155063 51.562684,-0.154958 51.562733,-0.154797 51.562670,-0.154615 51.562673,-0.154032 51.562350,-0.153955 51.562373,-0.153886 51.562209,-0.153883 51.561952,-0.153925 51.561837,-0.153917 51.561668,-0.153950 51.561663,-0.153994 51.561524,-0.153846 51.561502,-0.153630 51.561391,-0.153143 51.561391,-0.153106 51.561428,-0.152738 51.561365,-0.152527 51.561307,-0.152542 51.561286,-0.152213 51.561348,-0.151716 51.561376,-0.150971 51.561241,-0.151145 51.561482,-0.150886 51.561559,-0.151079 51.561947,-0.152126 51.562818,-0.152622 51.563401,-0.152883 51.564071,-0.153040 51.564838,-0.153555 51.566006,-0.153627 51.566367,-0.153643 51.566682,-0.153917 51.567414,-0.153909 51.567599,-0.152705 51.567862,-0.152647 51.567719,-0.152592 51.567731,-0.152562 51.567679,-0.152168 51.567764,-0.152203 51.567822,-0.152015 51.567871,-0.152037 51.567907,-0.151762 51.567989,-0.151780 51.568042,-0.151432 51.568133,-0.151031 51.568183,-0.151054 51.568052,-0.151009 51.567998,-0.150613 51.568045,-0.149472 51.566124,-0.146932 51.566396,-0.146588 51.566380,-0.146455 51.564616,-0.146556 51.563908,-0.146722 51.563380,-0.145807 51.563159,-0.145590 51.563192,-0.145095 51.563660,-0.144445 51.564110,-0.144068 51.564269,-0.143036 51.564577,-0.142456 51.564804,-0.142957 51.565034,-0.143027 51.565377,-0.142593 51.565535,-0.142892 51.565892,-0.142967 51.566025,-0.143035 51.566074,-0.141389 51.566412)))",2020-09-04,,,/conservation-area/local-authority-eng/CMD/COA00000442
conservation-area:COA00000418,Neasden COA00000418,COA00000418,local-authority-eng:BEN,,"MULTIPOLYGON (((-0.258269 51.560936,-0.258640 51.561105,-0.258845 51.561160,-0.260080 51.561720,-0.260501 51.561388,-0.261215 51.561684,-0.261492 51.561816,-0.261503 51.561850,-0.261644 51.561735,-0.262247 51.560978,-0.262343 51.560533,-0.262221 51.560525,-0.259843 51.559568,-0.258269 51.560936)))",2020-09-04,,,/conservation-area/local-authority-eng/BEN/COA00000418
conservation-area:COA00000419,COA00000419,COA00000419,local-authority-eng:SWK,,"MULTIPOLYGON (((-0.106154 51.502093,-0.105987 51.502010,-0.106533 51.501581,-0.106414 51.501527,-0.106789 51.501234,-0.105726 51.501050,-0.105668 51.501160,-0.105253 51.501453,-0.105091 51.501322,-0.105031 51.501373,-0.104896 51.501371,-0.104898 51.501448,-0.104999 51.501450,-0.105113 51.501550,-0.105106 51.501932,-0.105054 51.501930,-0.105046 51.502098,-0.105071 51.502096,-0.105086 51.502198,-0.105760 51.502141,-0.105943 51.502166,-0.106055 51.502230,-0.106154 51.502093)))",2020-09-04,,,/conservation-area/local-authority-eng/SWK/COA00000419
conservation-area:COA00000421,Homestead Park COA00000421,COA00000421,local-authority-eng:BEN,,"MULTIPOLYGON (((-0.241285 51.559985,-0.241654 51.561029,-0.242369 51.560927,-0.243144 51.560584,-0.243318 51.560465,-0.242475 51.560091,-0.242256 51.559915,-0.241876 51.560000,-0.241285 51.559985)))",2020-09-04,,,/conservation-area/local-authority-eng/BEN/COA00000421
conservation-area:COA00000449,COA00000449,COA00000449,local-authority-eng:BEX,,"MULTIPOLYGON (((0.143542 51.485143,0.143411 51.484353,0.142760 51.484365,0.142763 51.484471,0.142451 51.484487,0.142446 51.484799,0.141494 51.484825,0.141591 51.484352,0.140676 51.484317,0.140736 51.483888,0.139410 51.483872,0.139348 51.484092,0.139148 51.484029,0.139141 51.483863,0.138878 51.483855,0.139011 51.483280,0.139374 51.483296,0.139399 51.483194,0.139807 51.483208,0.139825 51.483286,0.140949 51.483289,0.140974 51.483113,0.142584 51.483142,0.142583 51.483358,0.143810 51.483404,0.144276 51.482672,0.145301 51.483369,0.145265 51.483565,0.145175 51.483608,0.145134 51.483708,0.145071 51.483754,0.144938 51.484098,0.144425 51.484077,0.144352 51.484299,0.144243 51.484859,0.144320 51.484969,0.144118 51.484938,0.143724 51.484981,0.143643 51.485140,0.143542 51.485143)))",2020-09-04,,,/conservation-area/local-authority-eng/BEX/COA00000449
conservation-area:COA00000420,North Kilburn COA00000420,COA00000420,local-authority-eng:BEN,,"MULTIPOLYGON (((-0.198733 51.542049,-0.199839 51.542950,-0.200166 51.542796,-0.200287 51.542898,-0.200690 51.543125,-0.200793 51.543207,-0.201264 51.543761,-0.201572 51.544034,-0.203282 51.543493,-0.203554 51.543821,-0.202987 51.543991,-0.203014 51.544008,-0.202962 51.544028,-0.203436 51.544533,-0.205067 51.543902,-0.205621 51.543655,-0.206055 51.543431,-0.207475 51.542520,-0.206175 51.541732,-0.205640 51.541438,-0.205203 51.541248,-0.204757 51.541558,-0.204412 51.541361,-0.204190 51.541506,-0.203590 51.541067,-0.203304 51.541028,-0.202988 51.541184,-0.202746 51.541001,-0.202326 51.541218,-0.202080 51.541073,-0.201758 51.541159,-0.201597 51.541171,-0.201480 51.541233,-0.201299 51.541111,-0.200960 51.541289,-0.200893 51.541241,-0.200283 51.541368,-0.198733 51.542049)))",2020-09-04,,,/conservation-area/local-authority-eng/BEN/COA00000420
conservation-area:COA00000428,Lillington and Longmoore Gardens COA00000428,COA00000428,local-authority-eng:WSM,,"MULTIPOLYGON (((-0.136521 51.492033,-0.138135 51.492794,-0.138966 51.492535,-0.137703 51.491185,-0.137138 51.490640,-0.136883 51.490440,-0.136371 51.490141,-0.135710 51.489882,-0.134194 51.489098,-0.133983 51.489066,-0.133927 51.489085,-0.133705 51.489446,-0.133534 51.489627,-0.133038 51.489937,-0.132610 51.490159,-0.136521 51.492033)))",2020-09-04,,,/conservation-area/local-authority-eng/WSM/COA00000428
conservation-area:COA00000422,South Kilburn COA00000422,COA00000422,local-authority-eng:BEN,,"MULTIPOLYGON (((-0.192192 51.536896,-0.193526 51.535033,-0.194038 51.535209,-0.194206 51.534992,-0.194411 51.534932,-0.194605 51.534771,-0.194508 51.534414,-0.196618 51.534209,-0.196679 51.534367,-0.196906 51.534503,-0.197717 51.534018,-0.197651 51.533551,-0.197668 51.533512,-0.197761 51.533506,-0.197703 51.533160,-0.197315 51.533182,-0.197322 51.533221,-0.195183 51.533371,-0.195178 51.533336,-0.193918 51.533361,-0.193727 51.533304,-0.193423 51.533298,-0.192762 51.533545,-0.193093 51.533889,-0.191493 51.536289,-0.192192 51.536896)))",2020-09-04,,,/conservation-area/local-authority-eng/BEN/COA00000422
conservation-area:COA00000423,Alexandra Road COA00000423,COA00000423,local-authority-eng:CMD,,"MULTIPOLYGON (((-0.178720 51.540330,-0.179203 51.541032,-0.180122 51.540939,-0.180131 51.540960,-0.181881 51.540625,-0.184283 51.540055,-0.186288 51.539467,-0.186755 51.539317,-0.186824 51.539260,-0.185348 51.538334,-0.184952 51.538590,-0.184615 51.538736,-0.182289 51.539479,-0.181380 51.539681,-0.181064 51.539301,-0.180088 51.539575,-0.180522 51.540426,-0.180427 51.540445,-0.180437 51.540468,-0.179823 51.540585,-0.179606 51.540173,-0.178720 51.540330)))",2020-09-04,,,/conservation-area/local-authority-eng/CMD/COA00000423
conservation-area:COA00000424,Camden Broadway COA00000424,COA00000424,local-authority-eng:CMD,,"MULTIPOLYGON (((-0.135060 51.541835,-0.135210 51.542004,-0.135650 51.541855,-0.135852 51.541986,-0.137572 51.542848,-0.138049 51.542538,-0.138149 51.542573,-0.138214 51.542537,-0.138276 51.542558,-0.138308 51.542521,-0.138480 51.542476,-0.138454 51.542447,-0.138912 51.542294,-0.138457 51.541760,-0.138833 51.541351,-0.138408 51.541198,-0.138450 51.541157,-0.138340 51.541032,-0.138215 51.541043,-0.138151 51.540967,-0.138106 51.540981,-0.138028 51.540895,-0.137957 51.540905,-0.137927 51.540863,-0.137648 51.540946,-0.137585 51.540871,-0.137272 51.540979,-0.137624 51.541387,-0.137029 51.541594,-0.138200 51.541741,-0.138249 51.541784,-0.138132 51.541916,-0.137672 51.541831,-0.135563 51.541562,-0.135421 51.541610,-0.135514 51.541733,-0.135314 51.541799,-0.135060 51.541835)))",2020-09-04,,,/conservation-area/local-authority-eng/CMD/COA00000424
conservation-area:COA00000425,Bartholomew Estate COA00000425,COA00000425,local-authority-eng:CMD,,"MULTIPOLYGON (((-0.133137 51.547770,-0.133127 51.548192,-0.133288 51.548205,-0.133248 51.548456,-0.133367 51.548757,-0.133477 51.548889,-0.133651 51.549021,-0.134070 51.549205,-0.134749 51.549297,-0.140480 51.549708,-0.140773 51.548323,-0.140884 51.548002,-0.140742 51.547988,-0.140795 51.547689,-0.140858 51.547694,-0.140883 51.547556,-0.141001 51.547292,-0.141096 51.547294,-0.141225 51.546819,-0.140984 51.546810,-0.140997 51.546703,-0.140794 51.546696,-0.140807 51.546034,-0.141040 51.546040,-0.141024 51.545763,-0.141068 51.545640,-0.140351 51.545653,-0.139406 51.545611,-0.135507 51.545268,-0.135463 51.545540,-0.135113 51.545512,-0.134973 51.546230,-0.135084 51.546240,-0.135029 51.546491,-0.134711 51.546467,-0.134698 51.546519,-0.134664 51.546760,-0.135145 51.547264,-0.134995 51.547453,-0.134791 51.547508,-0.134486 51.547224,-0.133391 51.547522,-0.133137 51.547770)))",2020-09-04,,,/conservation-area/local-authority-eng/CMD/COA00000425
conservation-area:COA00000426,Belsize Park COA00000426,COA00000426,local-authority-eng:CMD,,"MULTIPOLYGON (((-0.159973 51.547501,-0.162334 51.549040,-0.164410 51.550134,-0.166401 51.551526,-0.167270 51.550985,-0.167600 51.551219,-0.169105 51.550299,-0.169149 51.550327,-0.169547 51.550093,-0.169513 51.550071,-0.170243 51.549689,-0.170286 51.549715,-0.170620 51.549557,-0.170592 51.549511,-0.170689 51.549451,-0.170995 51.549672,-0.170543 51.549889,-0.170856 51.550140,-0.171552 51.549820,-0.172729 51.550191,-0.172759 51.550182,-0.172470 51.550098,-0.172531 51.549901,-0.172927 51.549924,-0.172915 51.550013,-0.173424 51.550035,-0.173422 51.550067,-0.173570 51.550072,-0.173576 51.549968,-0.173715 51.549973,-0.173724 51.549805,-0.174072 51.549793,-0.174074 51.549735,-0.173604 51.549750,-0.173508 51.549426,-0.173423 51.549314,-0.173544 51.549275,-0.173425 51.549076,-0.173526 51.548444,-0.173606 51.548215,-0.173602 51.548091,-0.173426 51.548028,-0.173455 51.547925,-0.173261 51.547882,-0.173564 51.547422,-0.174041 51.546847,-0.174217 51.546746,-0.174851 51.546507,-0.175116 51.546361,-0.175690 51.545966,-0.175719 51.545867,-0.175599 51.545615,-0.175030 51.544780,-0.174911 51.544757,-0.174685 51.544839,-0.174260 51.544475,-0.174552 51.544393,-0.174580 51.544215,-0.174502 51.544231,-0.174450 51.544172,-0.174340 51.544209,-0.174190 51.544033,-0.173920 51.544117,-0.173087 51.544172,-0.172748 51.543777,-0.173115 51.543655,-0.172833 51.543329,-0.173072 51.543250,-0.172913 51.543061,-0.172649 51.543148,-0.172695 51.543202,-0.172357 51.543316,-0.172370 51.543334,-0.170776 51.543541,-0.170681 51.543248,-0.170473 51.543255,-0.169999 51.543315,-0.170080 51.543631,-0.168018 51.543901,-0.168033 51.543951,-0.168017 51.543901,-0.162744 51.544577,-0.162715 51.544586,-0.162767 51.544978,-0.161071 51.545207,-0.161374 51.545368,-0.161399 51.545394,-0.161301 51.545461,-0.161448 51.545546,-0.161646 51.545521,-0.162241 51.545851,-0.160704 51.546901,-0.159973 51.547501)))",2020-09-04,,,/conservation-area/local-authority-eng/CMD/COA00000426
conservation-area:COA00000427,Bloomsbury COA00000427,COA00000427,local-authority-eng:CMD,,"MULTIPOLYGON (((-0.111594 51.515332,-0.111867 51.515840,-0.112202 51.516330,-0.113721 51.517935,-0.113781 51.518048,-0.113829 51.518254,-0.112784 51.518282,-0.112773 51.518369,-0.112688 51.518367,-0.112724 51.518674,-0.111678 51.518860,-0.112373 51.520064,-0.113322 51.521519,-0.113937 51.522347,-0.114968 51.523541,-0.115756 51.524222,-0.115723 51.524195,-0.115463 51.524300,-0.115483 51.524318,-0.114569 51.524726,-0.114062 51.525195,-0.114266 51.525495,-0.113971 51.525733,-0.114136 51.525897,-0.113910 51.525928,-0.113924 51.525950,-0.113853 51.525968,-0.113909 51.526137,-0.114161 51.526076,-0.114692 51.526683,-0.114241 51.526901,-0.115283 51.527577,-0.115515 51.527816,-0.115609 51.528038,-0.115706 51.528472,-0.115869 51.529635,-0.116341 51.529567,-0.116357 51.529598,-0.117145 51.529455,-0.117402 51.529401,-0.117375 51.529344,-0.117473 51.529324,-0.117143 51.529134,-0.119181 51.528708,-0.119528 51.528687,-0.119597 51.528750,-0.120034 51.528677,-0.120009 51.528491,-0.119889 51.528500,-0.119852 51.528422,-0.119743 51.528423,-0.119718 51.528372,-0.119789 51.528338,-0.119745 51.528235,-0.119501 51.528279,-0.119436 51.528144,-0.119798 51.528106,-0.119768 51.528007,-0.119737 51.528010,-0.119676 51.527799,-0.118854 51.527920,-0.119004 51.528056,-0.118811 51.527883,-0.118436 51.527203,-0.120148 51.526934,-0.120274 51.527244,-0.121046 51.527111,-0.121083 51.527221,-0.121135 51.527235,-0.122410 51.527013,-0.122162 51.526543,-0.122132 51.526470,-0.122150 51.526506,-0.122881 51.526366,-0.123151 51.526870,-0.123020 51.526901,-0.123227 51.527407,-0.122995 51.527444,-0.122777 51.527547,-0.122856 51.527696,-0.121461 51.527962,-0.121607 51.528261,-0.121619 51.528553,-0.121649 51.528613,-0.120985 51.528649,-0.122017 51.529664,-0.121789 51.529763,-0.122074 51.530042,-0.122686 51.529798,-0.122445 51.529558,-0.123029 51.529329,-0.123498 51.529764,-0.123806 51.529644,-0.123763 51.529603,-0.124271 51.529387,-0.124241 51.529252,-0.124579 51.529115,-0.124630 51.529065,-0.127371 51.527966,-0.127486 51.527947,-0.127474 51.527923,-0.127487 51.527950,-0.128084 51.527737,-0.128203 51.527857,-0.129387 51.527365,-0.129687 51.527734,-0.129702 51.527725,-0.130419 51.527467,-0.130287 51.527514,-0.130799 51.528083,-0.131535 51.527821,-0.134074 51.526772,-0.134303 51.527002,-0.134871 51.526792,-0.134722 51.526618,-0.135320 51.526405,-0.134827 51.525839,-0.135674 51.525541,-0.135850 51.525428,-0.134977 51.524608,-0.137277 51.523691,-0.136657 51.522998,-0.135178 51.521454,-0.134862 51.521080,-0.133848 51.520120,-0.132270 51.518540,-0.131744 51.518756,-0.130664 51.517697,-0.130151 51.517891,-0.130107 51.517849,-0.129666 51.517347,-0.130728 51.517112,-0.130816 51.517078,-0.130341 51.516528,-0.130359 51.516408,-0.130236 51.516448,-0.129498 51.516526,-0.128151 51.516729,-0.128076 51.516527,-0.127980 51.516446,-0.127905 51.516459,-0.127760 51.516346,-0.127291 51.516581,-0.126584 51.515886,-0.126721 51.515717,-0.125321 51.516011,-0.125494 51.516307,-0.125840 51.516676,-0.125640 51.516753,-0.125500 51.516612,-0.124928 51.516843,-0.125090 51.517118,-0.123933 51.517224,-0.123917 51.517137,-0.123489 51.516798,-0.123018 51.517037,-0.122587 51.516736,-0.122260 51.516918,-0.122111 51.516819,-0.121607 51.516934,-0.121685 51.517067,-0.121151 51.517179,-0.121136 51.517154,-0.120986 51.517187,-0.121140 51.517523,-0.120444 51.517631,-0.120615 51.518055,-0.120822 51.518276,-0.121060 51.518783,-0.121169 51.518929,-0.121406 51.519150,-0.121709 51.519468,-0.121640 51.519395,-0.121341 51.519532,-0.121200 51.519612,-0.121302 51.519703,-0.121068 51.519789,-0.121458 51.520200,-0.121221 51.520288,-0.121135 51.520198,-0.120798 51.520325,-0.120848 51.520376,-0.120056 51.520655,-0.120143 51.520756,-0.119931 51.520826,-0.120112 51.521065,-0.120874 51.520829,-0.121004 51.520988,-0.120871 51.521032,-0.121050 51.521243,-0.120088 51.521563,-0.120137 51.521620,-0.119821 51.521726,-0.119853 51.521766,-0.119418 51.521904,-0.119103 51.521503,-0.118875 51.521086,-0.119196 51.520983,-0.119065 51.520790,-0.118032 51.521036,-0.118081 51.521117,-0.117687 51.521207,-0.117669 51.521175,-0.117403 51.521233,-0.117066 51.520562,-0.116974 51.520509,-0.118662 51.520047,-0.118362 51.519635,-0.119016 51.519431,-0.119167 51.519620,-0.119292 51.519586,-0.119472 51.519535,-0.119339 51.519363,-0.119730 51.519248,-0.119406 51.518795,-0.119075 51.518895,-0.118881 51.518618,-0.118952 51.518597,-0.118833 51.518419,-0.118973 51.518393,-0.118981 51.518362,-0.118957 51.518367,-0.118915 51.518302,-0.118937 51.518296,-0.118752 51.517697,-0.119457 51.517672,-0.119590 51.517975,-0.120027 51.517936,-0.120011 51.517898,-0.120136 51.517878,-0.120078 51.517654,-0.119977 51.517660,-0.119773 51.517183,-0.119140 51.517229,-0.118901 51.516906,-0.119193 51.516819,-0.119111 51.516711,-0.119284 51.516660,-0.119096 51.516380,-0.119020 51.516291,-0.118995 51.516298,-0.118753 51.515969,-0.118144 51.515091,-0.117645 51.515218,-0.117258 51.515390,-0.114721 51.516025,-0.113851 51.514820,-0.112314 51.515160,-0.112330 51.515201,-0.111711 51.515286,-0.111594 51.515332),(-0.114416 51.525736,-0.115116 51.525549,-0.115471 51.526165,-0.115573 51.526177,-0.115787 51.526132,-0.115822 51.526197,-0.115863 51.526188,-0.115828 51.526123,-0.115858 51.526117,-0.115910 51.526179,-0.116032 51.526153,-0.115974 51.526051,-0.116058 51.526053,-0.116071 51.526015,-0.116044 51.525997,-0.116118 51.526047,-0.116110 51.526053,-0.116177 51.526094,-0.116674 51.525780,-0.116966 51.526146,-0.116829 51.526214,-0.117034 51.526480,-0.116958 51.526528,-0.117024 51.526566,-0.117166 51.526744,-0.117002 51.526797,-0.117219 51.527141,-0.117122 51.527165,-0.117106 51.527139,-0.117044 51.527177,-0.117117 51.527312,-0.116298 51.527482,-0.116209 51.527518,-0.116313 51.527686,-0.115942 51.527744,-0.115875 51.527632,-0.115586 51.527450,-0.115318 51.527126,-0.115224 51.527062,-0.115115 51.527130,-0.114619 51.526815,-0.114970 51.526644,-0.114416 51.525736),(-0.119273 51.522491,-0.120091 51.522216,-0.120051 51.522172,-0.121053 51.521864,-0.121557 51.522438,-0.121691 51.522397,-0.121818 51.522548,-0.121951 51.522500,-0.122150 51.522734,-0.121797 51.522771,-0.120589 51.523050,-0.120569 51.523013,-0.120349 51.523062,-0.120381 51.523115,-0.119800 51.523249,-0.119745 51.523158,-0.119594 51.523189,-0.119348 51.522769,-0.119426 51.522751,-0.119273 51.522491),(-0.124162 51.523266,-0.125006 51.523073,-0.125705 51.523965,-0.125843 51.524120,-0.125897 51.524108,-0.125922 51.524140,-0.125810 51.524170,-0.125988 51.524376,-0.125362 51.524564,-0.125286 51.524494,-0.125219 51.524508,-0.125085 51.524286,-0.124810 51.524347,-0.124606 51.524047,-0.124162 51.523266),(-0.123579 51.527286,-0.124082 51.527193,-0.124304 51.527116,-0.124526 51.527367,-0.124308 51.527441,-0.123724 51.527545,-0.123579 51.527286)))",2020-09-04,,,/conservation-area/local-authority-eng/CMD/COA00000427
conservation-area:COA00000429,Camden Square COA00000429,COA00000429,local-authority-eng:CMD,,"MULTIPOLYGON (((-0.125915 51.543162,-0.126548 51.545664,-0.126641 51.545769,-0.129224 51.547132,-0.127781 51.548165,-0.128119 51.548374,-0.129125 51.548830,-0.136464 51.543605,-0.134208 51.542486,-0.132687 51.542871,-0.130904 51.543096,-0.130766 51.542613,-0.130135 51.542564,-0.129542 51.542467,-0.129501 51.542412,-0.129413 51.542407,-0.128604 51.542481,-0.126438 51.542946,-0.125925 51.543015,-0.125915 51.543162)))",2020-09-04,,,/conservation-area/local-authority-eng/CMD/COA00000429
