name,conservation-area,organisation,documentation-url,geometry,entry-date,start-date,end-date,slug
Elvington Conservation Area,Conservation Area 25,local-authority-eng:YOR,,"MULTIPOLYGON (((-0.934801 53.918390,-0.934275 53.918548,-0.934176 53.918477,-0.933914 53.918378,-0.933011 53.918149,-0.932399 53.918100,-0.932357 53.918017,-0.932006 53.917817,-0.931940 53.917725,-0.931788 53.917675,-0.931643 53.917569,-0.930888 53.917750,-0.930614 53.917783,-0.929584 53.917714,-0.929210 53.917720,-0.928772 53.917791,-0.928637 53.917830,-0.928143 53.918113,-0.927870 53.918309,-0.927600 53.918448,-0.927588 53.918484,-0.927794 53.918996,-0.928328 53.920125,-0.928328 53.920212,-0.928262 53.920324,-0.928916 53.920399,-0.928920 53.920477,-0.929953 53.920437,-0.930086 53.920707,-0.930086 53.920773,-0.930170 53.920825,-0.931404 53.920576,-0.932364 53.920455,-0.932493 53.920867,-0.934486 53.920691,-0.934530 53.921268,-0.935360 53.921254,-0.935344 53.921066,-0.936006 53.921116,-0.936020 53.921223,-0.936295 53.921216,-0.936360 53.921083,-0.936709 53.920684,-0.937074 53.920429,-0.936342 53.920093,-0.936174 53.920113,-0.935984 53.919828,-0.935392 53.919962,-0.935288 53.920050,-0.935148 53.920011,-0.935089 53.919957,-0.935055 53.919652,-0.934751 53.919212,-0.935506 53.919084,-0.935357 53.918743,-0.935336 53.918591,-0.935176 53.918391,-0.935102 53.918324,-0.934801 53.918390)))",2021-01-03,,,/conservation-area/local-authority-eng/YOR/Conservation-Area-25
Wheldrake Conservation Area,Conservation Area 26,local-authority-eng:YOR,,"MULTIPOLYGON (((-0.972298 53.894053,-0.972031 53.893784,-0.970856 53.892950,-0.970898 53.892850,-0.970425 53.892740,-0.970246 53.892753,-0.969915 53.892932,-0.969341 53.893129,-0.968216 53.893616,-0.967262 53.893956,-0.965785 53.894448,-0.964218 53.894859,-0.963065 53.895309,-0.962996 53.895438,-0.962389 53.895598,-0.962472 53.895708,-0.961978 53.895836,-0.961924 53.895736,-0.959651 53.896012,-0.959732 53.896330,-0.959828 53.896538,-0.960658 53.896424,-0.960725 53.896577,-0.960727 53.896687,-0.960886 53.897234,-0.960928 53.897270,-0.961058 53.897321,-0.961575 53.897336,-0.961623 53.897396,-0.961705 53.897724,-0.961813 53.897758,-0.961927 53.897867,-0.962493 53.897800,-0.962744 53.897754,-0.962641 53.897433,-0.962531 53.897247,-0.963009 53.897182,-0.962994 53.897114,-0.963278 53.897073,-0.963258 53.897041,-0.963960 53.896941,-0.963858 53.896718,-0.964105 53.896682,-0.964178 53.896814,-0.964426 53.896774,-0.964367 53.896643,-0.964974 53.896499,-0.965578 53.897238,-0.965869 53.897155,-0.966125 53.897070,-0.967002 53.896635,-0.967230 53.896508,-0.967800 53.896104,-0.968061 53.895966,-0.969551 53.895453,-0.969989 53.895336,-0.970859 53.895182,-0.972033 53.894887,-0.972372 53.894707,-0.972521 53.894547,-0.973561 53.894162,-0.975593 53.893567,-0.975657 53.893458,-0.975672 53.893241,-0.975254 53.893348,-0.974975 53.893309,-0.975010 53.893435,-0.974489 53.893586,-0.973646 53.893805,-0.972731 53.893902,-0.972298 53.894053)))",2021-01-03,,,/conservation-area/local-authority-eng/YOR/Conservation-Area-26
Escrick Conservation Area,Conservation Area 27,local-authority-eng:YOR,,"MULTIPOLYGON (((-1.042777 53.877541,-1.043306 53.878070,-1.043161 53.878139,-1.043372 53.878404,-1.043479 53.878737,-1.043560 53.878835,-1.043356 53.878894,-1.043507 53.879120,-1.043599 53.879095,-1.043709 53.879292,-1.043983 53.879248,-1.044089 53.879455,-1.043860 53.879517,-1.043916 53.879607,-1.043852 53.879621,-1.043978 53.879789,-1.043378 53.879965,-1.044975 53.880704,-1.045545 53.881009,-1.045333 53.881065,-1.045219 53.881203,-1.045094 53.881286,-1.044829 53.881387,-1.044723 53.881521,-1.044647 53.881558,-1.044733 53.881712,-1.045364 53.881585,-1.045544 53.881996,-1.044979 53.882077,-1.045137 53.882444,-1.045882 53.882351,-1.046024 53.882850,-1.046532 53.882790,-1.046341 53.882300,-1.046094 53.881800,-1.045834 53.881531,-1.047928 53.881006,-1.047370 53.880556,-1.047866 53.880343,-1.047228 53.879873,-1.047181 53.879807,-1.047560 53.879633,-1.047212 53.879230,-1.047102 53.879146,-1.046752 53.879112,-1.046466 53.879005,-1.045568 53.878969,-1.045505 53.878905,-1.045496 53.878745,-1.045375 53.878635,-1.045157 53.878555,-1.044707 53.878469,-1.044923 53.877445,-1.042777 53.877541)))",2021-01-03,,,/conservation-area/local-authority-eng/YOR/Conservation-Area-27
Stockton-on-the-Forest Conservation Area,Conservation Area 29,local-authority-eng:YOR,,"MULTIPOLYGON (((-0.996254 53.998697,-0.996302 53.998652,-0.996621 53.998709,-0.997343 53.998032,-0.997515 53.997927,-0.998094 53.998378,-0.998231 53.998321,-0.998304 53.998332,-0.998987 53.998049,-0.998443 53.997664,-0.998667 53.997556,-0.998608 53.997527,-0.998663 53.997500,-0.998942 53.997377,-0.999485 53.997822,-1.000220 53.997486,-1.000495 53.997288,-1.000610 53.997336,-1.000753 53.997244,-1.000848 53.997134,-1.001164 53.996959,-1.001187 53.996910,-1.002189 53.996415,-1.002790 53.996724,-1.003160 53.996523,-1.004065 53.996986,-1.004637 53.997229,-1.004900 53.997389,-1.005105 53.997452,-1.005520 53.997478,-1.006142 53.997406,-1.006864 53.997270,-1.007302 53.997303,-1.006838 53.996648,-1.006718 53.996587,-1.007633 53.995214,-1.006067 53.994782,-1.006530 53.994225,-1.005715 53.993997,-1.005650 53.993955,-1.005558 53.993818,-1.005465 53.993776,-1.005295 53.993737,-1.005010 53.993810,-1.004848 53.993792,-1.004732 53.993753,-1.004633 53.993629,-1.004143 53.993886,-1.003601 53.993717,-1.003496 53.993822,-1.002589 53.994355,-1.002349 53.994231,-1.002112 53.994405,-1.001821 53.994483,-1.001908 53.994619,-1.002026 53.994707,-1.001612 53.994915,-1.001209 53.994631,-1.000977 53.994559,-1.000517 53.994487,-1.000416 53.994554,-0.999470 53.994950,-0.999512 53.994997,-0.999337 53.995143,-0.998516 53.995537,-0.998119 53.995634,-0.997964 53.995563,-0.997921 53.995586,-0.998067 53.995684,-0.997873 53.995853,-0.997945 53.995890,-0.997732 53.995997,-0.997604 53.996109,-0.997620 53.996136,-0.997393 53.996314,-0.997016 53.996536,-0.996996 53.996523,-0.996630 53.996804,-0.996936 53.996946,-0.996540 53.997179,-0.997111 53.997436,-0.996849 53.997611,-0.996770 53.997743,-0.996842 53.997771,-0.996671 53.997938,-0.995957 53.998293,-0.996319 53.998394,-0.996189 53.998506,-0.996252 53.998531,-0.996175 53.998665,-0.996254 53.998697)))",2021-01-03,,,/conservation-area/local-authority-eng/YOR/Conservation-Area-29
Fulford Village Conservation Area,Conservation Area 30,local-authority-eng:YOR,,"MULTIPOLYGON (((-1.071144 53.931520,-1.071395 53.931231,-1.071654 53.931123,-1.071650 53.931065,-1.071190 53.930868,-1.071079 53.930859,-1.071096 53.930824,-1.070851 53.930782,-1.070827 53.930836,-1.070755 53.930852,-1.070514 53.931015,-1.070326 53.931194,-1.070172 53.931244,-1.069718 53.931212,-1.069533 53.931153,-1.069368 53.931041,-1.069166 53.931013,-1.069591 53.931421,-1.070185 53.931845,-1.070086 53.932142,-1.069190 53.932293,-1.069171 53.932324,-1.069438 53.933204,-1.069466 53.933929,-1.069349 53.933944,-1.069300 53.934178,-1.069348 53.934311,-1.069315 53.934322,-1.069375 53.934405,-1.069516 53.934764,-1.069783 53.934960,-1.070229 53.935658,-1.070538 53.936482,-1.070667 53.936941,-1.070829 53.937140,-1.071017 53.937281,-1.071123 53.937721,-1.068495 53.937909,-1.068848 53.939046,-1.072947 53.938850,-1.072968 53.939045,-1.073235 53.939035,-1.073266 53.939179,-1.073955 53.939112,-1.074139 53.939707,-1.074211 53.939736,-1.078292 53.939247,-1.077986 53.938402,-1.079858 53.938174,-1.079047 53.937827,-1.077927 53.937214,-1.077778 53.937202,-1.077256 53.936710,-1.076603 53.936237,-1.076511 53.936238,-1.076362 53.936087,-1.076134 53.935743,-1.075856 53.935407,-1.075337 53.935019,-1.075055 53.934890,-1.074711 53.934678,-1.074496 53.934447,-1.074512 53.934425,-1.073806 53.933848,-1.073732 53.933792,-1.073584 53.933797,-1.073175 53.933478,-1.072931 53.933212,-1.072898 53.933224,-1.072703 53.932994,-1.072688 53.932926,-1.072586 53.932861,-1.072608 53.932813,-1.072513 53.932607,-1.072416 53.932255,-1.072288 53.932052,-1.071719 53.931772,-1.071137 53.931700,-1.071112 53.931587,-1.071144 53.931520)))",2021-01-03,,,/conservation-area/local-authority-eng/YOR/Conservation-Area-30
Strensall Railway Buildings Conservation Area,Conservation Area 31,local-authority-eng:YOR,,"MULTIPOLYGON (((-1.029464 54.041076,-1.029453 54.040997,-1.029885 54.040972,-1.029843 54.040797,-1.029932 54.040791,-1.029890 54.040384,-1.029211 54.040419,-1.029102 54.040323,-1.029035 54.040080,-1.028982 54.040000,-1.027876 54.040053,-1.027695 54.039719,-1.026397 54.040228,-1.026293 54.040110,-1.025760 54.040310,-1.025981 54.040455,-1.025625 54.040595,-1.025750 54.040699,-1.026519 54.040536,-1.026569 54.040738,-1.026848 54.041074,-1.026906 54.041067,-1.026918 54.041094,-1.028190 54.041034,-1.028181 54.040912,-1.028694 54.040894,-1.028727 54.040550,-1.029122 54.040544,-1.029181 54.041087,-1.029464 54.041076)))",2021-01-03,,,/conservation-area/local-authority-eng/YOR/Conservation-Area-31
Towthorpe Village Conservation Area,Conservation Area 32,local-authority-eng:YOR,,"MULTIPOLYGON (((-1.050208 54.023311,-1.050535 54.022866,-1.050676 54.022721,-1.050978 54.022572,-1.051324 54.022267,-1.051313 54.022230,-1.051155 54.022168,-1.051239 54.021990,-1.051271 54.021444,-1.051668 54.021444,-1.051897 54.021483,-1.051897 54.020858,-1.051838 54.020786,-1.051813 54.020554,-1.051881 54.020533,-1.051919 54.020476,-1.051955 54.020375,-1.051930 54.020255,-1.051968 54.020192,-1.052338 54.020023,-1.052219 54.019786,-1.052215 54.019621,-1.052262 54.019484,-1.051439 54.019505,-1.050712 54.019453,-1.049563 54.019309,-1.049419 54.019266,-1.049422 54.019498,-1.048783 54.019512,-1.048669 54.019988,-1.048215 54.019949,-1.048031 54.020619,-1.048611 54.020687,-1.048828 54.020755,-1.049086 54.020922,-1.049171 54.021119,-1.048927 54.021479,-1.048921 54.021587,-1.048756 54.021586,-1.048731 54.021931,-1.047388 54.021888,-1.047523 54.023207,-1.047941 54.023203,-1.048425 54.023135,-1.048685 54.023144,-1.049412 54.022998,-1.049512 54.023001,-1.049502 54.023157,-1.050208 54.023311)))",2021-01-03,,,/conservation-area/local-authority-eng/YOR/Conservation-Area-32
Dunnington Conservation Area,Conservation Area 33,local-authority-eng:YOR,,"MULTIPOLYGON (((-0.983614 53.966650,-0.983366 53.966506,-0.983597 53.966380,-0.983208 53.966161,-0.983253 53.966134,-0.982656 53.965616,-0.982210 53.965394,-0.981551 53.965710,-0.981216 53.965470,-0.981176 53.965483,-0.980948 53.965263,-0.980982 53.965248,-0.980848 53.965165,-0.981187 53.964997,-0.981595 53.964705,-0.982088 53.964843,-0.982451 53.964767,-0.981989 53.964353,-0.982542 53.964188,-0.982689 53.964319,-0.983063 53.964172,-0.982756 53.963935,-0.982673 53.963965,-0.982557 53.963861,-0.983202 53.963635,-0.983980 53.963816,-0.984256 53.963682,-0.984020 53.963486,-0.984344 53.963344,-0.984568 53.963550,-0.984509 53.963573,-0.984532 53.963596,-0.985281 53.964253,-0.985696 53.964018,-0.985281 53.963694,-0.985656 53.963527,-0.985547 53.963414,-0.985620 53.963380,-0.985537 53.963293,-0.986782 53.963233,-0.987198 53.963156,-0.987344 53.963291,-0.987581 53.963153,-0.987772 53.963199,-0.987987 53.963059,-0.988051 53.963071,-0.988296 53.962971,-0.988869 53.962833,-0.988941 53.962889,-0.989400 53.962751,-0.989282 53.962640,-0.989425 53.962585,-0.989178 53.962587,-0.989138 53.962532,-0.988862 53.962629,-0.989021 53.962639,-0.988379 53.962850,-0.987576 53.962977,-0.986470 53.963086,-0.985184 53.963153,-0.984170 53.963250,-0.984154 53.963181,-0.984070 53.963126,-0.983639 53.963009,-0.983604 53.963020,-0.983749 53.963138,-0.983504 53.963234,-0.983385 53.963134,-0.983294 53.963185,-0.983235 53.963143,-0.983117 53.963189,-0.983308 53.963340,-0.983084 53.963397,-0.982941 53.963253,-0.982339 53.963492,-0.982429 53.963551,-0.982192 53.963647,-0.982031 53.963538,-0.980937 53.964054,-0.980896 53.964020,-0.980801 53.964061,-0.980885 53.964127,-0.980669 53.964240,-0.980544 53.964266,-0.980412 53.964174,-0.979527 53.964532,-0.979234 53.964282,-0.978780 53.964485,-0.978490 53.964223,-0.978540 53.964070,-0.978046 53.963678,-0.978134 53.963603,-0.978132 53.963520,-0.977860 53.963448,-0.977610 53.963337,-0.976537 53.962429,-0.976155 53.962565,-0.976019 53.962672,-0.975721 53.963019,-0.974025 53.963087,-0.973614 53.963172,-0.972997 53.963476,-0.973172 53.963615,-0.974084 53.963205,-0.974620 53.963510,-0.974893 53.963294,-0.975376 53.963450,-0.975578 53.963556,-0.975684 53.963471,-0.975991 53.963321,-0.976280 53.963287,-0.976366 53.963426,-0.976324 53.963458,-0.976395 53.963490,-0.976213 53.963593,-0.976390 53.963702,-0.976184 53.963838,-0.976690 53.964224,-0.976966 53.964086,-0.977158 53.964213,-0.976961 53.964303,-0.976936 53.964287,-0.976720 53.964403,-0.977283 53.964746,-0.977073 53.964890,-0.976957 53.964896,-0.976794 53.964819,-0.976465 53.964590,-0.975964 53.964880,-0.976379 53.965118,-0.976428 53.965093,-0.976568 53.965184,-0.976599 53.965209,-0.976575 53.965305,-0.976771 53.965429,-0.977240 53.965204,-0.977046 53.965037,-0.977583 53.964718,-0.977997 53.964527,-0.978423 53.964826,-0.978045 53.965034,-0.978269 53.965257,-0.978159 53.965307,-0.978562 53.965561,-0.978874 53.965418,-0.979081 53.965581,-0.978724 53.965734,-0.979032 53.965955,-0.979838 53.965615,-0.980412 53.966101,-0.980028 53.966271,-0.979590 53.966417,-0.979820 53.966669,-0.980033 53.966819,-0.980391 53.966638,-0.980505 53.966804,-0.980446 53.966879,-0.980759 53.967160,-0.981558 53.966779,-0.981785 53.966943,-0.982209 53.966740,-0.982383 53.966881,-0.982651 53.966760,-0.982717 53.966803,-0.983098 53.966603,-0.983436 53.966826,-0.983588 53.966744,-0.983614 53.966650)))",2021-01-03,,,/conservation-area/local-authority-eng/YOR/Conservation-Area-33
Murton Conservation Area,Conservation Area 34,local-authority-eng:YOR,,"MULTIPOLYGON (((-1.009483 53.968497,-1.009681 53.968422,-1.009369 53.968133,-1.011415 53.967439,-1.011810 53.967820,-1.012251 53.967737,-1.012084 53.967566,-1.012522 53.967429,-1.012346 53.967222,-1.012119 53.967219,-1.012104 53.967155,-1.012306 53.967030,-1.012254 53.967023,-1.012180 53.966918,-1.013580 53.966622,-1.013158 53.965514,-1.013764 53.965446,-1.013575 53.965088,-1.013448 53.964934,-1.013397 53.964942,-1.013365 53.964876,-1.013429 53.964861,-1.013400 53.964809,-1.013324 53.964819,-1.013255 53.964693,-1.013153 53.964707,-1.012941 53.964798,-1.013079 53.965090,-1.012079 53.965254,-1.012015 53.965089,-1.011696 53.965094,-1.010233 53.965250,-1.010383 53.965653,-1.010506 53.965883,-1.010637 53.966021,-1.008939 53.966499,-1.009158 53.966733,-1.008929 53.966816,-1.009139 53.967039,-1.009216 53.967077,-1.009379 53.967115,-1.009526 53.967100,-1.009636 53.967297,-1.009933 53.967695,-1.009774 53.967751,-1.009759 53.967813,-1.009785 53.967849,-1.009654 53.967931,-1.009042 53.968143,-1.009483 53.968497)))",2021-01-03,,,/conservation-area/local-authority-eng/YOR/Conservation-Area-34
Nestle/Rowntree Conservation Area,Conservation Area 35,local-authority-eng:YOR,,"MULTIPOLYGON (((-1.075373 53.975168,-1.075403 53.975190,-1.075299 53.975215,-1.075309 53.975300,-1.075244 53.975412,-1.075089 53.975456,-1.075128 53.975747,-1.075045 53.975982,-1.075177 53.975996,-1.075172 53.976115,-1.075818 53.976128,-1.075895 53.975897,-1.076235 53.975914,-1.076819 53.975884,-1.076834 53.975311,-1.077480 53.975079,-1.077977 53.975072,-1.078006 53.973402,-1.078118 53.973307,-1.077223 53.973211,-1.077266 53.973134,-1.077024 53.973097,-1.076707 53.973151,-1.076579 53.973203,-1.076527 53.973251,-1.076451 53.973489,-1.076252 53.973474,-1.075884 53.974104,-1.075501 53.974069,-1.075428 53.974281,-1.075501 53.974304,-1.075117 53.974724,-1.074904 53.974823,-1.075373 53.975168)))",2021-01-03,,,/conservation-area/local-authority-eng/YOR/Conservation-Area-35
The Retreat,Conservation Area 8,local-authority-eng:YOR,,"MULTIPOLYGON (((-1.062676 53.951829,-1.066664 53.952014,-1.068099 53.952182,-1.068048 53.951958,-1.068185 53.951945,-1.068005 53.950997,-1.066907 53.951065,-1.066795 53.949768,-1.064978 53.949861,-1.064984 53.948696,-1.064549 53.947444,-1.061647 53.947397,-1.060764 53.947425,-1.060225 53.947721,-1.060082 53.948704,-1.059898 53.949331,-1.059759 53.950129,-1.059356 53.950685,-1.059425 53.951209,-1.059386 53.952041,-1.060396 53.951942,-1.062676 53.951829)))",2021-01-03,,,/conservation-area/local-authority-eng/YOR/Conservation-Area-8
