geography,name,reference,organisation,documentation-url,geometry,entry-date,start-date,end-date,slug
conservation-area:27,27,Fulwood,local-authority-eng:SHF,,"MULTIPOLYGON (((-1.542101 53.365594,-1.542625 53.365837,-1.543125 53.365982,-1.543299 53.365761,-1.543481 53.365596,-1.543538 53.365625,-1.544003 53.365340,-1.544198 53.365094,-1.544317 53.365033,-1.544417 53.365047,-1.544839 53.364781,-1.544917 53.364666,-1.545229 53.364410,-1.545120 53.364346,-1.545424 53.364190,-1.545119 53.363867,-1.544826 53.363262,-1.544692 53.362886,-1.544603 53.362426,-1.545875 53.362197,-1.545969 53.362390,-1.546764 53.362251,-1.546698 53.362018,-1.546606 53.362038,-1.546437 53.361673,-1.546463 53.361640,-1.546467 53.360618,-1.547130 53.360578,-1.547591 53.360491,-1.547452 53.360127,-1.547555 53.360094,-1.547525 53.360037,-1.547154 53.360006,-1.547008 53.359953,-1.546441 53.359980,-1.546136 53.359946,-1.545993 53.359846,-1.545362 53.360175,-1.545215 53.360186,-1.545043 53.360287,-1.544926 53.360289,-1.544682 53.360225,-1.544784 53.360048,-1.544640 53.360005,-1.544291 53.360090,-1.544007 53.360199,-1.543882 53.360308,-1.543805 53.360305,-1.543717 53.360194,-1.543566 53.360169,-1.543090 53.360274,-1.542812 53.359981,-1.542512 53.360113,-1.542545 53.360387,-1.542504 53.360458,-1.542439 53.360488,-1.540035 53.360933,-1.538126 53.361242,-1.537836 53.361247,-1.537650 53.361179,-1.537550 53.361096,-1.537406 53.361098,-1.537307 53.361135,-1.535933 53.361189,-1.535489 53.361254,-1.534757 53.361232,-1.534548 53.361287,-1.534567 53.361398,-1.534387 53.361369,-1.534474 53.361307,-1.534343 53.361344,-1.534207 53.361303,-1.534250 53.361431,-1.534235 53.361577,-1.534108 53.361827,-1.533996 53.361946,-1.534047 53.362054,-1.533962 53.362173,-1.534028 53.362297,-1.534036 53.362423,-1.534253 53.362528,-1.535103 53.363310,-1.535393 53.363220,-1.535733 53.363235,-1.535883 53.363328,-1.536029 53.363593,-1.536518 53.363548,-1.537471 53.363831,-1.537603 53.363838,-1.537645 53.363790,-1.538441 53.364095,-1.538293 53.364451,-1.538205 53.364463,-1.538058 53.364829,-1.537684 53.364865,-1.537481 53.364960,-1.537069 53.365332,-1.537028 53.365470,-1.537070 53.365507,-1.537674 53.365353,-1.538432 53.365216,-1.538770 53.365177,-1.539276 53.365169,-1.540237 53.365252,-1.540786 53.365238,-1.540952 53.365345,-1.541547 53.365487,-1.541646 53.365404,-1.542101 53.365594)))",2021-02-05,,,/conservation-area/local-authority-eng/SHF/27
conservation-area:28,28,Langsett,local-authority-eng:SHF,,"MULTIPOLYGON (((-1.679795 53.500519,-1.679799 53.500540,-1.680399 53.500509,-1.680543 53.500251,-1.681113 53.500054,-1.681171 53.499966,-1.681140 53.499919,-1.680744 53.499971,-1.680360 53.499893,-1.680070 53.500112,-1.679945 53.500147,-1.679924 53.500266,-1.679779 53.500459,-1.679795 53.500519)))",2021-02-05,,,/conservation-area/local-authority-eng/SHF/28
conservation-area:29,29,Oakes Park,local-authority-eng:SHF,,"MULTIPOLYGON (((-1.448171 53.337412,-1.448639 53.337530,-1.450305 53.338057,-1.450856 53.338128,-1.451982 53.338150,-1.453876 53.338036,-1.454132 53.337990,-1.455197 53.337609,-1.455547 53.337404,-1.455793 53.337195,-1.455903 53.337076,-1.456102 53.336757,-1.456281 53.336305,-1.456371 53.335921,-1.456127 53.335570,-1.455656 53.335018,-1.455393 53.334496,-1.455278 53.333915,-1.455317 53.333867,-1.455471 53.332941,-1.455412 53.332397,-1.455196 53.331869,-1.454924 53.331399,-1.454797 53.331265,-1.454689 53.331013,-1.453265 53.331189,-1.452335 53.331416,-1.451688 53.331631,-1.450867 53.331960,-1.450238 53.332298,-1.449500 53.332818,-1.447284 53.334563,-1.446994 53.334748,-1.443472 53.337494,-1.443553 53.337762,-1.444040 53.337756,-1.445893 53.337708,-1.447564 53.337421,-1.448077 53.337387,-1.448171 53.337412)))",2021-02-05,,,/conservation-area/local-authority-eng/SHF/29
conservation-area:30,30,Moss Valley,local-authority-eng:SHF,,"MULTIPOLYGON (((-1.431830 53.340039,-1.432477 53.340204,-1.435770 53.337940,-1.436392 53.337649,-1.436995 53.337463,-1.436063 53.337434,-1.435872 53.337392,-1.433938 53.337430,-1.433759 53.337501,-1.433608 53.337695,-1.433458 53.337616,-1.433440 53.337533,-1.433171 53.337524,-1.433015 53.337403,-1.432779 53.337357,-1.432541 53.337263,-1.431937 53.337236,-1.431604 53.337188,-1.431139 53.337045,-1.431075 53.336987,-1.430909 53.336938,-1.430558 53.336904,-1.430459 53.336839,-1.430372 53.336833,-1.429940 53.336667,-1.429712 53.336672,-1.429296 53.336503,-1.429115 53.336483,-1.429018 53.336425,-1.428989 53.336373,-1.428339 53.336355,-1.427817 53.336163,-1.427605 53.336178,-1.427498 53.336240,-1.427298 53.336256,-1.426899 53.336168,-1.426786 53.336198,-1.426319 53.336199,-1.426112 53.336126,-1.426015 53.336187,-1.425804 53.336228,-1.425071 53.336055,-1.424861 53.336090,-1.424321 53.335969,-1.424199 53.335997,-1.424017 53.335919,-1.423693 53.335955,-1.423490 53.335928,-1.423491 53.336071,-1.423370 53.336318,-1.423401 53.336343,-1.423502 53.336331,-1.423500 53.336396,-1.423418 53.336484,-1.423423 53.336532,-1.423483 53.336551,-1.423487 53.336582,-1.423392 53.336686,-1.423396 53.336770,-1.423293 53.336954,-1.423495 53.337101,-1.423485 53.337201,-1.423675 53.337214,-1.423653 53.337327,-1.423914 53.337544,-1.423919 53.337619,-1.424014 53.337709,-1.424025 53.337771,-1.424166 53.337805,-1.424191 53.337922,-1.424458 53.338034,-1.424500 53.338168,-1.424685 53.338237,-1.424884 53.338265,-1.424952 53.338327,-1.424961 53.338375,-1.424900 53.338455,-1.424912 53.338575,-1.424827 53.338759,-1.424737 53.338811,-1.424686 53.338964,-1.425456 53.339127,-1.425538 53.339214,-1.425678 53.339281,-1.425688 53.339337,-1.425899 53.339447,-1.426196 53.339549,-1.427079 53.339726,-1.427479 53.339711,-1.428003 53.339806,-1.427939 53.339766,-1.430030 53.339792,-1.430649 53.339968,-1.431543 53.339990,-1.431830 53.340039)))",2021-02-05,,,/conservation-area/local-authority-eng/SHF/30
conservation-area:31,31,Brightholmelee,local-authority-eng:SHF,,"MULTIPOLYGON (((-1.562549 53.452440,-1.562613 53.452461,-1.562638 53.452438,-1.563089 53.452592,-1.563465 53.452277,-1.563525 53.452353,-1.563910 53.452612,-1.564196 53.452372,-1.564546 53.451854,-1.564699 53.451342,-1.564686 53.451198,-1.564587 53.451149,-1.564323 53.451210,-1.564120 53.451193,-1.563557 53.451452,-1.563101 53.451607,-1.562182 53.451792,-1.561946 53.451774,-1.561816 53.452200,-1.562085 53.452316,-1.562064 53.452335,-1.562112 53.452353,-1.562095 53.452370,-1.562212 53.452414,-1.562238 53.452391,-1.562406 53.452454,-1.562479 53.452382,-1.562573 53.452416,-1.562549 53.452440)))",2021-02-05,,,/conservation-area/local-authority-eng/SHF/31
conservation-area:32,32,Totley,local-authority-eng:SHF,,"MULTIPOLYGON (((-1.542162 53.317304,-1.542274 53.317265,-1.542026 53.317108,-1.542067 53.317056,-1.542751 53.316900,-1.543665 53.316758,-1.543547 53.316601,-1.542569 53.315671,-1.542813 53.315585,-1.542750 53.315517,-1.543148 53.315346,-1.544201 53.315010,-1.544746 53.314788,-1.544046 53.314041,-1.543338 53.314090,-1.543223 53.313726,-1.543320 53.313697,-1.541709 53.311950,-1.543357 53.311581,-1.543487 53.311492,-1.543517 53.311384,-1.543476 53.311286,-1.543381 53.310554,-1.542212 53.310572,-1.541219 53.310660,-1.540563 53.310759,-1.539817 53.311007,-1.539782 53.311028,-1.539840 53.311075,-1.539308 53.311268,-1.538967 53.311177,-1.538719 53.311031,-1.538586 53.310998,-1.538194 53.311061,-1.538075 53.311177,-1.537924 53.311240,-1.539288 53.312510,-1.539156 53.312561,-1.537754 53.312783,-1.538497 53.313359,-1.539826 53.313220,-1.539943 53.313487,-1.539713 53.313517,-1.540037 53.314143,-1.539880 53.314167,-1.540205 53.315021,-1.540114 53.315034,-1.540260 53.315386,-1.539911 53.315475,-1.539980 53.315697,-1.540642 53.315621,-1.540853 53.316452,-1.541414 53.317579,-1.542162 53.317304)))",2021-02-05,,,/conservation-area/local-authority-eng/SHF/32
conservation-area:33,33,Whirlow,local-authority-eng:SHF,,"MULTIPOLYGON (((-1.530728 53.344687,-1.530787 53.344781,-1.530683 53.345095,-1.531061 53.345155,-1.531430 53.344806,-1.531846 53.344310,-1.531991 53.344231,-1.533061 53.344239,-1.534101 53.344334,-1.534518 53.344330,-1.534480 53.343661,-1.531075 53.343596,-1.530870 53.344165,-1.530647 53.344179,-1.530818 53.344297,-1.530676 53.344466,-1.530598 53.344639,-1.530616 53.344681,-1.530728 53.344687)))",2021-02-05,,,/conservation-area/local-authority-eng/SHF/33
conservation-area:34,34,Bolsterstone,local-authority-eng:SHF,,"MULTIPOLYGON (((-1.594053 53.468497,-1.594103 53.468469,-1.594637 53.468752,-1.595039 53.468270,-1.595265 53.468329,-1.595342 53.467884,-1.595373 53.466858,-1.594666 53.466719,-1.594156 53.466683,-1.593592 53.466783,-1.593308 53.466910,-1.593194 53.466870,-1.593270 53.466716,-1.593724 53.466447,-1.593627 53.466244,-1.592727 53.466212,-1.592663 53.465993,-1.592069 53.465979,-1.592005 53.466077,-1.591933 53.466089,-1.591825 53.466043,-1.591780 53.465932,-1.591683 53.465853,-1.591338 53.465685,-1.591364 53.465418,-1.590409 53.465371,-1.590395 53.465588,-1.590320 53.465593,-1.590326 53.465727,-1.590193 53.466158,-1.591203 53.466371,-1.591178 53.467658,-1.591321 53.467663,-1.591154 53.467883,-1.591116 53.468199,-1.591708 53.468206,-1.591696 53.468000,-1.592547 53.468022,-1.592547 53.468074,-1.593158 53.468144,-1.593140 53.468410,-1.593233 53.468441,-1.593876 53.468874,-1.594053 53.468497)))",2021-02-05,,,/conservation-area/local-authority-eng/SHF/34
conservation-area:35,35,Moss Valley,local-authority-eng:SHF,,"MULTIPOLYGON (((-1.394707 53.336950,-1.394670 53.336912,-1.394428 53.336867,-1.394182 53.336735,-1.394024 53.336750,-1.393604 53.336601,-1.393427 53.336592,-1.393293 53.336535,-1.392900 53.336469,-1.392709 53.336473,-1.392636 53.336397,-1.392068 53.336276,-1.391766 53.336174,-1.391375 53.336146,-1.391209 53.336070,-1.391016 53.336078,-1.390796 53.335991,-1.390479 53.335981,-1.390245 53.335910,-1.389993 53.335917,-1.389409 53.336032,-1.389295 53.336090,-1.389131 53.336306,-1.388961 53.336348,-1.388823 53.336437,-1.389285 53.336619,-1.389841 53.337033,-1.388870 53.337523,-1.388607 53.337698,-1.389250 53.338390,-1.389288 53.338379,-1.389918 53.339123,-1.390241 53.339741,-1.390395 53.339886,-1.390302 53.339974,-1.390242 53.340178,-1.390275 53.340258,-1.390590 53.340565,-1.390678 53.340606,-1.391468 53.340539,-1.392032 53.340535,-1.393703 53.340695,-1.395424 53.340787,-1.396040 53.340787,-1.397502 53.340624,-1.399012 53.340564,-1.402993 53.340003,-1.404101 53.339948,-1.404424 53.339982,-1.404871 53.340081,-1.405691 53.340322,-1.406316 53.340597,-1.406769 53.340886,-1.407115 53.340594,-1.407574 53.340107,-1.407236 53.339848,-1.406613 53.339546,-1.406389 53.339394,-1.405621 53.339188,-1.404293 53.338957,-1.403802 53.338803,-1.403711 53.338756,-1.403692 53.338714,-1.403398 53.338633,-1.402858 53.338700,-1.401132 53.338376,-1.399767 53.338095,-1.399139 53.337729,-1.398625 53.337652,-1.398338 53.337539,-1.397805 53.337500,-1.397198 53.337340,-1.396756 53.337286,-1.396532 53.337228,-1.395495 53.337083,-1.395062 53.337060,-1.394707 53.336950)))",2021-02-05,,,/conservation-area/local-authority-eng/SHF/35
conservation-area:36,36,Middlewood Park,local-authority-eng:SHF,,"MULTIPOLYGON (((-1.518514 53.418835,-1.519074 53.418367,-1.519237 53.418347,-1.520516 53.418781,-1.520998 53.418384,-1.520932 53.418132,-1.520425 53.417893,-1.520281 53.417753,-1.520289 53.417695,-1.520524 53.417547,-1.521058 53.417355,-1.521330 53.417274,-1.521619 53.417570,-1.521866 53.417549,-1.521859 53.417589,-1.522188 53.417540,-1.522596 53.417531,-1.521417 53.417001,-1.521229 53.417035,-1.521190 53.416966,-1.521065 53.416983,-1.520973 53.416876,-1.520770 53.416759,-1.520134 53.416568,-1.519480 53.416297,-1.519432 53.416365,-1.519423 53.416599,-1.517581 53.417209,-1.517443 53.417214,-1.517073 53.417135,-1.517209 53.416879,-1.517096 53.416856,-1.516656 53.416974,-1.516488 53.416825,-1.516429 53.416846,-1.516129 53.416672,-1.516001 53.416649,-1.515829 53.416663,-1.515359 53.416817,-1.515285 53.416854,-1.515311 53.416905,-1.515213 53.416957,-1.514508 53.416814,-1.514408 53.416766,-1.514222 53.416588,-1.513888 53.416705,-1.513586 53.416863,-1.513075 53.416918,-1.511646 53.416716,-1.511625 53.416776,-1.511647 53.416832,-1.512180 53.417255,-1.512759 53.417058,-1.513929 53.416887,-1.514246 53.417062,-1.515331 53.417384,-1.515860 53.417482,-1.516546 53.417521,-1.516546 53.417572,-1.516643 53.417721,-1.516865 53.417941,-1.516965 53.418132,-1.516882 53.418165,-1.515795 53.418110,-1.515679 53.418156,-1.515704 53.418216,-1.516034 53.418362,-1.517372 53.418485,-1.517526 53.418470,-1.517709 53.418384,-1.518226 53.418702,-1.518188 53.418907,-1.518398 53.418940,-1.518514 53.418835)))",2021-02-05,,,/conservation-area/local-authority-eng/SHF/36
conservation-area:37,37,Midhopestones,local-authority-eng:SHF,,"MULTIPOLYGON (((-1.645994 53.494534,-1.647934 53.494808,-1.649306 53.495111,-1.649522 53.494663,-1.649782 53.494389,-1.649920 53.494310,-1.650073 53.494072,-1.651094 53.492098,-1.651300 53.492072,-1.651813 53.491649,-1.650535 53.491367,-1.650074 53.491194,-1.649705 53.491100,-1.648837 53.490947,-1.649176 53.490461,-1.649113 53.490429,-1.647740 53.489998,-1.647620 53.490151,-1.646759 53.489835,-1.645847 53.489580,-1.645744 53.489703,-1.645607 53.489687,-1.645091 53.489573,-1.644379 53.489310,-1.644316 53.489300,-1.644280 53.489383,-1.643077 53.489378,-1.642752 53.489349,-1.642545 53.489252,-1.642365 53.489429,-1.642216 53.489651,-1.642298 53.489779,-1.642526 53.490446,-1.642458 53.490475,-1.641339 53.490029,-1.640365 53.489712,-1.639783 53.490664,-1.640700 53.490975,-1.640335 53.491498,-1.640045 53.491842,-1.640216 53.491920,-1.640437 53.492164,-1.640883 53.492339,-1.641235 53.492563,-1.641371 53.492726,-1.641490 53.492964,-1.641680 53.493117,-1.641915 53.493156,-1.642927 53.493140,-1.643147 53.493182,-1.643372 53.493270,-1.643404 53.493330,-1.643301 53.493588,-1.643310 53.493678,-1.643375 53.493806,-1.643548 53.493947,-1.643871 53.494042,-1.643840 53.494124,-1.643538 53.494098,-1.643510 53.494198,-1.643902 53.494241,-1.643883 53.494303,-1.644379 53.494318,-1.645994 53.494534)))",2021-02-05,,,/conservation-area/local-authority-eng/SHF/37
conservation-area:38,38,Kelham Island Industrial,local-authority-eng:SHF,,"MULTIPOLYGON (((-1.482663 53.394071,-1.482771 53.394100,-1.482541 53.394402,-1.482743 53.394469,-1.482994 53.394161,-1.483302 53.393977,-1.483894 53.394082,-1.483973 53.394071,-1.484246 53.393823,-1.483899 53.393599,-1.483147 53.393332,-1.482990 53.393400,-1.482006 53.393653,-1.481623 53.393711,-1.481282 53.393724,-1.480671 53.393690,-1.480261 53.393631,-1.479535 53.393405,-1.478913 53.392936,-1.479400 53.392693,-1.477974 53.391666,-1.479665 53.390803,-1.478978 53.390287,-1.477805 53.389507,-1.477726 53.389546,-1.476971 53.389011,-1.476240 53.388405,-1.475781 53.388622,-1.475578 53.388461,-1.475364 53.388519,-1.474971 53.388691,-1.474673 53.388460,-1.474381 53.388295,-1.474594 53.388152,-1.473680 53.387663,-1.473028 53.388089,-1.472737 53.387931,-1.472348 53.388162,-1.470758 53.387164,-1.470278 53.387436,-1.469172 53.387522,-1.468439 53.388828,-1.467957 53.388734,-1.467461 53.388549,-1.466933 53.388208,-1.466722 53.388005,-1.466544 53.387898,-1.466329 53.387684,-1.465765 53.387839,-1.465244 53.388028,-1.465804 53.388614,-1.466572 53.388541,-1.468035 53.389473,-1.468235 53.389634,-1.468221 53.389324,-1.469321 53.389527,-1.469723 53.389692,-1.470639 53.390234,-1.471844 53.390656,-1.471880 53.390691,-1.471716 53.390792,-1.472811 53.391663,-1.473287 53.392165,-1.473395 53.392147,-1.473757 53.392283,-1.474080 53.392363,-1.474129 53.392435,-1.474560 53.392362,-1.474468 53.392217,-1.474766 53.392153,-1.475092 53.392238,-1.475117 53.392270,-1.475454 53.392317,-1.475589 53.392142,-1.477150 53.392537,-1.477481 53.392646,-1.477652 53.392730,-1.478555 53.393430,-1.479018 53.393631,-1.479749 53.393737,-1.480702 53.393939,-1.481222 53.393983,-1.482126 53.393922,-1.482663 53.394071)))",2021-02-05,,,/conservation-area/local-authority-eng/SHF/38
conservation-area:39,39,Grenoside,local-authority-eng:SHF,,"MULTIPOLYGON (((-1.503937 53.444695,-1.504049 53.445086,-1.504202 53.445443,-1.504455 53.445460,-1.504584 53.445320,-1.504359 53.444245,-1.503997 53.444250,-1.503913 53.443859,-1.504008 53.443614,-1.504191 53.443455,-1.504462 53.443056,-1.504828 53.443117,-1.504893 53.442911,-1.504526 53.442865,-1.504521 53.442770,-1.504917 53.442834,-1.505021 53.442507,-1.506139 53.442432,-1.506215 53.442443,-1.506171 53.442544,-1.506299 53.442591,-1.506375 53.442664,-1.506678 53.442636,-1.506712 53.442556,-1.507652 53.442770,-1.507774 53.442585,-1.507721 53.442386,-1.507910 53.441163,-1.507794 53.440829,-1.507264 53.439870,-1.507045 53.440007,-1.507001 53.440007,-1.506746 53.439727,-1.506364 53.439847,-1.506779 53.440136,-1.506296 53.440453,-1.506172 53.440418,-1.506106 53.440474,-1.506108 53.440562,-1.505668 53.440964,-1.505377 53.440705,-1.504997 53.440865,-1.505271 53.441164,-1.504797 53.441467,-1.504670 53.441465,-1.504569 53.441424,-1.504476 53.441476,-1.504589 53.441546,-1.504581 53.441614,-1.503975 53.441969,-1.503305 53.442158,-1.502596 53.441315,-1.502636 53.441288,-1.502618 53.441269,-1.502790 53.441155,-1.502785 53.441125,-1.502150 53.441181,-1.501926 53.440848,-1.501956 53.440799,-1.502269 53.440678,-1.502189 53.440605,-1.502608 53.440199,-1.502910 53.440095,-1.502774 53.439959,-1.502278 53.440084,-1.502194 53.440064,-1.502077 53.439942,-1.501277 53.440157,-1.501847 53.441033,-1.501446 53.441116,-1.501863 53.441701,-1.501569 53.441751,-1.500867 53.441760,-1.499830 53.441706,-1.499727 53.442146,-1.500383 53.442228,-1.500083 53.442603,-1.499448 53.442701,-1.499399 53.442682,-1.499432 53.442631,-1.498780 53.442519,-1.498772 53.442596,-1.498141 53.442508,-1.498200 53.442280,-1.497490 53.442173,-1.497439 53.442070,-1.497092 53.442174,-1.496599 53.442050,-1.496488 53.441955,-1.496334 53.441741,-1.496368 53.441682,-1.496494 53.441698,-1.496672 53.441296,-1.496942 53.441301,-1.496984 53.440809,-1.496784 53.440810,-1.496784 53.440715,-1.496533 53.440675,-1.496981 53.440175,-1.496154 53.440120,-1.496335 53.440745,-1.496326 53.440959,-1.496197 53.441560,-1.496111 53.441727,-1.496157 53.441760,-1.495764 53.442405,-1.495619 53.442789,-1.496513 53.442838,-1.497086 53.442724,-1.497134 53.442851,-1.497578 53.442790,-1.497557 53.442731,-1.497966 53.442678,-1.497945 53.442619,-1.498760 53.442725,-1.498796 53.442950,-1.498694 53.443005,-1.495728 53.443410,-1.495650 53.443326,-1.495532 53.443277,-1.495543 53.443369,-1.495276 53.443466,-1.494131 53.443683,-1.494768 53.443982,-1.495257 53.444272,-1.495649 53.444341,-1.495500 53.443919,-1.496050 53.443863,-1.496180 53.443985,-1.496754 53.444275,-1.497111 53.444391,-1.497224 53.444381,-1.497674 53.444163,-1.497811 53.444004,-1.498189 53.444114,-1.497831 53.444591,-1.498066 53.444631,-1.498357 53.444756,-1.498389 53.444734,-1.498389 53.444631,-1.498600 53.444283,-1.498805 53.443752,-1.499091 53.443371,-1.499089 53.443346,-1.498813 53.443383,-1.498694 53.443065,-1.499432 53.442969,-1.499570 53.443079,-1.500830 53.443236,-1.500739 53.443381,-1.500762 53.443402,-1.500709 53.443518,-1.500677 53.443554,-1.500509 53.443568,-1.500475 53.443719,-1.500726 53.443766,-1.500812 53.443547,-1.501141 53.443479,-1.501651 53.443586,-1.501717 53.443455,-1.502686 53.443639,-1.503250 53.443680,-1.503273 53.443734,-1.503217 53.443771,-1.503147 53.444302,-1.502809 53.444417,-1.503005 53.444646,-1.502691 53.444836,-1.502743 53.444936,-1.502351 53.444796,-1.502104 53.444599,-1.500438 53.444340,-1.500076 53.445098,-1.500654 53.445188,-1.501248 53.445185,-1.501236 53.445228,-1.501307 53.445232,-1.501367 53.445282,-1.503360 53.445395,-1.503373 53.444578,-1.503902 53.444550,-1.503937 53.444695)))",2021-02-05,,,/conservation-area/local-authority-eng/SHF/39
