name,conservation-area,organisation,documentation-url,geometry,entry-date,start-date,end-date,slug
Sonning Eye Conservation Area,F8__28,local-authority-eng:SOX,,"MULTIPOLYGON (((-0.919389 51.473610,-0.919375 51.473508,-0.919482 51.473422,-0.919486 51.473364,-0.918854 51.473062,-0.918291 51.473324,-0.917100 51.474287,-0.916897 51.474410,-0.916747 51.474465,-0.915687 51.474627,-0.915094 51.474670,-0.914851 51.474722,-0.914534 51.474917,-0.914286 51.475343,-0.914178 51.475460,-0.913358 51.475967,-0.912885 51.476136,-0.911559 51.476489,-0.910753 51.476786,-0.910591 51.476896,-0.910390 51.477097,-0.910296 51.477258,-0.910218 51.477482,-0.910192 51.477756,-0.910217 51.478028,-0.910395 51.478512,-0.910449 51.478591,-0.911071 51.478434,-0.911183 51.478340,-0.911293 51.478136,-0.911454 51.477996,-0.911454 51.477823,-0.911529 51.477793,-0.911637 51.477809,-0.912143 51.477331,-0.912340 51.477096,-0.912375 51.477013,-0.912452 51.476958,-0.912392 51.476740,-0.912601 51.476675,-0.912811 51.476675,-0.914916 51.477637,-0.915858 51.478048,-0.915980 51.478068,-0.916219 51.478191,-0.916457 51.478266,-0.916626 51.478190,-0.917002 51.477767,-0.917100 51.477832,-0.917219 51.477767,-0.917279 51.477794,-0.917515 51.477605,-0.917909 51.477826,-0.919753 51.478474,-0.920009 51.478292,-0.921415 51.478869,-0.922686 51.479337,-0.922812 51.479494,-0.923715 51.479649,-0.924429 51.479823,-0.924493 51.479745,-0.924373 51.479408,-0.924323 51.479351,-0.924181 51.479267,-0.923491 51.479001,-0.923439 51.478681,-0.923501 51.478259,-0.923413 51.478112,-0.922865 51.477822,-0.922565 51.477630,-0.922419 51.477478,-0.922049 51.477283,-0.921486 51.477090,-0.920987 51.477045,-0.920944 51.477029,-0.920932 51.476875,-0.920706 51.476817,-0.920845 51.476653,-0.920558 51.476543,-0.921299 51.475656,-0.919510 51.475006,-0.919324 51.474945,-0.919136 51.474928,-0.919488 51.474140,-0.919484 51.474008,-0.919404 51.473871,-0.919389 51.473610)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--28
Stanton St John Conservation Area,F8__29,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.161854 51.782620,-1.162823 51.782697,-1.164498 51.783470,-1.165168 51.782613,-1.165297 51.782479,-1.165541 51.782352,-1.165534 51.782215,-1.165567 51.782168,-1.165446 51.782072,-1.165459 51.782013,-1.165410 51.781970,-1.165200 51.781894,-1.164928 51.781884,-1.164479 51.781953,-1.164620 51.781854,-1.164613 51.781778,-1.164503 51.781671,-1.165476 51.780891,-1.165040 51.780647,-1.165527 51.780286,-1.165752 51.780328,-1.167027 51.779139,-1.165675 51.778434,-1.164502 51.779158,-1.164157 51.778891,-1.165112 51.778389,-1.165315 51.778553,-1.165598 51.778380,-1.165603 51.778350,-1.164983 51.777779,-1.164031 51.777045,-1.163508 51.776474,-1.163646 51.776430,-1.163622 51.776400,-1.163933 51.776190,-1.163427 51.775685,-1.163528 51.775633,-1.163784 51.775292,-1.164044 51.775087,-1.164065 51.775037,-1.164440 51.774806,-1.163988 51.774628,-1.163862 51.774722,-1.162594 51.773620,-1.161300 51.774351,-1.161611 51.774626,-1.161436 51.774828,-1.161456 51.775016,-1.161548 51.775112,-1.161641 51.775059,-1.161764 51.775089,-1.162470 51.775753,-1.160785 51.776672,-1.160269 51.777005,-1.161652 51.777572,-1.161590 51.777649,-1.161735 51.777869,-1.160969 51.778098,-1.160351 51.778437,-1.159269 51.778966,-1.157955 51.779364,-1.154634 51.779887,-1.154408 51.779744,-1.153631 51.779589,-1.153600 51.779612,-1.154400 51.780396,-1.154662 51.780765,-1.154715 51.781230,-1.154033 51.781836,-1.153219 51.782262,-1.153513 51.782669,-1.153711 51.783102,-1.153915 51.783211,-1.154171 51.783156,-1.154374 51.783168,-1.154740 51.782976,-1.154792 51.783085,-1.155318 51.782979,-1.155558 51.782876,-1.156707 51.783278,-1.157214 51.783423,-1.159075 51.782931,-1.159096 51.782903,-1.159077 51.782841,-1.158954 51.782595,-1.158922 51.782449,-1.158414 51.781834,-1.158606 51.781742,-1.159457 51.781558,-1.159591 51.781435,-1.160581 51.781645,-1.161090 51.781604,-1.161072 51.781762,-1.161094 51.781852,-1.161027 51.781942,-1.160919 51.782310,-1.160946 51.782554,-1.161854 51.782620)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--29
Stonor Conservation Area,F8__30,local-authority-eng:SOX,,"MULTIPOLYGON (((-0.939763 51.590440,-0.939913 51.590187,-0.939671 51.590116,-0.939365 51.589979,-0.939757 51.589565,-0.940281 51.589265,-0.940289 51.589192,-0.940470 51.588970,-0.940599 51.589004,-0.940977 51.588743,-0.941042 51.588643,-0.941127 51.588235,-0.940914 51.588187,-0.940702 51.588490,-0.940406 51.588809,-0.939781 51.589398,-0.939080 51.589091,-0.938558 51.589616,-0.938540 51.589705,-0.938291 51.590031,-0.937771 51.590499,-0.937559 51.590801,-0.937467 51.591005,-0.937572 51.591059,-0.937555 51.591110,-0.938008 51.591187,-0.937869 51.591406,-0.937791 51.591679,-0.937766 51.591854,-0.937790 51.592314,-0.937752 51.592329,-0.937754 51.592362,-0.937229 51.592342,-0.937223 51.592508,-0.937069 51.592509,-0.937078 51.592743,-0.936929 51.592771,-0.936744 51.592928,-0.936760 51.592971,-0.937064 51.593095,-0.937048 51.593685,-0.937089 51.593726,-0.936992 51.594515,-0.937299 51.594619,-0.937849 51.594658,-0.937939 51.593386,-0.937981 51.593102,-0.938053 51.592868,-0.937974 51.592667,-0.937946 51.592441,-0.938640 51.592444,-0.938639 51.591771,-0.938718 51.591513,-0.938916 51.591208,-0.939763 51.590440)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--30
Stoke Row Conservation Area,F8__31,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.014646 51.550158,-1.014647 51.550028,-1.014780 51.550036,-1.015144 51.549946,-1.015689 51.549891,-1.015618 51.549557,-1.015642 51.549460,-1.015692 51.549406,-1.015853 51.549308,-1.015842 51.549249,-1.015717 51.549207,-1.015701 51.549176,-1.015697 51.549136,-1.015777 51.549113,-1.015630 51.549045,-1.015475 51.548925,-1.015352 51.548941,-1.015082 51.548896,-1.014849 51.548912,-1.014861 51.549139,-1.014810 51.549336,-1.014034 51.549203,-1.013219 51.549108,-1.012884 51.548962,-1.012569 51.549423,-1.011955 51.549532,-1.011481 51.549496,-1.011348 51.549686,-1.011363 51.549768,-1.011847 51.549867,-1.011701 51.550256,-1.011994 51.550267,-1.012351 51.550527,-1.012512 51.550683,-1.012329 51.551601,-1.012037 51.551947,-1.012837 51.552232,-1.013080 51.552003,-1.013719 51.552215,-1.014019 51.552259,-1.013983 51.552398,-1.014732 51.552376,-1.015452 51.552288,-1.015287 51.551857,-1.014593 51.551644,-1.014944 51.551317,-1.015122 51.551366,-1.015354 51.551353,-1.015471 51.551315,-1.015546 51.551240,-1.015916 51.551444,-1.016161 51.551405,-1.016242 51.551188,-1.016839 51.551205,-1.016851 51.551153,-1.017161 51.551172,-1.017219 51.550870,-1.016483 51.550826,-1.016619 51.550582,-1.015995 51.550471,-1.014639 51.550392,-1.014646 51.550158)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--31
Sydenham Conservation Area,F8__32,local-authority-eng:SOX,,"MULTIPOLYGON (((-0.946912 51.712060,-0.947146 51.712088,-0.947312 51.712037,-0.947221 51.711849,-0.947195 51.711697,-0.947089 51.711580,-0.947550 51.711652,-0.948015 51.711647,-0.948122 51.711614,-0.948120 51.711552,-0.948184 51.711421,-0.948170 51.711118,-0.948237 51.710711,-0.948195 51.710459,-0.947732 51.709874,-0.947709 51.709824,-0.947828 51.709744,-0.947675 51.709660,-0.947531 51.709505,-0.947472 51.709399,-0.947469 51.709224,-0.947600 51.708923,-0.947735 51.708713,-0.947872 51.708660,-0.947907 51.708680,-0.948136 51.708539,-0.948397 51.708432,-0.948364 51.708397,-0.948355 51.708204,-0.948503 51.707809,-0.948477 51.707509,-0.948513 51.707052,-0.948011 51.707148,-0.947268 51.707591,-0.947055 51.707366,-0.946906 51.707416,-0.946500 51.707435,-0.946337 51.707493,-0.945832 51.707462,-0.945416 51.707530,-0.945649 51.707911,-0.945529 51.707919,-0.945610 51.707973,-0.945621 51.708117,-0.945521 51.708392,-0.945506 51.708546,-0.945343 51.708512,-0.945380 51.707927,-0.945011 51.707975,-0.944989 51.708545,-0.945323 51.708581,-0.945422 51.708624,-0.945509 51.708707,-0.945500 51.708878,-0.944979 51.708922,-0.944919 51.708753,-0.944888 51.708749,-0.943681 51.708923,-0.944106 51.709204,-0.944013 51.709296,-0.943730 51.709197,-0.943542 51.709330,-0.943523 51.709374,-0.943606 51.709498,-0.943809 51.709638,-0.943548 51.709698,-0.943172 51.709871,-0.943204 51.710026,-0.943264 51.710114,-0.942983 51.710166,-0.943053 51.710340,-0.942575 51.710422,-0.942639 51.710547,-0.941928 51.710663,-0.941796 51.710386,-0.941759 51.710012,-0.941659 51.709927,-0.941310 51.709766,-0.941228 51.709804,-0.941406 51.710135,-0.941382 51.710292,-0.941266 51.710347,-0.941352 51.710617,-0.940310 51.711128,-0.939919 51.710796,-0.939461 51.711010,-0.939755 51.711326,-0.939818 51.711432,-0.940016 51.711615,-0.940035 51.711769,-0.940125 51.711942,-0.940292 51.711987,-0.940654 51.711887,-0.941608 51.711737,-0.943020 51.711452,-0.942748 51.710902,-0.943667 51.710814,-0.943692 51.711046,-0.943793 51.711210,-0.943895 51.711496,-0.943898 51.711574,-0.943835 51.711582,-0.944028 51.712126,-0.944076 51.712493,-0.944314 51.713422,-0.945985 51.713229,-0.945957 51.713019,-0.946005 51.712860,-0.945976 51.712838,-0.946053 51.712690,-0.946217 51.712197,-0.946669 51.712030,-0.946912 51.712060),(-0.946675 51.712028,-0.946669 51.712030,-0.946675 51.712028,-0.946675 51.712028)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--32
Thame Conservation Area,F8__33,local-authority-eng:SOX,,"MULTIPOLYGON (((-0.970038 51.742268,-0.969874 51.742301,-0.969812 51.742152,-0.969427 51.742377,-0.969095 51.742768,-0.969757 51.742938,-0.969984 51.743066,-0.970218 51.742897,-0.970736 51.743230,-0.970295 51.743540,-0.970775 51.743906,-0.971867 51.745018,-0.971906 51.745152,-0.971557 51.745164,-0.971594 51.745546,-0.971930 51.745540,-0.971883 51.745700,-0.971915 51.745704,-0.972674 51.745046,-0.972641 51.745438,-0.972812 51.745471,-0.972876 51.745540,-0.972956 51.745512,-0.973180 51.745732,-0.973301 51.745576,-0.973937 51.745858,-0.974065 51.745738,-0.974437 51.745920,-0.973819 51.746649,-0.974478 51.747002,-0.975311 51.747536,-0.975071 51.747827,-0.974970 51.748060,-0.975185 51.748093,-0.975461 51.747746,-0.975854 51.748001,-0.975936 51.748221,-0.975895 51.748414,-0.976049 51.748416,-0.976048 51.748518,-0.976087 51.748518,-0.976116 51.748843,-0.976243 51.749195,-0.976176 51.749253,-0.976198 51.749453,-0.975996 51.749917,-0.975438 51.750297,-0.975489 51.750337,-0.976279 51.750328,-0.976163 51.750049,-0.976338 51.749993,-0.976367 51.750062,-0.976620 51.750042,-0.976599 51.749946,-0.976803 51.749930,-0.976784 51.749815,-0.976676 51.749818,-0.976696 51.749682,-0.976770 51.749616,-0.976916 51.749696,-0.977300 51.749802,-0.977938 51.749923,-0.978125 51.750032,-0.978153 51.750108,-0.978111 51.750133,-0.978100 51.750390,-0.978141 51.750423,-0.978051 51.750604,-0.977544 51.750681,-0.977646 51.751235,-0.978164 51.751220,-0.978297 51.751405,-0.978627 51.751726,-0.978754 51.752040,-0.978751 51.752409,-0.978701 51.752622,-0.979390 51.752574,-0.979354 51.752351,-0.979613 51.752361,-0.979524 51.752014,-0.980314 51.751936,-0.980332 51.752008,-0.980644 51.751975,-0.981070 51.752622,-0.981355 51.753160,-0.982088 51.752993,-0.982267 51.752887,-0.982718 51.752746,-0.982868 51.752614,-0.983046 51.752526,-0.983632 51.752350,-0.985007 51.752342,-0.985466 51.752325,-0.985675 51.752284,-0.986083 51.752105,-0.986339 51.752046,-0.986352 51.751829,-0.986317 51.751740,-0.985465 51.750936,-0.986358 51.750571,-0.985655 51.749920,-0.987329 51.749291,-0.987851 51.748984,-0.988018 51.748987,-0.988885 51.748596,-0.989119 51.748751,-0.989267 51.748898,-0.989392 51.748890,-0.990757 51.748542,-0.990599 51.747822,-0.989865 51.747800,-0.988973 51.747962,-0.988961 51.747997,-0.987681 51.748321,-0.987637 51.748309,-0.987094 51.748515,-0.986635 51.748265,-0.985401 51.747491,-0.984819 51.747499,-0.983755 51.747856,-0.984282 51.748097,-0.984410 51.748218,-0.984799 51.748451,-0.984836 51.748509,-0.984291 51.748977,-0.983573 51.749708,-0.983361 51.749618,-0.983381 51.749597,-0.982976 51.749448,-0.983176 51.749257,-0.983299 51.749107,-0.983275 51.749081,-0.983022 51.748984,-0.982919 51.749095,-0.982977 51.749115,-0.982922 51.749180,-0.982615 51.749071,-0.982362 51.748898,-0.982332 51.748775,-0.982523 51.748555,-0.982113 51.748495,-0.981443 51.748343,-0.981317 51.748184,-0.981626 51.747546,-0.981736 51.747037,-0.981687 51.746895,-0.979855 51.745744,-0.978333 51.744921,-0.977261 51.744263,-0.976348 51.743764,-0.976048 51.743741,-0.974331 51.742806,-0.973588 51.742358,-0.973338 51.742269,-0.972902 51.742811,-0.972930 51.742821,-0.972386 51.743645,-0.972180 51.743863,-0.971793 51.743615,-0.972127 51.743422,-0.971972 51.743279,-0.971763 51.743124,-0.971268 51.743414,-0.970987 51.743226,-0.971114 51.743152,-0.970729 51.742899,-0.970788 51.742844,-0.970668 51.742759,-0.970764 51.742692,-0.970520 51.742601,-0.970230 51.742230,-0.970038 51.742268)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--33
Toot Baldon Conservation Area,F8__34,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.180060 51.702386,-1.179719 51.702499,-1.179315 51.702558,-1.178841 51.702027,-1.178537 51.702121,-1.178709 51.702372,-1.177539 51.702794,-1.177715 51.702964,-1.177770 51.702944,-1.177825 51.703002,-1.177296 51.703212,-1.176546 51.703290,-1.176634 51.703488,-1.177740 51.703402,-1.177918 51.703695,-1.180810 51.703444,-1.183071 51.703436,-1.183054 51.703368,-1.182393 51.702517,-1.182209 51.702230,-1.181998 51.702021,-1.181829 51.701755,-1.181597 51.701581,-1.181295 51.701747,-1.181052 51.701975,-1.180714 51.701820,-1.180575 51.701998,-1.180751 51.702265,-1.180060 51.702386)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--34
Towersey Conservation Area,F8__35,local-authority-eng:SOX,,"MULTIPOLYGON (((-0.937793 51.740139,-0.938010 51.740160,-0.937995 51.740190,-0.938129 51.740211,-0.938169 51.740046,-0.938256 51.739897,-0.937495 51.739769,-0.936987 51.739647,-0.937160 51.739357,-0.936668 51.739357,-0.936127 51.739228,-0.936241 51.739063,-0.935773 51.738899,-0.934595 51.738359,-0.934816 51.738145,-0.934433 51.737981,-0.934059 51.737963,-0.934031 51.737905,-0.934106 51.737831,-0.934169 51.737824,-0.934232 51.737760,-0.934225 51.737730,-0.933955 51.737567,-0.933768 51.737660,-0.933698 51.737719,-0.933723 51.737735,-0.933543 51.737883,-0.933750 51.738033,-0.933689 51.738125,-0.933713 51.738478,-0.934105 51.738526,-0.934912 51.738958,-0.934280 51.739456,-0.932547 51.738597,-0.931925 51.739104,-0.931877 51.739064,-0.931910 51.738996,-0.931886 51.738977,-0.931702 51.739084,-0.931352 51.739068,-0.931062 51.738985,-0.931143 51.739036,-0.931837 51.739235,-0.931599 51.739570,-0.931423 51.739761,-0.931312 51.739952,-0.931751 51.740120,-0.931736 51.740136,-0.931892 51.740215,-0.932961 51.740587,-0.932566 51.740945,-0.933527 51.741395,-0.933306 51.741582,-0.933643 51.741787,-0.933622 51.741872,-0.934750 51.742417,-0.934920 51.742299,-0.935273 51.742465,-0.934703 51.742921,-0.935686 51.743470,-0.935829 51.743254,-0.936311 51.743408,-0.936478 51.742978,-0.936693 51.742995,-0.936910 51.742627,-0.937148 51.742448,-0.937738 51.742830,-0.938164 51.743061,-0.938214 51.743126,-0.938335 51.743011,-0.938879 51.743160,-0.938937 51.743054,-0.938818 51.743023,-0.938940 51.742852,-0.938391 51.742658,-0.938425 51.742618,-0.938552 51.742585,-0.938571 51.742532,-0.938275 51.742467,-0.938422 51.742309,-0.938638 51.741970,-0.938513 51.741873,-0.937503 51.741656,-0.936602 51.741546,-0.936663 51.740972,-0.936710 51.740859,-0.936777 51.740811,-0.936090 51.740402,-0.935956 51.740326,-0.935538 51.740589,-0.935450 51.740728,-0.935134 51.740525,-0.934709 51.740750,-0.934218 51.740271,-0.933789 51.739914,-0.934540 51.739464,-0.935345 51.739944,-0.935688 51.739629,-0.935855 51.739693,-0.935962 51.739549,-0.936438 51.739626,-0.936365 51.739728,-0.936901 51.739879,-0.936821 51.740041,-0.937793 51.740139)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--35
Wallingford Conservation Area,F8__36,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.121712 51.597436,-1.121554 51.597823,-1.121150 51.598555,-1.120910 51.598901,-1.120619 51.598830,-1.120537 51.598840,-1.119257 51.599553,-1.118212 51.599809,-1.117856 51.600058,-1.117616 51.600010,-1.117577 51.600059,-1.117920 51.600200,-1.118120 51.600417,-1.118272 51.600388,-1.118491 51.600534,-1.118789 51.600645,-1.118842 51.600740,-1.118837 51.600980,-1.118634 51.601224,-1.118640 51.601295,-1.118594 51.601388,-1.118309 51.601714,-1.118341 51.601856,-1.118160 51.602028,-1.118065 51.602224,-1.118044 51.602358,-1.117885 51.602452,-1.117897 51.602522,-1.117837 51.602652,-1.117689 51.602801,-1.117610 51.602815,-1.117530 51.602947,-1.117380 51.603048,-1.117358 51.603125,-1.117224 51.603221,-1.117131 51.603223,-1.117029 51.603348,-1.116940 51.603511,-1.117342 51.603607,-1.116984 51.604279,-1.116181 51.605492,-1.115316 51.607233,-1.117996 51.607597,-1.118355 51.607209,-1.119402 51.606206,-1.119701 51.605989,-1.120059 51.605818,-1.120845 51.605822,-1.120917 51.606690,-1.123516 51.606131,-1.123350 51.605801,-1.123022 51.604897,-1.125975 51.604840,-1.125848 51.604170,-1.127364 51.604135,-1.127766 51.604065,-1.127759 51.604040,-1.128593 51.603745,-1.128411 51.603657,-1.128597 51.603498,-1.128767 51.603098,-1.128836 51.602760,-1.128851 51.602269,-1.128972 51.601427,-1.129566 51.601568,-1.130090 51.601740,-1.130152 51.601674,-1.130268 51.601720,-1.130500 51.601428,-1.130136 51.601318,-1.130375 51.601035,-1.129948 51.600925,-1.129701 51.600909,-1.129845 51.600416,-1.130765 51.600353,-1.130739 51.599816,-1.130782 51.599814,-1.130650 51.598887,-1.129680 51.598963,-1.129758 51.597826,-1.129739 51.597728,-1.129210 51.597581,-1.128770 51.597503,-1.126514 51.597353,-1.126603 51.597002,-1.126184 51.596960,-1.126235 51.596795,-1.125940 51.596785,-1.126281 51.595689,-1.126343 51.595419,-1.126311 51.595398,-1.126331 51.595263,-1.126374 51.595206,-1.126305 51.594664,-1.126258 51.594613,-1.126202 51.594650,-1.126129 51.594804,-1.124623 51.594602,-1.124555 51.594793,-1.124726 51.594817,-1.124657 51.594990,-1.124450 51.594962,-1.124374 51.595235,-1.124608 51.595273,-1.124486 51.595647,-1.125644 51.595781,-1.125440 51.596394,-1.124970 51.596342,-1.124907 51.596467,-1.124787 51.596456,-1.124760 51.596570,-1.125380 51.596612,-1.125340 51.596818,-1.125031 51.596792,-1.124983 51.597024,-1.125175 51.597042,-1.125166 51.597186,-1.123594 51.596952,-1.123690 51.596705,-1.123752 51.596706,-1.123597 51.596207,-1.123006 51.596120,-1.122984 51.596192,-1.122344 51.596062,-1.122349 51.596127,-1.122301 51.596123,-1.122218 51.596508,-1.121877 51.596498,-1.121712 51.597436)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--36
Warborough Conservation Area,F8__37,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.131624 51.636733,-1.131013 51.636628,-1.130390 51.636478,-1.129968 51.636490,-1.130414 51.638628,-1.129838 51.638693,-1.129912 51.639022,-1.130371 51.638900,-1.131569 51.638757,-1.131728 51.638859,-1.132231 51.638810,-1.132226 51.638970,-1.132143 51.639069,-1.132193 51.639145,-1.133372 51.638979,-1.134021 51.638969,-1.135173 51.639313,-1.135430 51.639441,-1.135499 51.639394,-1.135658 51.639458,-1.135860 51.639445,-1.135897 51.639501,-1.136301 51.639646,-1.136714 51.639881,-1.136710 51.639966,-1.136968 51.640046,-1.137042 51.640006,-1.137301 51.640186,-1.137260 51.640205,-1.137095 51.640530,-1.137533 51.640650,-1.137460 51.640766,-1.137666 51.640826,-1.137594 51.640910,-1.137729 51.640970,-1.137656 51.641347,-1.137594 51.641499,-1.137491 51.641496,-1.137484 51.641533,-1.137079 51.641491,-1.137051 51.641774,-1.137560 51.641790,-1.137961 51.641759,-1.137997 51.641939,-1.138256 51.642365,-1.138311 51.642433,-1.138472 51.642488,-1.138615 51.642628,-1.138130 51.642817,-1.138347 51.643064,-1.138808 51.642863,-1.139221 51.643309,-1.139267 51.643473,-1.139249 51.643670,-1.139104 51.644072,-1.138908 51.644412,-1.139092 51.644420,-1.138997 51.644573,-1.139953 51.644574,-1.139958 51.644291,-1.140258 51.644285,-1.140516 51.644107,-1.140517 51.643990,-1.140195 51.643808,-1.140361 51.643742,-1.140477 51.643745,-1.140772 51.643598,-1.140756 51.643573,-1.140210 51.642938,-1.139905 51.642729,-1.139520 51.642643,-1.139185 51.642408,-1.139227 51.642388,-1.138873 51.642073,-1.139743 51.641752,-1.138757 51.641300,-1.139276 51.640941,-1.138712 51.640736,-1.138996 51.640482,-1.138573 51.640245,-1.138858 51.639888,-1.138535 51.639752,-1.138505 51.639768,-1.138175 51.639658,-1.138400 51.639389,-1.137833 51.639184,-1.137682 51.639330,-1.137522 51.639281,-1.137471 51.639324,-1.137336 51.639281,-1.137376 51.639236,-1.137335 51.639196,-1.137457 51.639002,-1.137362 51.639008,-1.137343 51.638642,-1.137506 51.638648,-1.137597 51.638260,-1.137616 51.637815,-1.137736 51.637522,-1.137984 51.637138,-1.138677 51.636273,-1.138165 51.636110,-1.138347 51.635910,-1.138928 51.636126,-1.139148 51.635874,-1.138731 51.635741,-1.138907 51.635496,-1.138549 51.635384,-1.138742 51.635171,-1.138430 51.635073,-1.137516 51.636071,-1.136964 51.636994,-1.136837 51.637026,-1.136587 51.636974,-1.136470 51.637218,-1.134959 51.636937,-1.135029 51.636801,-1.133335 51.636540,-1.133275 51.636726,-1.133184 51.636748,-1.133101 51.637071,-1.132547 51.636912,-1.131624 51.636733)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--37
Waterstock Conservation Area,F8__38,local-authority-eng:SOX,,"MULTIPOLYGON (((-1.077831 51.743457,-1.077611 51.743203,-1.077349 51.743418,-1.076889 51.744109,-1.076416 51.745027,-1.075210 51.744657,-1.074688 51.745293,-1.074551 51.745502,-1.074970 51.745559,-1.074924 51.745665,-1.074954 51.745774,-1.073836 51.746552,-1.074683 51.746991,-1.075814 51.747760,-1.075456 51.747959,-1.075449 51.748000,-1.076312 51.748403,-1.077100 51.749492,-1.076782 51.750069,-1.076746 51.750224,-1.077828 51.750588,-1.077938 51.750669,-1.078613 51.750930,-1.078861 51.750661,-1.079247 51.750327,-1.079938 51.749819,-1.080607 51.749473,-1.080155 51.749006,-1.080202 51.748784,-1.080186 51.748666,-1.080115 51.748453,-1.079917 51.748356,-1.079784 51.747881,-1.079815 51.747752,-1.080265 51.747696,-1.080575 51.747957,-1.080726 51.747882,-1.081008 51.747550,-1.081617 51.747012,-1.082090 51.746669,-1.082500 51.746553,-1.083268 51.746424,-1.083590 51.746164,-1.083841 51.746009,-1.084089 51.745993,-1.084457 51.745864,-1.084737 51.745944,-1.084994 51.745851,-1.085210 51.745695,-1.085390 51.745620,-1.085440 51.745355,-1.085483 51.745318,-1.085389 51.745287,-1.085369 51.745152,-1.085828 51.744884,-1.085868 51.744812,-1.085859 51.744710,-1.086227 51.744347,-1.085503 51.744485,-1.084952 51.744721,-1.084699 51.744484,-1.085046 51.744246,-1.085024 51.744221,-1.084111 51.744320,-1.083686 51.744442,-1.083503 51.744033,-1.083401 51.743718,-1.083291 51.743530,-1.083168 51.743418,-1.082866 51.743386,-1.082790 51.743212,-1.082504 51.743385,-1.082621 51.743727,-1.082179 51.744254,-1.082090 51.744329,-1.081778 51.744397,-1.080812 51.744136,-1.080157 51.744043,-1.078482 51.743540,-1.077886 51.743557,-1.077831 51.743457)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--38
Aston Rowant Conservation Area,F8__39,local-authority-eng:SOX,,"MULTIPOLYGON (((-0.944464 51.687502,-0.944692 51.687425,-0.945110 51.687733,-0.945089 51.687758,-0.945472 51.687982,-0.945739 51.687743,-0.946218 51.687963,-0.946807 51.687598,-0.947129 51.687783,-0.947315 51.687806,-0.947492 51.687720,-0.948148 51.687139,-0.948904 51.686651,-0.949087 51.686402,-0.949474 51.686533,-0.950733 51.686297,-0.950775 51.686376,-0.951035 51.686307,-0.951558 51.685937,-0.951507 51.685908,-0.951599 51.685822,-0.951045 51.685515,-0.951105 51.685472,-0.950855 51.685310,-0.950945 51.685247,-0.950612 51.684941,-0.950382 51.685023,-0.950024 51.684773,-0.949742 51.684744,-0.949516 51.684825,-0.949225 51.685029,-0.949196 51.685151,-0.949074 51.685161,-0.949019 51.685278,-0.948927 51.685195,-0.948806 51.685224,-0.948729 51.685184,-0.948754 51.685165,-0.948700 51.685127,-0.948501 51.685211,-0.948541 51.685252,-0.948223 51.685325,-0.948633 51.685716,-0.947676 51.686248,-0.947625 51.686248,-0.947473 51.686108,-0.947283 51.686192,-0.947359 51.686324,-0.947076 51.686366,-0.946128 51.686640,-0.945552 51.686864,-0.944833 51.687208,-0.942924 51.687545,-0.943192 51.687920,-0.944464 51.687502)))",2020-09-05,,,/conservation-area/local-authority-eng/SOX/F8--39
