conservation-area,documentation-url,end-date,entry-date,geometry,name,organisation,start-date,slug
conservation_area_historic_breakdown.68,,,2020-11-29,"MULTIPOLYGON (((0.681971 51.730099,0.682080 51.729699,0.682417 51.729727,0.682712 51.729142,0.682443 51.729044,0.682310 51.728834,0.682723 51.728725,0.682735 51.728376,0.681974 51.728411,0.681914 51.728157,0.681079 51.728215,0.681098 51.728316,0.681284 51.728290,0.681368 51.728693,0.681236 51.728744,0.681298 51.728968,0.681526 51.728977,0.681476 51.729154,0.681331 51.729401,0.680998 51.729738,0.681652 51.729817,0.681586 51.730045,0.681971 51.730099)))",,local-authority-eng:MAL,,conservation-area/local-authority-eng/MAL/conservation-area-historic-breakdown-68
conservation_area_historic_breakdown.69,,,2020-11-29,"MULTIPOLYGON (((0.674755 51.729451,0.674823 51.729241,0.674790 51.729239,0.674794 51.729202,0.674920 51.728495,0.674445 51.728469,0.674302 51.729424,0.674755 51.729451)))",,local-authority-eng:MAL,,conservation-area/local-authority-eng/MAL/conservation-area-historic-breakdown-69
conservation_area_historic_breakdown.70,,,2020-11-29,"MULTIPOLYGON (((0.656325 51.750633,0.656346 51.750535,0.656234 51.749261,0.656520 51.749224,0.657167 51.749056,0.657644 51.748598,0.657813 51.748318,0.658801 51.748653,0.659360 51.748679,0.659396 51.748603,0.659557 51.748479,0.659865 51.748667,0.659919 51.748772,0.660033 51.749201,0.660967 51.748952,0.660912 51.748860,0.661005 51.748834,0.661064 51.748926,0.661559 51.748772,0.661681 51.748770,0.661812 51.748827,0.662161 51.748740,0.662194 51.748843,0.662163 51.748981,0.662241 51.749069,0.663688 51.748787,0.665290 51.748522,0.666141 51.748256,0.666545 51.748167,0.668067 51.747394,0.668609 51.747050,0.669873 51.746377,0.670307 51.746231,0.671193 51.746042,0.671802 51.745809,0.672028 51.745641,0.672083 51.745528,0.671892 51.745160,0.671788 51.744817,0.671738 51.744367,0.671766 51.743937,0.671950 51.743412,0.672120 51.743122,0.672330 51.742851,0.673010 51.742246,0.675066 51.740736,0.675680 51.740218,0.676148 51.739742,0.676337 51.739405,0.676896 51.739216,0.678574 51.738097,0.678907 51.738292,0.680168 51.739428,0.680419 51.739751,0.680772 51.740311,0.680789 51.740298,0.680880 51.740552,0.680959 51.740658,0.682622 51.741389,0.682991 51.741882,0.683459 51.741678,0.683668 51.741827,0.683855 51.741911,0.684624 51.742119,0.684657 51.742093,0.685131 51.742058,0.685539 51.741973,0.686263 51.741774,0.687031 51.741432,0.687723 51.741024,0.688892 51.740161,0.689645 51.740332,0.689800 51.740187,0.690411 51.740331,0.690485 51.740199,0.691374 51.740469,0.691396 51.740265,0.691859 51.740165,0.691790 51.739976,0.693039 51.739665,0.691769 51.737979,0.693452 51.736703,0.695535 51.735276,0.695548 51.735212,0.695778 51.735047,0.696466 51.734656,0.699627 51.733040,0.706113 51.729448,0.706936 51.729111,0.706767 51.729020,0.706684 51.728939,0.706655 51.728822,0.706715 51.728703,0.707025 51.728510,0.707473 51.728369,0.707782 51.728341,0.708414 51.728347,0.708718 51.728389,0.709114 51.728532,0.709687 51.728890,0.709853 51.728894,0.709885 51.728861,0.709352 51.728163,0.709071 51.727534,0.708328 51.726659,0.707800 51.726124,0.707791 51.726028,0.708027 51.725856,0.708060 51.725771,0.708048 51.725649,0.707907 51.725337,0.707921 51.725080,0.707865 51.724941,0.707733 51.724813,0.707082 51.724465,0.706548 51.724272,0.706211 51.724064,0.705972 51.723984,0.705797 51.724043,0.705104 51.724392,0.704633 51.724532,0.704381 51.724875,0.704102 51.725087,0.703717 51.726317,0.703756 51.726527,0.703746 51.726642,0.703722 51.726724,0.703657 51.726714,0.703522 51.727327,0.702670 51.728330,0.702440 51.728540,0.702303 51.728623,0.702048 51.728711,0.701678 51.728766,0.701438 51.728675,0.700987 51.728573,0.700366 51.728356,0.700046 51.728338,0.699460 51.728394,0.698862 51.728410,0.697547 51.728767,0.697472 51.728816,0.697435 51.728957,0.697313 51.729011,0.696912 51.729059,0.696570 51.729015,0.696091 51.729167,0.695339 51.729348,0.694909 51.729498,0.694932 51.729531,0.694720 51.729625,0.693789 51.730229,0.693371 51.730718,0.692971 51.731335,0.692352 51.732571,0.691989 51.733143,0.691691 51.733546,0.691610 51.734028,0.691428 51.734427,0.691274 51.734931,0.691062 51.735224,0.690920 51.735484,0.690903 51.735570,0.690158 51.735582,0.690169 51.735682,0.690132 51.735878,0.690168 51.735898,0.690142 51.736102,0.690011 51.736428,0.689654 51.736820,0.689449 51.736961,0.689225 51.737035,0.689070 51.737126,0.689167 51.737268,0.689528 51.737263,0.690088 51.737886,0.690211 51.737952,0.690500 51.737797,0.690525 51.737934,0.690505 51.738177,0.690622 51.738291,0.690744 51.738330,0.690836 51.738455,0.690625 51.738629,0.689489 51.739399,0.689198 51.739249,0.688513 51.739796,0.688832 51.739925,0.687899 51.740666,0.687330 51.741057,0.686348 51.741569,0.685187 51.741896,0.684777 51.741954,0.684465 51.741936,0.684172 51.741875,0.683857 51.741729,0.683685 51.741688,0.683551 51.741580,0.682926 51.741275,0.683694 51.740843,0.683814 51.740363,0.683648 51.740232,0.683279 51.740335,0.683102 51.740340,0.682621 51.740438,0.682404 51.740400,0.682393 51.740339,0.681430 51.740391,0.681178 51.740220,0.680522 51.739383,0.680391 51.739170,0.679934 51.738710,0.679940 51.738676,0.679185 51.738032,0.678174 51.737354,0.677672 51.737156,0.677142 51.737020,0.676348 51.736901,0.675928 51.736914,0.675617 51.736483,0.676217 51.736127,0.676654 51.735750,0.676861 51.735446,0.676898 51.735324,0.676820 51.734933,0.677087 51.734702,0.677342 51.734624,0.677154 51.734077,0.676964 51.733880,0.675911 51.734226,0.675793 51.734120,0.676336 51.733937,0.677129 51.733472,0.676857 51.733233,0.676702 51.733151,0.676654 51.733069,0.675314 51.733560,0.675219 51.733599,0.675243 51.733621,0.675064 51.733685,0.674923 51.733554,0.673776 51.733839,0.673733 51.733787,0.673047 51.734025,0.673451 51.734492,0.672295 51.734895,0.672251 51.734772,0.672124 51.734600,0.671560 51.734779,0.671205 51.734723,0.670917 51.734776,0.670646 51.734268,0.671100 51.734056,0.670527 51.733082,0.669882 51.733210,0.669632 51.732726,0.669521 51.732736,0.669145 51.732678,0.668019 51.732274,0.668194 51.732007,0.667959 51.731959,0.666462 51.732053,0.666895 51.732671,0.667769 51.733528,0.668627 51.734509,0.669246 51.735127,0.667547 51.736208,0.667453 51.736229,0.666301 51.736811,0.664527 51.737133,0.664131 51.737232,0.663206 51.737489,0.662331 51.737835,0.661635 51.738015,0.661907 51.738858,0.661340 51.738850,0.661603 51.739400,0.661308 51.739658,0.661375 51.739762,0.661702 51.739953,0.661540 51.740179,0.662053 51.740261,0.661977 51.740332,0.662756 51.740513,0.662521 51.740700,0.662466 51.740841,0.661521 51.741646,0.661352 51.741710,0.661310 51.741806,0.660130 51.742015,0.657651 51.742362,0.655572 51.742759,0.655021 51.742797,0.654815 51.742707,0.654725 51.742616,0.654716 51.742564,0.654590 51.742567,0.654676 51.743157,0.654106 51.743139,0.653402 51.743399,0.652526 51.743818,0.651916 51.743997,0.651572 51.744343,0.651283 51.744480,0.650814 51.744568,0.650800 51.744607,0.650642 51.744675,0.649742 51.744966,0.648648 51.745132,0.648706 51.745175,0.648829 51.745422,0.648683 51.745358,0.648423 51.745306,0.648182 51.745295,0.647992 51.745170,0.647728 51.745096,0.647399 51.745083,0.647008 51.745016,0.646120 51.744764,0.645710 51.744692,0.645058 51.744648,0.644837 51.744680,0.644357 51.744641,0.644034 51.744650,0.643377 51.744485,0.643186 51.744270,0.642854 51.744164,0.642676 51.744586,0.642103 51.744944,0.642048 51.745002,0.641959 51.745235,0.641441 51.745270,0.641078 51.745201,0.640589 51.745227,0.640094 51.745482,0.639256 51.745568,0.639167 51.745652,0.639145 51.745725,0.638897 51.745819,0.638004 51.745956,0.637311 51.745994,0.636880 51.746102,0.635457 51.746208,0.635133 51.746039,0.634989 51.745810,0.634901 51.745776,0.634255 51.745842,0.632401 51.745947,0.631483 51.746094,0.631159 51.746112,0.630383 51.746073,0.628799 51.745849,0.628335 51.745813,0.627988 51.745822,0.627934 51.745806,0.627735 51.745552,0.627652 51.745229,0.627548 51.745107,0.627480 51.744943,0.627369 51.744847,0.627275 51.744622,0.627190 51.744507,0.627136 51.744287,0.627193 51.744194,0.627352 51.744099,0.627570 51.744118,0.627718 51.744076,0.627934 51.744072,0.628283 51.743951,0.628413 51.743874,0.628454 51.743737,0.628568 51.743739,0.628539 51.743611,0.628500 51.743596,0.628524 51.743607,0.628232 51.743589,0.626139 51.743226,0.624316 51.742812,0.623123 51.742652,0.622687 51.742629,0.621377 51.742668,0.620693 51.742777,0.619248 51.742699,0.617893 51.742706,0.617877 51.742001,0.617569 51.741983,0.617496 51.741930,0.615237 51.741834,0.615665 51.742162,0.615681 51.742249,0.615303 51.742223,0.614001 51.742228,0.612993 51.742611,0.610915 51.743115,0.608627 51.743635,0.608400 51.743578,0.608132 51.743886,0.608106 51.743976,0.607922 51.744143,0.607663 51.744298,0.607137 51.744506,0.606772 51.744754,0.606387 51.744954,0.603562 51.745754,0.603214 51.745875,0.602954 51.746045,0.602356 51.746269,0.602354 51.746341,0.601825 51.746659,0.601695 51.746784,0.601533 51.747039,0.601321 51.747259,0.601471 51.747488,0.601329 51.747539,0.600881 51.747676,0.600514 51.747747,0.600198 51.747494,0.600125 51.747373,0.600051 51.747353,0.597396 51.747913,0.596396 51.748300,0.595864 51.748417,0.596488 51.749099,0.596066 51.749178,0.595345 51.749414,0.595036 51.749597,0.594798 51.749680,0.594194 51.749714,0.593691 51.749782,0.593217 51.749741,0.593233 51.750994,0.591644 51.751190,0.591662 51.751400,0.591821 51.751804,0.591898 51.752131,0.592091 51.752499,0.592150 51.753081,0.592121 51.753080,0.592526 51.754140,0.592900 51.754645,0.593365 51.755445,0.593396 51.755444,0.593625 51.755365,0.593886 51.755341,0.594809 51.755016,0.594839 51.754948,0.594741 51.754797,0.595053 51.754520,0.594812 51.754297,0.594869 51.753999,0.595607 51.753561,0.596079 51.753233,0.596599 51.752785,0.597330 51.752063,0.597671 51.751782,0.597953 51.751646,0.598668 51.751396,0.598817 51.751294,0.598584 51.751190,0.598739 51.751027,0.598775 51.750862,0.598756 51.750654,0.598653 51.750388,0.598908 51.750414,0.598958 51.750677,0.599215 51.750734,0.599307 51.750791,0.599474 51.751180,0.600019 51.751649,0.600341 51.750536,0.601234 51.750045,0.601812 51.749823,0.602613 51.749581,0.603358 51.749542,0.605344 51.749221,0.605981 51.749178,0.606063 51.749554,0.606120 51.749593,0.606603 51.749524,0.607507 51.749332,0.607751 51.749989,0.607891 51.750490,0.608876 51.750304,0.609441 51.750256,0.610525 51.750008,0.610610 51.750502,0.612749 51.750378,0.612752 51.750138,0.612500 51.750118,0.612403 51.750056,0.612369 51.750016,0.612311 51.749701,0.612400 51.749637,0.613205 51.749520,0.613474 51.749420,0.613708 51.749272,0.613760 51.749186,0.613662 51.748881,0.613622 51.748475,0.613674 51.748278,0.613819 51.748155,0.613999 51.748142,0.614516 51.748196,0.616424 51.748259,0.617365 51.748230,0.618500 51.748128,0.619130 51.748002,0.619977 51.747939,0.620671 51.747666,0.621348 51.747242,0.621465 51.747214,0.621905 51.747196,0.622800 51.747225,0.624195 51.747327,0.624731 51.747465,0.626850 51.748210,0.628624 51.749376,0.629669 51.749855,0.630540 51.750321,0.630361 51.750589,0.632257 51.750938,0.632431 51.750946,0.632563 51.750869,0.632593 51.750491,0.634120 51.749895,0.634550 51.749792,0.635175 51.749822,0.636616 51.750095,0.637550 51.750224,0.639038 51.750275,0.640214 51.750187,0.640328 51.750653,0.640745 51.751621,0.641352 51.753173,0.641933 51.754031,0.642404 51.754607,0.642354 51.754631,0.642444 51.754752,0.643041 51.755457,0.643758 51.755224,0.645377 51.754570,0.646317 51.754266,0.646777 51.754062,0.648758 51.753332,0.649843 51.752883,0.652850 51.751977,0.654003 51.751590,0.655062 51.751194,0.655354 51.751039,0.656325 51.750633)))",,local-authority-eng:MAL,,conservation-area/local-authority-eng/MAL/conservation-area-historic-breakdown-70
conservation_area_historic_breakdown.71,,,2020-11-29,"MULTIPOLYGON (((0.655570 51.750955,0.655830 51.751211,0.655957 51.751252,0.658414 51.751094,0.658391 51.751048,0.658154 51.750986,0.658107 51.750882,0.657890 51.750842,0.657683 51.750740,0.657614 51.750631,0.657585 51.750433,0.656687 51.750608,0.656346 51.750535,0.656314 51.750653,0.655570 51.750955)))",,local-authority-eng:MAL,,conservation-area/local-authority-eng/MAL/conservation-area-historic-breakdown-71
conservation_area_historic_breakdown.72,,,2020-11-29,"MULTIPOLYGON (((0.791803 51.769443,0.791263 51.769551,0.791525 51.769903,0.791737 51.769855,0.792300 51.770376,0.792351 51.770388,0.792634 51.770809,0.792578 51.770859,0.792649 51.771019,0.793066 51.771766,0.793146 51.771842,0.793388 51.771846,0.793440 51.771892,0.793758 51.772609,0.794057 51.773506,0.792737 51.773981,0.792752 51.774008,0.792777 51.774028,0.793406 51.773899,0.793529 51.774159,0.793648 51.774245,0.793703 51.774427,0.795114 51.774360,0.795079 51.773876,0.796043 51.773674,0.796197 51.774027,0.796587 51.773959,0.796649 51.774066,0.796661 51.774177,0.797485 51.774122,0.797589 51.774220,0.797915 51.774817,0.798096 51.775231,0.798572 51.775153,0.798058 51.774167,0.798744 51.774052,0.798582 51.773683,0.798490 51.773697,0.798240 51.773075,0.798206 51.773027,0.798141 51.773039,0.797504 51.773213,0.797451 51.773126,0.797260 51.773054,0.797152 51.773097,0.796915 51.772871,0.797919 51.772504,0.797913 51.772294,0.797810 51.771643,0.797734 51.771315,0.797682 51.771320,0.797663 51.771269,0.797670 51.771201,0.797733 51.771125,0.797559 51.771176,0.797360 51.770966,0.797280 51.770576,0.795981 51.770834,0.795954 51.770646,0.795819 51.770593,0.794859 51.770618,0.794715 51.769852,0.794584 51.769360,0.793947 51.769420,0.793757 51.768834,0.793101 51.768938,0.793029 51.769025,0.792852 51.769083,0.791733 51.769304,0.791803 51.769443)))",,local-authority-eng:MAL,,conservation-area/local-authority-eng/MAL/conservation-area-historic-breakdown-72
conservation_area_historic_breakdown.73,,,2020-11-29,"MULTIPOLYGON (((0.828993 51.759035,0.829032 51.759197,0.829921 51.759127,0.829846 51.758907,0.830472 51.758910,0.830517 51.759091,0.830857 51.759064,0.830837 51.758968,0.832296 51.758794,0.832329 51.758899,0.832446 51.758887,0.832520 51.759277,0.833633 51.759249,0.833651 51.759397,0.834004 51.759399,0.835153 51.759293,0.835116 51.758852,0.835827 51.758834,0.836462 51.758736,0.836407 51.758343,0.836257 51.757921,0.835974 51.757968,0.835809 51.757519,0.835396 51.757552,0.835376 51.757510,0.835080 51.757547,0.834936 51.757247,0.834859 51.757261,0.834666 51.756834,0.834715 51.756828,0.834616 51.756563,0.834563 51.756567,0.834471 51.756316,0.834415 51.756268,0.834307 51.756244,0.833446 51.756280,0.833549 51.756560,0.833563 51.756866,0.832667 51.756951,0.832593 51.757163,0.832460 51.757365,0.832427 51.758019,0.832246 51.758013,0.832269 51.758237,0.831607 51.758363,0.830975 51.758409,0.830941 51.758190,0.830263 51.758214,0.830236 51.758035,0.829827 51.758057,0.829864 51.758301,0.829593 51.758291,0.829551 51.758199,0.828792 51.758305,0.828910 51.758596,0.828993 51.759035)))",,local-authority-eng:MAL,,conservation-area/local-authority-eng/MAL/conservation-area-historic-breakdown-73
conservation_area_historic_breakdown.74,,,2020-11-29,"MULTIPOLYGON (((0.757390 51.743267,0.757359 51.743197,0.756905 51.743267,0.756643 51.743320,0.756693 51.743462,0.756284 51.743465,0.756335 51.743745,0.756439 51.743738,0.756488 51.743875,0.756687 51.744832,0.755628 51.744902,0.755901 51.745774,0.755761 51.745906,0.755804 51.746030,0.756504 51.745948,0.756586 51.746175,0.756884 51.746133,0.757029 51.746199,0.757190 51.746209,0.757539 51.746898,0.757602 51.747174,0.757861 51.747154,0.757966 51.747663,0.759544 51.747581,0.759346 51.745914,0.759207 51.745915,0.759117 51.745864,0.758962 51.745508,0.758943 51.745182,0.758909 51.745117,0.758656 51.745096,0.758120 51.745151,0.757996 51.744546,0.757895 51.744520,0.757860 51.744379,0.757776 51.744315,0.757390 51.743267)))",,local-authority-eng:MAL,,conservation-area/local-authority-eng/MAL/conservation-area-historic-breakdown-74
conservation_area_historic_breakdown.75,,,2020-11-29,"MULTIPOLYGON (((0.902123 51.724648,0.901567 51.724467,0.901796 51.724186,0.902018 51.723981,0.902042 51.723862,0.902257 51.723597,0.902285 51.723375,0.902140 51.723232,0.901617 51.723037,0.901102 51.722922,0.900787 51.722905,0.900559 51.722968,0.900410 51.722907,0.899737 51.722806,0.899012 51.722748,0.898156 51.724092,0.898839 51.724204,0.898518 51.724507,0.898111 51.725065,0.898798 51.725272,0.899636 51.725417,0.899519 51.725997,0.900127 51.726083,0.900330 51.725749,0.900511 51.725251,0.900641 51.725281,0.900700 51.725181,0.900772 51.725017,0.900689 51.725005,0.900771 51.724799,0.901514 51.725065,0.901722 51.724852,0.901956 51.724828,0.902123 51.724648)))",,local-authority-eng:MAL,,conservation-area/local-authority-eng/MAL/conservation-area-historic-breakdown-75
conservation_area_historic_breakdown.76,,,2020-11-29,"MULTIPOLYGON (((0.882631 51.693746,0.882684 51.693103,0.882068 51.693101,0.882039 51.693455,0.882182 51.693460,0.882185 51.693630,0.882098 51.693884,0.881924 51.694076,0.881901 51.694705,0.881543 51.694686,0.881506 51.694995,0.881684 51.695060,0.881631 51.695466,0.881531 51.695462,0.881518 51.696312,0.881605 51.696380,0.881589 51.696664,0.881901 51.696683,0.881653 51.697487,0.881258 51.697705,0.880626 51.697683,0.880668 51.699573,0.880318 51.699582,0.880335 51.699861,0.879044 51.699875,0.879023 51.700970,0.880328 51.700966,0.880297 51.701462,0.880762 51.701468,0.880810 51.701245,0.880888 51.700144,0.881183 51.700145,0.881361 51.700105,0.881510 51.700013,0.882608 51.700087,0.882691 51.699355,0.882835 51.699351,0.882865 51.699137,0.883143 51.699137,0.883224 51.698346,0.883142 51.698302,0.883212 51.698135,0.883770 51.698162,0.883829 51.697652,0.884196 51.697674,0.884147 51.697293,0.883554 51.697267,0.883595 51.696992,0.883943 51.697016,0.884036 51.696477,0.882855 51.696391,0.882859 51.696350,0.882915 51.696352,0.882962 51.696265,0.883065 51.695960,0.883476 51.695979,0.883513 51.695508,0.883479 51.695427,0.883492 51.695315,0.883162 51.695300,0.883113 51.694951,0.883145 51.694798,0.883679 51.694837,0.883704 51.694334,0.883580 51.694320,0.883624 51.694060,0.883356 51.694040,0.883397 51.693779,0.882631 51.693746)))",,local-authority-eng:MAL,,conservation-area/local-authority-eng/MAL/conservation-area-historic-breakdown-76
conservation_area_historic_breakdown.78,,,2020-11-29,"MULTIPOLYGON (((0.663378 51.687000,0.663686 51.687021,0.663715 51.687001,0.663781 51.686775,0.663730 51.686702,0.663861 51.686603,0.664974 51.686533,0.664988 51.686453,0.665203 51.686448,0.665201 51.686475,0.665265 51.686497,0.666219 51.686516,0.666229 51.686472,0.666630 51.686479,0.666644 51.686402,0.664840 51.686335,0.664833 51.686030,0.664783 51.686000,0.663466 51.686047,0.662765 51.685955,0.662447 51.685140,0.662451 51.684923,0.662556 51.684737,0.662132 51.684801,0.661926 51.683751,0.661144 51.683699,0.660892 51.683765,0.660662 51.683895,0.660463 51.683958,0.660793 51.684379,0.660609 51.685212,0.661463 51.685265,0.661565 51.685698,0.661778 51.686142,0.661112 51.686161,0.661089 51.686750,0.661145 51.687157,0.661357 51.687139,0.661387 51.687541,0.662253 51.687509,0.662508 51.687717,0.662740 51.687714,0.662780 51.687656,0.662835 51.687390,0.663319 51.687374,0.663410 51.687180,0.663199 51.687170,0.663378 51.687000)))",,local-authority-eng:MAL,,conservation-area/local-authority-eng/MAL/conservation-area-historic-breakdown-78
conservation_area_historic_breakdown.77,,,2020-11-29,"MULTIPOLYGON (((0.812173 51.625842,0.812222 51.625948,0.812513 51.625911,0.812687 51.625950,0.813066 51.626251,0.813281 51.626508,0.813329 51.626927,0.814542 51.626937,0.814327 51.627416,0.814619 51.627486,0.814756 51.627316,0.814939 51.626992,0.815407 51.627036,0.815624 51.627016,0.815625 51.626963,0.815932 51.626468,0.816890 51.626337,0.816984 51.626611,0.817073 51.626725,0.817395 51.627401,0.817490 51.627669,0.817697 51.628044,0.818933 51.627684,0.818977 51.627632,0.818957 51.627443,0.819050 51.627382,0.820321 51.627039,0.821529 51.626798,0.822795 51.626680,0.823047 51.626609,0.823431 51.626595,0.823524 51.626258,0.823355 51.626235,0.823414 51.626099,0.823390 51.626058,0.823140 51.626030,0.823040 51.625830,0.823125 51.625547,0.822851 51.625306,0.822959 51.625107,0.823106 51.625153,0.823121 51.625132,0.823118 51.625064,0.823021 51.625006,0.823159 51.624836,0.823438 51.624747,0.823431 51.624685,0.823376 51.624625,0.823288 51.624595,0.823335 51.624589,0.823142 51.624407,0.822740 51.624329,0.822639 51.624163,0.822766 51.624078,0.822826 51.623941,0.822230 51.623071,0.821758 51.623152,0.821346 51.623263,0.821229 51.623326,0.819649 51.623850,0.817965 51.624328,0.817383 51.624406,0.817294 51.624446,0.816192 51.624662,0.815650 51.624677,0.814299 51.624851,0.814066 51.624916,0.813947 51.625051,0.813735 51.625090,0.812757 51.625199,0.812568 51.625185,0.812487 51.625121,0.812505 51.625246,0.812476 51.625274,0.812016 51.625364,0.812173 51.625842)))",,local-authority-eng:MAL,,conservation-area/local-authority-eng/MAL/conservation-area-historic-breakdown-77
conservation_area_historic_breakdown.79,,,2020-11-29,"MULTIPOLYGON (((0.707782 51.728341,0.707473 51.728369,0.707025 51.728510,0.706715 51.728703,0.706655 51.728822,0.706684 51.728939,0.706767 51.729020,0.707311 51.729326,0.706918 51.729562,0.707311 51.729782,0.707711 51.730061,0.707186 51.730309,0.707475 51.730780,0.708011 51.730634,0.708217 51.730993,0.708852 51.730845,0.708956 51.731044,0.709165 51.731002,0.709124 51.730918,0.709243 51.730894,0.709211 51.730830,0.709295 51.730816,0.709273 51.730769,0.709401 51.730747,0.709322 51.730572,0.709246 51.730583,0.709022 51.730166,0.709047 51.730109,0.708980 51.729964,0.709239 51.729882,0.709422 51.730151,0.709495 51.730170,0.710198 51.730051,0.710367 51.729964,0.710285 51.729910,0.710091 51.729667,0.710637 51.729771,0.710713 51.729770,0.710783 51.729723,0.710757 51.729646,0.709905 51.729347,0.709669 51.729155,0.709687 51.728890,0.709114 51.728532,0.708718 51.728389,0.708147 51.728333,0.707782 51.728341)))",,local-authority-eng:MAL,,conservation-area/local-authority-eng/MAL/conservation-area-historic-breakdown-79
conservation_area_historic_breakdown.80,,,2020-11-29,"MULTIPOLYGON (((0.656478 51.750566,0.656687 51.750608,0.657585 51.750432,0.657614 51.750632,0.657683 51.750740,0.657890 51.750842,0.658119 51.750888,0.658137 51.750967,0.658206 51.751015,0.658391 51.751048,0.658410 51.751112,0.658340 51.751276,0.658363 51.751460,0.658688 51.751757,0.658840 51.751843,0.658809 51.751976,0.658808 51.752902,0.659804 51.752828,0.660109 51.752719,0.660209 51.752717,0.660210 51.752917,0.660960 51.752916,0.660941 51.752624,0.661118 51.752016,0.661057 51.751775,0.661072 51.751347,0.661172 51.750908,0.662223 51.751021,0.662441 51.750422,0.662056 51.750428,0.661884 51.749715,0.662501 51.749628,0.663911 51.749512,0.663688 51.748787,0.662241 51.749069,0.662163 51.748981,0.662194 51.748843,0.662161 51.748741,0.661812 51.748827,0.661681 51.748770,0.661559 51.748772,0.661064 51.748926,0.661005 51.748834,0.660912 51.748860,0.660967 51.748952,0.660033 51.749201,0.659919 51.748772,0.659865 51.748667,0.659557 51.748479,0.659396 51.748603,0.659360 51.748679,0.658801 51.748653,0.657813 51.748318,0.657644 51.748598,0.657167 51.749056,0.656520 51.749224,0.656234 51.749261,0.656339 51.750531,0.656478 51.750566)))",,local-authority-eng:MAL,,conservation-area/local-authority-eng/MAL/conservation-area-historic-breakdown-80
conservation_area_historic_breakdown.81,,,2020-11-29,"MULTIPOLYGON (((0.829050 51.662888,0.829804 51.662872,0.830857 51.662663,0.830775 51.662488,0.830800 51.662485,0.830754 51.662338,0.831056 51.662286,0.831125 51.662431,0.831500 51.662370,0.831601 51.662570,0.832766 51.662367,0.832812 51.662510,0.833910 51.662367,0.833785 51.662093,0.834176 51.662038,0.834201 51.662119,0.834520 51.662059,0.834507 51.662032,0.834795 51.661994,0.834808 51.662024,0.835349 51.661902,0.835397 51.661950,0.835487 51.661915,0.835549 51.661983,0.835700 51.661927,0.835627 51.661860,0.835766 51.661803,0.835466 51.661410,0.835188 51.661528,0.835054 51.661277,0.833559 51.661459,0.832897 51.661507,0.832333 51.661488,0.832255 51.661516,0.832255 51.661621,0.831592 51.661722,0.831386 51.661734,0.831369 51.661694,0.830854 51.661762,0.830714 51.661411,0.829638 51.661632,0.829803 51.662003,0.829435 51.662061,0.829368 51.661913,0.828803 51.662004,0.828863 51.662201,0.828496 51.662242,0.828587 51.662491,0.828353 51.662523,0.828411 51.662728,0.828676 51.662698,0.828720 51.662910,0.829050 51.662888)))",,local-authority-eng:MAL,,conservation-area/local-authority-eng/MAL/conservation-area-historic-breakdown-81
conservation_area_historic_breakdown.82,,,2020-11-29,"MULTIPOLYGON (((0.670714 51.732416,0.670743 51.732410,0.670985 51.732833,0.671667 51.732667,0.671710 51.732714,0.672577 51.732507,0.673744 51.732138,0.674094 51.732062,0.674047 51.731967,0.674489 51.731845,0.674819 51.732072,0.674934 51.732005,0.675105 51.732153,0.675157 51.732129,0.675270 51.732203,0.675288 51.732217,0.675257 51.732233,0.675445 51.732419,0.675410 51.732432,0.675667 51.732697,0.675787 51.732660,0.676323 51.733197,0.676654 51.733069,0.676702 51.733151,0.676857 51.733233,0.677129 51.733472,0.677243 51.733413,0.677495 51.733549,0.677440 51.733587,0.677668 51.733758,0.677841 51.734082,0.677932 51.734194,0.678057 51.734656,0.678263 51.734901,0.678492 51.735107,0.678554 51.735085,0.678728 51.735176,0.678871 51.735348,0.679305 51.735209,0.679397 51.735318,0.680011 51.735116,0.680016 51.734990,0.679905 51.734705,0.679775 51.734727,0.679632 51.734468,0.679172 51.733786,0.679401 51.733726,0.679161 51.733290,0.679013 51.733114,0.678939 51.732969,0.679060 51.732947,0.679363 51.732529,0.680123 51.732410,0.679850 51.732073,0.679754 51.731883,0.680794 51.731534,0.681356 51.731292,0.681343 51.731258,0.681639 51.731167,0.681844 51.731045,0.682089 51.730956,0.682218 51.731102,0.682838 51.730852,0.683199 51.730748,0.682834 51.730254,0.682441 51.730373,0.682340 51.730284,0.681994 51.730380,0.681954 51.730332,0.681984 51.730158,0.681103 51.730039,0.680950 51.730210,0.681078 51.730270,0.680835 51.730453,0.680778 51.730424,0.680447 51.730601,0.680219 51.730472,0.678566 51.730474,0.678553 51.729593,0.678486 51.729595,0.676493 51.730006,0.676529 51.730538,0.675980 51.730497,0.675972 51.730455,0.674721 51.730370,0.674720 51.730456,0.674509 51.730884,0.674163 51.731158,0.674017 51.731068,0.673525 51.731335,0.673407 51.731340,0.673400 51.731310,0.673242 51.731298,0.672953 51.731383,0.672795 51.731198,0.672091 51.731417,0.672009 51.731325,0.671213 51.731602,0.670522 51.731792,0.670546 51.731956,0.670714 51.732416)))",,local-authority-eng:MAL,,conservation-area/local-authority-eng/MAL/conservation-area-historic-breakdown-82
