conservation-area,documentation-url,end-date,entry-date,geometry,name,organisation,start-date
Conservation_Areas.902,,,2020-12-01,"MULTIPOLYGON (((-5.423503 54.564086,-5.423376 54.564037,-5.422400 54.564973,-5.422300 54.564929,-5.422166 54.565065,-5.422802 54.565350,-5.423046 54.565178,-5.423345 54.565321,-5.423306 54.565355,-5.423440 54.565422,-5.423408 54.565462,-5.423712 54.565604,-5.424031 54.565693,-5.424248 54.565463,-5.424351 54.565493,-5.424843 54.564596,-5.423503 54.564086)))",Dorcas Estate,local-authority-eng:HMF,
Conservation_Areas.903,,,2020-12-01,"MULTIPOLYGON (((-5.427676 54.558055,-5.427724 54.558071,-5.428056 54.557734,-5.428137 54.557731,-5.428131 54.556563,-5.428232 54.556559,-5.428267 54.555695,-5.428669 54.555711,-5.428848 54.555341,-5.429021 54.555158,-5.429277 54.554966,-5.429669 54.554802,-5.429523 54.554674,-5.428175 54.555202,-5.426941 54.555241,-5.426620 54.555226,-5.426620 54.555192,-5.425761 54.555201,-5.425606 54.555672,-5.425500 54.556119,-5.424456 54.556047,-5.424625 54.556225,-5.424572 54.556408,-5.424458 54.556463,-5.424490 54.556492,-5.424304 54.556483,-5.424300 54.556511,-5.422416 54.556409,-5.422383 54.556674,-5.422233 54.556669,-5.422190 54.557220,-5.424452 54.557205,-5.424449 54.557455,-5.424604 54.557455,-5.424604 54.557512,-5.425215 54.557520,-5.425238 54.557655,-5.425602 54.557648,-5.425903 54.557674,-5.426045 54.557722,-5.426228 54.557533,-5.427676 54.558055)))",Hammersmith Broadway,local-authority-eng:HMF,
Conservation_Areas.904,,,2020-12-01,"MULTIPOLYGON (((-5.421805 54.547156,-5.422462 54.547052,-5.422529 54.547202,-5.423058 54.547126,-5.423133 54.547239,-5.423503 54.547218,-5.423567 54.547375,-5.423588 54.547532,-5.424126 54.547515,-5.423951 54.545905,-5.424060 54.544927,-5.424112 54.543982,-5.421389 54.544208,-5.421426 54.544715,-5.421393 54.545243,-5.421416 54.545584,-5.421578 54.546430,-5.421805 54.547156)))",Westcroft Square,local-authority-eng:HMF,
Conservation_Areas.905,,,2020-12-01,"MULTIPOLYGON (((-5.423609 54.564127,-5.425007 54.564654,-5.425288 54.564406,-5.425937 54.564656,-5.425714 54.564851,-5.425945 54.564917,-5.426136 54.565510,-5.426319 54.565922,-5.426470 54.566534,-5.426474 54.566857,-5.426339 54.566875,-5.425938 54.567107,-5.426644 54.567344,-5.426186 54.567811,-5.426251 54.567850,-5.426465 54.567896,-5.426865 54.567844,-5.427177 54.568218,-5.427906 54.567936,-5.427990 54.567918,-5.428063 54.567979,-5.428526 54.567792,-5.428601 54.567612,-5.429370 54.567765,-5.429448 54.567754,-5.429558 54.567508,-5.430270 54.567619,-5.430473 54.567260,-5.430316 54.567211,-5.430483 54.566767,-5.430585 54.566372,-5.430645 54.565891,-5.430627 54.565488,-5.430525 54.564982,-5.430143 54.563826,-5.426030 54.563841,-5.425832 54.563799,-5.426014 54.563500,-5.424928 54.563276,-5.425219 54.562869,-5.424795 54.562815,-5.424198 54.562657,-5.423254 54.563983,-5.423609 54.564127)))",Gunter Estate,local-authority-eng:HMF,
Conservation_Areas.906,,,2020-12-01,"MULTIPOLYGON (((-5.425915 54.564908,-5.425714 54.564851,-5.425937 54.564656,-5.425288 54.564406,-5.425007 54.564654,-5.424843 54.564596,-5.424221 54.565719,-5.424108 54.565859,-5.423968 54.565953,-5.425503 54.566883,-5.425938 54.567107,-5.426339 54.566875,-5.426474 54.566857,-5.426470 54.566534,-5.426319 54.565922,-5.426136 54.565510,-5.425945 54.564917,-5.425915 54.564908)))",Fitzgeorge and Fitzjames,local-authority-eng:HMF,
Conservation_Areas.907,,,2020-12-01,"MULTIPOLYGON (((-5.429107 54.544669,-5.429439 54.544254,-5.429999 54.543673,-5.429491 54.543640,-5.428030 54.543702,-5.426910 54.543797,-5.425047 54.543853,-5.424385 54.543970,-5.424112 54.543982,-5.424060 54.544927,-5.423951 54.545905,-5.423996 54.546449,-5.425827 54.546418,-5.425868 54.547594,-5.426590 54.547574,-5.426728 54.547615,-5.427823 54.547634,-5.427852 54.547073,-5.428043 54.546427,-5.428524 54.545580,-5.429107 54.544669)))",St. Peter's Square,local-authority-eng:HMF,
Conservation_Areas.908,,,2020-12-01,"MULTIPOLYGON (((-5.424941 54.553725,-5.426015 54.553774,-5.426052 54.554132,-5.425999 54.554480,-5.427298 54.554575,-5.428034 54.554567,-5.428280 54.553772,-5.428425 54.552396,-5.428356 54.552075,-5.427886 54.550523,-5.424698 54.550807,-5.424785 54.551090,-5.424899 54.551088,-5.424959 54.551128,-5.424969 54.551211,-5.425001 54.551209,-5.425009 54.551251,-5.425117 54.551243,-5.425173 54.551377,-5.424838 54.551385,-5.424862 54.551479,-5.425070 54.551475,-5.425105 54.551646,-5.425202 54.551644,-5.425216 54.551779,-5.425412 54.551787,-5.425434 54.551998,-5.425182 54.552016,-5.425227 54.552168,-5.425142 54.552169,-5.425141 54.552227,-5.425361 54.552230,-5.425355 54.552381,-5.425318 54.552381,-5.425309 54.552805,-5.425214 54.552804,-5.425213 54.552947,-5.425535 54.552964,-5.425521 54.553060,-5.425401 54.553054,-5.425411 54.553358,-5.424970 54.553336,-5.424941 54.553725)))",Hammersmith Town Hall,local-authority-eng:HMF,
Conservation_Areas.909,,,2020-12-01,"MULTIPOLYGON (((-5.428552 54.557500,-5.428584 54.558134,-5.429418 54.558287,-5.430094 54.558451,-5.430874 54.557610,-5.431300 54.557686,-5.431867 54.557710,-5.432035 54.557544,-5.431741 54.557455,-5.433030 54.556236,-5.431879 54.555777,-5.431419 54.556204,-5.431229 54.556137,-5.431138 54.556218,-5.430381 54.555861,-5.430111 54.556004,-5.429629 54.556178,-5.429523 54.556078,-5.429437 54.555936,-5.428546 54.556023,-5.428552 54.557500)))",Hammersmith Odeon,local-authority-eng:HMF,
Conservation_Areas.910,,,2020-12-01,"MULTIPOLYGON (((-5.429193 54.544562,-5.428982 54.544848,-5.428109 54.546293,-5.427937 54.546725,-5.427832 54.547245,-5.427822 54.548631,-5.427976 54.549819,-5.428056 54.550223,-5.428629 54.552127,-5.428733 54.552640,-5.428731 54.552880,-5.428577 54.554273,-5.428728 54.554304,-5.429248 54.554540,-5.429595 54.554571,-5.431114 54.553981,-5.431351 54.554179,-5.431827 54.553990,-5.432269 54.554359,-5.432332 54.554322,-5.432302 54.554303,-5.433818 54.553281,-5.432030 54.552085,-5.431647 54.551728,-5.431181 54.551217,-5.430925 54.550676,-5.430816 54.550296,-5.430800 54.549667,-5.430708 54.548865,-5.430740 54.548429,-5.430816 54.548054,-5.431116 54.547305,-5.431273 54.546995,-5.431661 54.546463,-5.432086 54.545997,-5.432750 54.545443,-5.433056 54.545246,-5.433630 54.544974,-5.432635 54.544469,-5.431974 54.544201,-5.431609 54.544093,-5.431683 54.544020,-5.430885 54.543771,-5.430807 54.543839,-5.429999 54.543673,-5.429523 54.544156,-5.429193 54.544562)))",The Mall,local-authority-eng:HMF,
Conservation_Areas.911,,,2020-12-01,"MULTIPOLYGON (((-5.433818 54.553281,-5.432302 54.554303,-5.432332 54.554322,-5.432268 54.554360,-5.432213 54.554326,-5.431740 54.554642,-5.432399 54.554885,-5.431585 54.555657,-5.433030 54.556236,-5.432844 54.556413,-5.434426 54.556965,-5.434889 54.557092,-5.435439 54.557106,-5.435630 54.557017,-5.435958 54.556697,-5.436667 54.556942,-5.438070 54.557313,-5.438806 54.556350,-5.439184 54.556470,-5.441993 54.557158,-5.443350 54.557345,-5.443526 54.556873,-5.443692 54.556905,-5.444186 54.557004,-5.444203 54.557025,-5.444156 54.557095,-5.444563 54.557222,-5.445830 54.557427,-5.445683 54.557685,-5.446735 54.557905,-5.446868 54.557702,-5.447538 54.557857,-5.447709 54.557603,-5.450362 54.557781,-5.452111 54.557976,-5.454113 54.558316,-5.455468 54.558595,-5.457472 54.559175,-5.458001 54.558336,-5.458863 54.557282,-5.457340 54.556753,-5.455270 54.556167,-5.453533 54.555886,-5.452628 54.555824,-5.451015 54.555778,-5.447648 54.555873,-5.446658 54.555792,-5.445624 54.555767,-5.445123 54.555782,-5.444632 54.555873,-5.444367 54.555883,-5.443873 54.555844,-5.443418 54.555725,-5.442342 54.555582,-5.439574 54.555284,-5.438006 54.554964,-5.436992 54.554672,-5.436408 54.554442,-5.433818 54.553281)))",Fulham Reach,local-authority-eng:HMF,
Conservation_Areas.912,,,2020-12-01,"MULTIPOLYGON (((-5.455632 54.559492,-5.456386 54.558845,-5.455517 54.558606,-5.453923 54.558282,-5.452111 54.557976,-5.450362 54.557781,-5.447709 54.557603,-5.447538 54.557857,-5.446868 54.557702,-5.446735 54.557905,-5.445683 54.557685,-5.445830 54.557427,-5.444563 54.557222,-5.444156 54.557095,-5.444203 54.557025,-5.444186 54.557004,-5.443692 54.556905,-5.443526 54.556873,-5.443350 54.557345,-5.441993 54.557158,-5.439184 54.556470,-5.438806 54.556350,-5.438070 54.557313,-5.436667 54.556942,-5.435958 54.556697,-5.435630 54.557017,-5.435442 54.557100,-5.435436 54.557212,-5.434798 54.557850,-5.434416 54.557695,-5.434220 54.557845,-5.433766 54.557721,-5.433060 54.557609,-5.433084 54.557574,-5.432748 54.557492,-5.432672 54.557562,-5.432381 54.557581,-5.432076 54.557505,-5.431867 54.557710,-5.433576 54.557902,-5.433911 54.557968,-5.434873 54.558335,-5.435916 54.558783,-5.437328 54.559175,-5.438242 54.559334,-5.440397 54.559566,-5.441598 54.559809,-5.442262 54.561729,-5.444411 54.562098,-5.444641 54.561768,-5.446666 54.562165,-5.445620 54.563669,-5.445869 54.563722,-5.446917 54.562210,-5.448864 54.562548,-5.450499 54.561026,-5.452838 54.561670,-5.454769 54.560153,-5.455395 54.560337,-5.456226 54.559669,-5.455632 54.559492)))",Crabtree,local-authority-eng:HMF,
Conservation_Areas.913,,,2020-12-01,"MULTIPOLYGON (((-5.438178 54.568545,-5.438837 54.567552,-5.438302 54.567356,-5.437065 54.567087,-5.436824 54.567484,-5.436458 54.567410,-5.436014 54.568186,-5.436278 54.568239,-5.436171 54.568429,-5.436726 54.568518,-5.437186 54.568464,-5.437221 54.568382,-5.438178 54.568545)))",Turneville/Chesson,local-authority-eng:HMF,
Conservation_Areas.914,,,2020-12-01,"MULTIPOLYGON (((-5.454107 54.576574,-5.453519 54.576951,-5.450662 54.575502,-5.450488 54.575847,-5.448329 54.575396,-5.448203 54.575857,-5.447913 54.575821,-5.447457 54.575699,-5.447390 54.575744,-5.447360 54.575839,-5.447254 54.575822,-5.447232 54.575845,-5.446724 54.575679,-5.445376 54.576441,-5.446746 54.576582,-5.447181 54.576594,-5.447932 54.576543,-5.447958 54.576622,-5.447207 54.576679,-5.447229 54.576894,-5.447362 54.577461,-5.447510 54.577496,-5.447491 54.577524,-5.447868 54.577615,-5.447810 54.577691,-5.448272 54.577832,-5.448261 54.577887,-5.447388 54.577630,-5.447382 54.577731,-5.447209 54.578216,-5.447053 54.578347,-5.447952 54.578547,-5.446997 54.578929,-5.447255 54.579037,-5.447594 54.578885,-5.448128 54.579205,-5.448609 54.579340,-5.449474 54.579880,-5.449364 54.579946,-5.449924 54.580161,-5.450006 54.580082,-5.449813 54.579994,-5.449917 54.579921,-5.450008 54.579865,-5.450118 54.579917,-5.451143 54.579249,-5.452035 54.578747,-5.452617 54.578372,-5.453109 54.578461,-5.453460 54.578210,-5.453334 54.578073,-5.453638 54.577932,-5.453469 54.577852,-5.454110 54.577402,-5.453736 54.577221,-5.454404 54.576754,-5.454107 54.576574)))",Moore Park,local-authority-eng:HMF,
Conservation_Areas.915,,,2020-12-01,"MULTIPOLYGON (((-5.446966 54.579103,-5.442957 54.577507,-5.441985 54.577156,-5.441430 54.577069,-5.441405 54.577092,-5.442660 54.577516,-5.445507 54.578683,-5.446219 54.578941,-5.446869 54.579145,-5.446966 54.579103)))",The Billings & Brompton Cutting,local-authority-eng:HMF,
Conservation_Areas.916,,,2020-12-01,"MULTIPOLYGON (((-5.459326 54.563752,-5.460614 54.564185,-5.462582 54.564634,-5.463365 54.564729,-5.465633 54.565208,-5.465972 54.565236,-5.466487 54.565174,-5.466978 54.564994,-5.468932 54.564093,-5.470547 54.563397,-5.468953 54.562005,-5.467684 54.561163,-5.465787 54.560083,-5.465176 54.559804,-5.461528 54.558300,-5.458863 54.557282,-5.458058 54.558259,-5.457660 54.558904,-5.457442 54.559165,-5.456386 54.558845,-5.455632 54.559492,-5.456226 54.559669,-5.455395 54.560337,-5.454769 54.560153,-5.452838 54.561670,-5.455260 54.562283,-5.459326 54.563752)))",Bishops Park,local-authority-eng:HMF,
Conservation_Areas.917,,,2020-12-01,"MULTIPOLYGON (((-5.453471 54.581573,-5.453390 54.581603,-5.453276 54.581575,-5.453072 54.581776,-5.453334 54.581900,-5.453425 54.582024,-5.453554 54.582603,-5.453519 54.582808,-5.453368 54.583020,-5.452649 54.583797,-5.452576 54.583952,-5.452577 54.584266,-5.452637 54.584673,-5.453155 54.585638,-5.453882 54.585725,-5.454501 54.585710,-5.455149 54.585482,-5.455376 54.585433,-5.456132 54.585377,-5.457027 54.585197,-5.458366 54.584994,-5.459267 54.584940,-5.460239 54.584773,-5.461197 54.584421,-5.463490 54.583935,-5.464332 54.583836,-5.466872 54.583242,-5.468055 54.582913,-5.469240 54.582502,-5.470264 54.582192,-5.470525 54.582082,-5.472415 54.580999,-5.473077 54.580497,-5.474345 54.579246,-5.474973 54.578432,-5.475392 54.577811,-5.475645 54.577278,-5.475785 54.576464,-5.475996 54.575672,-5.476121 54.574698,-5.476118 54.574409,-5.476055 54.574014,-5.475946 54.573736,-5.475750 54.573023,-5.473531 54.573087,-5.473361 54.573056,-5.473679 54.574869,-5.473430 54.576002,-5.473364 54.576167,-5.472469 54.577155,-5.470445 54.578992,-5.469977 54.579267,-5.469491 54.579486,-5.467649 54.580208,-5.466316 54.580664,-5.465286 54.580858,-5.464045 54.580923,-5.463856 54.580962,-5.460765 54.581692,-5.459531 54.581952,-5.459034 54.582115,-5.458029 54.582367,-5.457720 54.582497,-5.458468 54.582828,-5.459186 54.583235,-5.459866 54.583709,-5.459717 54.583769,-5.459541 54.583816,-5.458309 54.583975,-5.458158 54.583972,-5.457993 54.583914,-5.457703 54.584054,-5.457473 54.584089,-5.453076 54.584582,-5.452952 54.584305,-5.452913 54.584144,-5.452921 54.583998,-5.452999 54.583860,-5.453768 54.583028,-5.453921 54.582758,-5.453906 54.582468,-5.453733 54.582449,-5.453670 54.582235,-5.453751 54.582260,-5.453810 54.581819,-5.453857 54.581687,-5.453972 54.581514,-5.454963 54.581708,-5.455423 54.581394,-5.455162 54.581216,-5.454739 54.581449,-5.454544 54.581434,-5.453927 54.581097,-5.453598 54.581271,-5.453525 54.581362,-5.453595 54.581382,-5.453471 54.581573)))",Sands End,local-authority-eng:HMF,
Conservation_Areas.918,,,2020-12-01,"MULTIPOLYGON (((-5.456515 54.563928,-5.456449 54.563989,-5.456770 54.564102,-5.456489 54.564263,-5.457022 54.564433,-5.457233 54.564419,-5.457331 54.564442,-5.457696 54.564603,-5.457874 54.564421,-5.458369 54.564577,-5.459328 54.563753,-5.458391 54.563432,-5.457917 54.563613,-5.457428 54.563425,-5.457167 54.563633,-5.457079 54.563595,-5.456814 54.563778,-5.456714 54.563739,-5.456515 54.563928)))",Colehill Gardens,local-authority-eng:HMF,
Conservation_Areas.919,,,2020-12-01,"MULTIPOLYGON (((-5.466222 54.566096,-5.466307 54.566006,-5.466408 54.565811,-5.466487 54.565174,-5.466023 54.565233,-5.465731 54.565225,-5.463742 54.564799,-5.462582 54.564634,-5.462079 54.564515,-5.462029 54.564613,-5.460886 54.565373,-5.461207 54.565509,-5.460183 54.566164,-5.459542 54.566612,-5.460297 54.567181,-5.459615 54.567519,-5.460074 54.567857,-5.460638 54.568142,-5.461133 54.568044,-5.462427 54.567901,-5.463049 54.567793,-5.463581 54.567639,-5.463958 54.567463,-5.465186 54.566614,-5.465543 54.566433,-5.466008 54.566267,-5.466222 54.566096)))",Fulham Park Gardens,local-authority-eng:HMF,
